"","Position","C.T","G.A"
"1",1,0.569391169020684,0.325619691959282
"2",2,0.567199386476733,0.346864061892867
"3",3,0.556159006008686,0.383818130341468
"4",4,0.546092572128172,0.413767525805292
"5",5,0.543588374948619,0.428559543097792
"6",6,0.544034960630687,0.437824459094202
"7",7,0.544699706327382,0.446106900782182
"8",8,0.546077584567346,0.452789024132835
"9",9,0.547988705176527,0.458231791965294
"10",10,0.548942898689171,0.464586053427081
"11",11,0.549487294152103,0.471072626583475
"12",12,0.550794226203706,0.476129828157703
"13",-12,0.489064662695242,0.539970816133615
"14",-11,0.482680743716039,0.53979550898424
"15",-10,0.476306120715283,0.539293386224635
"16",-9,0.469926302027843,0.538468412521137
"17",-8,0.463699239432809,0.537194956328548
"18",-7,0.456681904238422,0.536144230466221
"19",-6,0.448346061344207,0.53563575327118
"20",-5,0.439583666868417,0.534980168396309
"21",-4,0.428506879153233,0.535376323711258
"22",-3,0.408140643467063,0.540852931933783
"23",-2,0.382351585558024,0.54798576492395
"24",-1,0.369162536525303,0.54732584957529
