pos	5pC>T
1	0.00402280366850645
2	0.00815742837262764
3	0.0050320572948278
4	0.00629291986696337
5	0.00712272950800478
6	0.00973495404196115
7	0.0108306188925081
8	0.0087350853064714
9	0.00945355652337589
10	0.0104391240213321
11	0.00857449431241178
12	0.00834703427342861
13	0.00889112453237482
14	0.00933736224437904
15	0.00900438510667646
16	0.00949666079933734
17	0.00956697211287174
18	0.00918257956448911
19	0.00935094239447836
20	0.00910061250964744
21	0.0108125592033824
22	0.00927646902634047
23	0.0105679386650389
24	0.00974398922615825
25	0.00952508450751364
