"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0367244114508481,0.0200207338358059,0.0460718155631789,0.425847219616655,0.797425250017641,-40862.0264756287
"Std.",0.000107580457173873,0.00013565421116185,0.00144660300666333,0.0206740358765079,0.00275054976196005,1.54689041568813
"Acceptance ratio",0.22392,0.11996,0.11926,0.19902,0.21766,0.6228
"0%",0.0362779666285814,0.0195082279947489,0.0410654105430349,0.342527349047881,0.787584971569875,-40873.599565023
"2.5%",0.0365142549376214,0.0197507845048301,0.0432986309918432,0.385355230659996,0.792053608322196,-40865.8682191485
"5%",0.0365471028694883,0.0197931233736564,0.0436931820746353,0.39121470799864,0.792874645253677,-40865.0024290743
"7.5%",0.0365701950674296,0.0198245303854321,0.0440120258733981,0.396167449594052,0.793400828132873,-40864.5010726818
"10%",0.0365863227456839,0.0198461278900729,0.0442415976595863,0.399481891657997,0.793832597326985,-40864.1220289218
"12.5%",0.036599787650635,0.0198651720066228,0.0443912758284731,0.402149648971072,0.794193093357247,-40863.819367446
"15%",0.036613015454436,0.0198814898094648,0.0445325779559673,0.404410765415496,0.794587170610385,-40863.5684927082
"17.5%",0.0366245976255538,0.0198930636485193,0.0446869977143446,0.406501596076938,0.794875154497956,-40863.354395393
"20%",0.0366337350763686,0.0199051939050063,0.044836989887297,0.408383405363825,0.795139089896177,-40863.1651549639
"22.5%",0.0366428375959632,0.0199173014809356,0.0449612580331368,0.410381479070066,0.79537270947393,-40862.9904169674
"25%",0.0366512165786275,0.0199299912964783,0.0450669922747323,0.411893797637348,0.795555070770354,-40862.8397359753
"27.5%",0.0366595691554317,0.0199409225849546,0.0451779435280662,0.413420563189255,0.79575721952541,-40862.6874357913
"30%",0.036666921883396,0.0199503401852668,0.0453008079687617,0.414981545563469,0.795957443561128,-40862.5611182925
"32.5%",0.0366751683744033,0.019960431095478,0.0454126212394845,0.416426252706901,0.796173352549581,-40862.4360618908
"35%",0.0366826849999164,0.0199691767038146,0.0455174907529737,0.417835311062227,0.796363799114527,-40862.3117984137
"37.5%",0.0366896146919526,0.0199778253804046,0.0456155889103718,0.419113059679116,0.796555815925744,-40862.1965425407
"40%",0.0366963701546452,0.0199852792824515,0.045717581791427,0.420577480828899,0.796730689047661,-40862.0855744478
"42.5%",0.0367036208819437,0.0199932369691568,0.045793237770157,0.421760674651106,0.79691233920175,-40861.9869333099
"45%",0.0367103868455753,0.0200020680169775,0.0458855628196931,0.42310313341598,0.797098950059423,-40861.8908978126
"47.5%",0.0367171428501011,0.0200108544390945,0.0459925656177493,0.424388371607605,0.797280486319918,-40861.792448062
"50%",0.0367241057171787,0.020019772108915,0.0460668106382058,0.425725830066012,0.797434752336191,-40861.7059075
"52.5%",0.0367314796447008,0.0200299364592723,0.0461459908871489,0.426938623845581,0.797585881173072,-40861.6169870583
"55%",0.0367371385886175,0.0200385409402955,0.0462298068501311,0.428326634722074,0.797768784183768,-40861.5291614082
"57.5%",0.0367438534785618,0.0200459873917739,0.046325972685435,0.429917144181756,0.797974874147108,-40861.4501105579
"60%",0.0367505671327869,0.0200552639140611,0.0464187661989124,0.431323003991317,0.798137037434292,-40861.3699423673
"62.5%",0.0367576569199548,0.0200639893664267,0.0465173603030623,0.432855378676152,0.798311648402777,-40861.2826157997
"65%",0.0367653764117609,0.0200718874777654,0.0466094152241084,0.434297160765488,0.798488592347467,-40861.2017725265
"67.5%",0.0367731191738989,0.0200811916220646,0.0467066258829437,0.435631127743938,0.798669979708823,-40861.1223752939
"70%",0.0367807759036055,0.020091814877905,0.0467906695661209,0.437214590557119,0.798841344740186,-40861.0461802093
"72.5%",0.0367888877925199,0.0201025116838027,0.0469133095468982,0.438641178968077,0.799048335625833,-40860.9642876083
"75%",0.0367967345511929,0.0201134398888608,0.0470309730964365,0.440090313077298,0.799244626834226,-40860.8858406609
"77.5%",0.0368055089865997,0.0201242430813101,0.0471450392646069,0.441515628907756,0.799487490919157,-40860.8000486211
"80%",0.0368153327381246,0.0201359066523307,0.0472814090726024,0.443320466479229,0.799740874183807,-40860.7175695926
"82.5%",0.0368257168099392,0.0201494018856432,0.0474336137148218,0.445251679451481,0.799981981554507,-40860.6348243277
"85%",0.036836509434779,0.0201613849842812,0.0475784747433192,0.447433649865544,0.800272463236873,-40860.5489863606
"87.5%",0.0368497458502327,0.0201768283082009,0.0477438301239576,0.449721311391404,0.800577571317696,-40860.4562342728
"90%",0.0368632326710206,0.0201949605150832,0.0479409568797196,0.452325447035491,0.800929369870723,-40860.3522325269
"92.5%",0.036881539421458,0.0202204244066254,0.0481442512846595,0.45542513501897,0.80140733840352,-40860.24988765
"95%",0.0369037392777933,0.0202454777546773,0.048499805753525,0.459748468464074,0.801947143972953,-40860.1259906339
"97.5%",0.0369363727339311,0.0202847722585654,0.0489920564085376,0.465963880626508,0.802871650837224,-40859.9926302821
"100%",0.0371423682418518,0.0204908492789563,0.0519813221084599,0.499964411164228,0.808822933905094,-40859.6037840387
