"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0376951521480094,0.0187931470978494,0.00154928793220939,0.106478624446131,0.527314701861909,-6173.82959587852
"Std.",0.000248864076419674,0.00126177312844969,0.00105661215095344,0.029200833259639,0.00430431607637143,1.52555166007167
"Acceptance ratio",0.2705,0.28086,0.14332,0.25274,0.19456,0.72506
"0%",0.0367921770004809,0.0156110026888532,1.18457098269081e-07,0.0396990540266549,0.510076503280556,-6184.98836967326
"2.5%",0.037209439767177,0.0166720182394017,6.85935210978367e-05,0.0595343050861681,0.518942511839997,-6177.61443495868
"5%",0.0372810309206824,0.0169115846433902,0.000126244388698608,0.0650258787296159,0.520311828694522,-6176.78303345051
"7.5%",0.037333007463938,0.0170881228164161,0.000196348584191296,0.0684821672021963,0.521203479486351,-6176.26693124778
"10%",0.0373733979600027,0.0172376140913322,0.000255080231094995,0.071219303249138,0.521876718626154,-6175.87013105874
"12.5%",0.037406179150002,0.0173419482797105,0.000325235926944079,0.0738213814326939,0.522423091378315,-6175.57727736296
"15%",0.0374386282934955,0.0174622096507254,0.000387999767909604,0.0762450927637988,0.522881136979796,-6175.32899814685
"17.5%",0.0374608635363878,0.0175541160467364,0.00046522861164347,0.0784147065982466,0.52332005335401,-6175.10572483472
"20%",0.0374855577200434,0.0176547508057158,0.000544024097807833,0.0802426771630011,0.52370629137252,-6174.92634964389
"22.5%",0.0375087969568243,0.0177442188368635,0.000619343749955606,0.0822248488810062,0.524016949041075,-6174.76712963578
"25%",0.0375297743829612,0.0178349875814235,0.000677358500071039,0.0844416857970482,0.52431695433066,-6174.61453502864
"27.5%",0.037547817427001,0.0179209610867932,0.00075350347826922,0.0863020581685618,0.524584137687531,-6174.46413995827
"30%",0.0375647269293112,0.0179991931609521,0.000820521923034838,0.088310580320175,0.524905574693748,-6174.33876787945
"32.5%",0.0375813472488898,0.0180816736155581,0.000907154234651386,0.0900363686442877,0.525225698082289,-6174.21747864649
"35%",0.0375972439355053,0.0181622204871479,0.000967707791028185,0.0920898159098585,0.525472425137507,-6174.10220435328
"37.5%",0.037614785771458,0.0182438061986172,0.00104179548040983,0.0940687562208017,0.525800843934329,-6173.98800257053
"40%",0.0376306696731619,0.0183282832789603,0.00111017425643602,0.0960898231609212,0.526063040823742,-6173.88649812946
"42.5%",0.0376465021085909,0.0184288425836773,0.00118886076071664,0.0979857709926266,0.526358926525065,-6173.79425305066
"45%",0.0376622208609923,0.0185086315589002,0.00124430389851988,0.0998860872567513,0.526700331566412,-6173.69974289224
"47.5%",0.0376801106846204,0.0185951641797536,0.00131233267562188,0.102040891372787,0.526991415603772,-6173.60979901944
"50%",0.0376990046236469,0.0186710456174436,0.00139849822224981,0.103975274961192,0.527276292620784,-6173.51804572642
"52.5%",0.0377140312443946,0.0187490259184721,0.00147742953966205,0.105879653406841,0.527564055548262,-6173.43801694755
"55%",0.037730883350807,0.0188459610805437,0.00155026561936983,0.108057682471124,0.527883466911709,-6173.3535700717
"57.5%",0.0377440199573841,0.0189349787961312,0.00163838855498755,0.109934549921952,0.528168969711992,-6173.26868555393
"60%",0.0377588892475907,0.0190336082075168,0.00171912272168277,0.111671200605953,0.528448678824658,-6173.18495053633
"62.5%",0.0377751140535561,0.0191284404772808,0.00179570088320198,0.113701316008818,0.528735728167376,-6173.10702253524
"65%",0.0377913798092024,0.0192382496517237,0.00189026150822939,0.115584701432227,0.529015225928588,-6173.02819690057
"67.5%",0.0378076047809428,0.0193475228796085,0.00196697356448867,0.11764944092333,0.529355651617924,-6172.94334288789
"70%",0.0378268885626104,0.0194594900608338,0.00206924960240216,0.120021800735961,0.529655009359318,-6172.86251553091
"72.5%",0.0378461355503184,0.0195685026376805,0.00216432979888521,0.12220961357134,0.529942342093805,-6172.78053023004
"75%",0.0378653728598142,0.0196964389127582,0.00227334947898895,0.12486777380416,0.530253042393294,-6172.69703772646
"77.5%",0.0378835855561322,0.019817087125564,0.00236855431814553,0.127361023207143,0.530616446979975,-6172.61630297432
"80%",0.0379042935797518,0.0199413845625133,0.00248770030291194,0.130557815528652,0.530937062023546,-6172.53569871099
"82.5%",0.0379264014389344,0.0200846898085407,0.00259133000114128,0.13367868508065,0.531275635632213,-6172.45757910701
"85%",0.0379519893336486,0.0202181128310385,0.00272526279388221,0.136924457380611,0.531735330297329,-6172.37389106915
"87.5%",0.0379779413489728,0.0203557791494514,0.00288363349949609,0.140767198220715,0.532269559462896,-6172.29014724102
"90%",0.0380106574641056,0.0205223530645771,0.00303235743732809,0.145140444048685,0.532867240418387,-6172.20054186349
"92.5%",0.0380508870484779,0.0207266041071924,0.0032486757221193,0.150694847615106,0.53356015979296,-6172.0978144642
"95%",0.0381034638907999,0.0210018376435246,0.00351513979511872,0.158436737163857,0.53452414652398,-6171.98222788663
"97.5%",0.0381849060162264,0.0213964933751913,0.00390860526895256,0.169310506752315,0.535755803152421,-6171.83081933874
"100%",0.0386228456642657,0.0231380708856398,0.00581283121904463,0.303826055552759,0.544169803741388,-6171.47509495824
