Sample	Unique Reads	Duplicate Reads
Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.R1	310157.0	70816.0
Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.R2	307875.0	73098.0
Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.R1	660970.0	219919.0
Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.R2	664247.0	216642.0
Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.R1	391331.0	96345.0
Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.R2	390278.0	97398.0
Sde-AMar_004-SdA02004-L2-clmp-fp2-repr.R1	343947.0	56299.0
Sde-AMar_004-SdA02004-L2-clmp-fp2-repr.R2	342796.0	57450.0
Sde-AMar_005-SdA02005-L2-clmp-fp2-repr.R1	609591.0	101949.0
Sde-AMar_005-SdA02005-L2-clmp-fp2-repr.R2	607948.0	103592.0
Sde-AMar_006-SdA02006-L2-clmp-fp2-repr.R1	346608.0	58626.0
Sde-AMar_006-SdA02006-L2-clmp-fp2-repr.R2	346309.0	58925.0
Sde-AMar_007-SdA02007-L2-clmp-fp2-repr.R1	344216.0	64989.0
Sde-AMar_007-SdA02007-L2-clmp-fp2-repr.R2	342466.0	66739.0
Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.R1	104111.0	22625.0
Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.R2	104214.0	22522.0
Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.R1	360888.0	127180.0
Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.R2	362062.0	126006.0
Sde-AMar_010-SdA02010-L2-clmp-fp2-repr.R1	429821.0	74271.0
Sde-AMar_010-SdA02010-L2-clmp-fp2-repr.R2	427812.0	76280.0
Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.R1	300938.0	85774.0
Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.R2	303525.0	83187.0
Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.R1	307828.0	48933.0
Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.R2	307651.0	49110.0
Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.R1	298676.0	75469.0
Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.R2	297596.0	76549.0
Sde-AMar_014-SdA02014-L2-clmp-fp2-repr.R1	520486.0	93220.0
Sde-AMar_014-SdA02014-L2-clmp-fp2-repr.R2	517075.0	96631.0
Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.R1	381681.0	80401.0
Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.R2	381997.0	80085.0
Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.R1	245297.0	68244.0
Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.R2	247683.0	65858.0
Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.R1	349461.0	117003.0
Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.R2	350165.0	116299.0
Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.R1	341270.0	90290.0
Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.R2	339274.0	92286.0
Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.R1	422330.0	108277.0
Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.R2	422357.0	108250.0
Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.R1	455040.0	92271.0
Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.R2	452098.0	95213.0
Sde-AMar_022-SdA02022-L2-clmp-fp2-repr.R1	475052.0	147596.0
Sde-AMar_022-SdA02022-L2-clmp-fp2-repr.R2	473795.0	148853.0
Sde-AMar_023-SdA02023-L2-clmp-fp2-repr.R1	476588.0	117276.0
Sde-AMar_023-SdA02023-L2-clmp-fp2-repr.R2	474220.0	119644.0
Sde-AMar_024-SdA02024-L2-clmp-fp2-repr.R1	461778.0	127970.0
Sde-AMar_024-SdA02024-L2-clmp-fp2-repr.R2	464916.0	124832.0
Sde-AMar_025-SdA02025-L2-clmp-fp2-repr.R1	402536.0	70504.0
Sde-AMar_025-SdA02025-L2-clmp-fp2-repr.R2	399260.0	73780.0
Sde-AMar_026-SdA02026-L2-clmp-fp2-repr.R1	246747.0	69445.0
Sde-AMar_026-SdA02026-L2-clmp-fp2-repr.R2	248260.0	67932.0
Sde-AMar_027-SdA02027-L2-clmp-fp2-repr.R1	255230.0	47950.0
Sde-AMar_027-SdA02027-L2-clmp-fp2-repr.R2	253692.0	49488.0
Sde-AMar_030-SdA02030-L2-clmp-fp2-repr.R1	269145.0	75899.0
Sde-AMar_030-SdA02030-L2-clmp-fp2-repr.R2	270724.0	74320.0
Sde-AMar_031-SdA02031-L2-clmp-fp2-repr.R1	581764.0	162322.0
Sde-AMar_031-SdA02031-L2-clmp-fp2-repr.R2	581261.0	162825.0
Sde-AMar_032-SdA02032-L2-clmp-fp2-repr.R1	362047.0	100706.0
Sde-AMar_032-SdA02032-L2-clmp-fp2-repr.R2	364536.0	98217.0
Sde-AMar_033-SdA02033-L2-clmp-fp2-repr.R1	297426.0	60185.0
Sde-AMar_033-SdA02033-L2-clmp-fp2-repr.R2	295115.0	62496.0
Sde-AMar_034-SdA02034-L2-clmp-fp2-repr.R1	194924.0	64140.0
Sde-AMar_034-SdA02034-L2-clmp-fp2-repr.R2	197994.0	61070.0
Sde-AMar_035-SdA02035-L2-clmp-fp2-repr.R1	281785.0	71244.0
