"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0159865700095433,0.00323765651928837,5.86017138979727e-06,0.234964450400858,0.577212111772554,-46723.7784809308
"Std.",2.99812863549195e-05,3.71119505095699e-05,5.75269124625311e-06,0.0110644000719799,0.00134240711414128,1.6937526032088
"Acceptance ratio",0.1363,0.11156,0.12966,0.26924,0.24112,0.6286
"0%",0.0158865395794517,0.00310807043046707,4.79363334298442e-09,0.195217219073165,0.571328775547437,-46735.7266224413
"2.5%",0.0159278573064172,0.00316419734147933,1.15295976124367e-07,0.213640353064767,0.574575777793289,-46727.8377948571
"5%",0.0159376489322538,0.00317636201196231,2.93023775769865e-07,0.21702158306283,0.574982828918971,-46726.9869391475
"7.5%",0.0159434819790624,0.00318492469510145,4.4641187751394e-07,0.219168790436371,0.575285996215037,-46726.467822377
"10%",0.0159483480876166,0.00319104448813027,5.86066325549401e-07,0.220952399362528,0.57547678867743,-46726.0552422058
"12.5%",0.0159515564268969,0.00319565150596902,7.41980907216225e-07,0.222268699045043,0.575656781106544,-46725.7416022231
"15%",0.0159550118025212,0.00319980721234694,9.20263563956247e-07,0.223607027195771,0.575800959066114,-46725.4734932731
"17.5%",0.0159575715487463,0.00320313055838528,1.11287217058957e-06,0.224685173950452,0.575945128216769,-46725.2520286961
"20%",0.0159609176662386,0.0032069514696854,1.30337462278928e-06,0.225630833420665,0.576078725590322,-46725.0503188864
"22.5%",0.0159632667662616,0.00320992072779349,1.4978611230108e-06,0.226555875790611,0.576190594589212,-46724.8745014549
"25%",0.0159659824277948,0.00321240985224631,1.69930270484961e-06,0.227386418800532,0.576279411030374,-46724.7150758055
"27.5%",0.0159688671865382,0.00321593407457817,1.87270947618387e-06,0.228377738069007,0.576397522444634,-46724.566608365
"30%",0.01597105225607,0.00321831184200031,2.0738950001077e-06,0.229240158222038,0.576510615246329,-46724.4150029492
"32.5%",0.0159729587200247,0.0032208292589296,2.31283244103023e-06,0.229936500662369,0.576607332733191,-46724.2813183477
"35%",0.0159751558059212,0.0032234543792677,2.59287464366384e-06,0.230569449462456,0.576697254613612,-46724.1467232006
"37.5%",0.0159768348818407,0.00322621463672915,2.86475704218659e-06,0.231325731995169,0.576800243253345,-46724.0276713807
"40%",0.0159786906101962,0.0032285968927006,3.1483272532669e-06,0.23208811086391,0.576887328312136,-46723.9052280334
"42.5%",0.0159805864168317,0.00323083830717284,3.4424961958515e-06,0.232804391058253,0.57696708398741,-46723.7925807161
"45%",0.0159824952212825,0.00323323807227243,3.66325261411985e-06,0.233330567191887,0.577049137677654,-46723.6762845285
"47.5%",0.0159843154720183,0.00323536885865668,3.93204938113314e-06,0.234037665263832,0.577135685232788,-46723.562882448
"50%",0.0159862006749564,0.00323761772752249,4.16457297087303e-06,0.234827379365435,0.577215669802007,-46723.4626091028
"52.5%",0.0159878024464116,0.00323978160170551,4.43982855637232e-06,0.235556384361115,0.577298355413549,-46723.3672507932
"55%",0.01598992281816,0.0032420123679852,4.77708005763706e-06,0.236304852281472,0.577384911512526,-46723.266927939
"57.5%",0.0159920584122608,0.00324443453370594,5.10104373330346e-06,0.236900546134416,0.577464777755991,-46723.1709639981
"60%",0.0159940326154376,0.00324679043867982,5.42541455378566e-06,0.237610019489191,0.577568643417195,-46723.0678680007
"62.5%",0.0159958295806893,0.00324937585801615,5.80447496511213e-06,0.238299745177095,0.57765147460308,-46722.9764645278
"65%",0.0159980264710713,0.00325154961756332,6.15913134722217e-06,0.239039411055539,0.577745034690606,-46722.886457516
"67.5%",0.0159998887128598,0.00325343640927711,6.66057250358548e-06,0.239756226738194,0.577833807774799,-46722.7974629369
"70%",0.0160021607621229,0.00325597313105484,7.13783874671287e-06,0.240543444262559,0.577933533111899,-46722.7094857618
"72.5%",0.0160041626800364,0.00325853294796641,7.54460155956004e-06,0.241474315004402,0.578026758670742,-46722.6213394216
"75%",0.0160065636284947,0.0032618615037824,8.12680088662467e-06,0.24230600541346,0.57812816796043,-46722.5320717566
"77.5%",0.0160091935100625,0.00326441596090994,8.7040773387681e-06,0.243221651535547,0.578225310868374,-46722.430493492
"80%",0.0160116697823004,0.00326820421512615,9.3604903181604e-06,0.244194793315678,0.578343044305878,-46722.3332115776
"82.5%",0.0160148076890017,0.00327151016658836,1.03583494576856e-05,0.245240336403529,0.578470068545201,-46722.2379505294
"85%",0.0160177956474183,0.00327570898669635,1.10779855475349e-05,0.246281118240378,0.578601062279141,-46722.1328274422
"87.5%",0.0160217117558154,0.00328024829413506,1.20999454960592e-05,0.247709809153779,0.578741486158745,-46722.0181698021
"90%",0.0160263506423251,0.00328552496170064,1.34585871882794e-05,0.249233752674437,0.578907290404452,-46721.8952093324
"92.5%",0.0160305570082576,0.00329191869154071,1.49634129800067e-05,0.251108676256542,0.579140409810131,-46721.766276686
"95%",0.0160369958997308,0.00330047809427194,1.73168096539995e-05,0.253264131224725,0.579435685439097,-46721.6172737228
"97.5%",0.0160457767112892,0.00331186075158733,2.13902792696707e-05,0.25709874543572,0.579869838576225,-46721.4231480676
"100%",0.0161034574301785,0.00340619904248143,5.43854757949479e-05,0.286824191767572,0.583086082072111,-46720.8201891658
