Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Tbi-ARos_001_Ex1b_L4_clmp.fp2_r1_screen	647911	53403.0	8.25	20.0	0.0	0.0	0.0	85.0	0.01	18863.0	2.9099999999999997	51807.0	7.99	68301.0	10.53	36642.0	5.65	52113.0	8.04	38670.0	5.96	43929.0	6.78	40597.0	6.27	562905	86.88
Tbi-ARos_001_Ex1b_L4_clmp.fp2_r2_screen	647911	54020.0	8.34	13.0	0.0	0.0	0.0	52.0	0.01	18620.0	2.88	51503.0	7.95	69099.0	10.66	36727.0	5.66	53028.0	8.2	39064.0	6.03	44557.0	6.88	40707.0	6.28	562386	86.8
Tbi-ARos_002_Ex1b_L4_clmp.fp2_r1_screen	1106769	74858.0	6.76	39.0	0.0	0.0	0.0	136.0	0.01	20611.0	1.86	56088.0	5.07	93485.0	8.45	42807.0	3.8600000000000003	69507.0	6.29	49401.0	4.47	58638.0	5.3	49818.0	4.5	991000	89.54
Tbi-ARos_002_Ex1b_L4_clmp.fp2_r2_screen	1106769	74747.0	6.76	22.0	0.0	0.0	0.0	26.0	0.0	20715.0	1.87	55393.0	5.01	93088.0	8.42	42235.0	3.81	68482.0	6.2	48477.0	4.38	57831.0	5.21	49315.0	4.459999999999999	991332	89.57
Tbi-ARos_003_Ex1b_L4_clmp.fp2_r1_screen	853117	42083.0	4.93	7.0	0.0	0.0	0.0	71.0	0.01	6688.0	0.79	30150.0	3.54	58258.0	6.83	20254.0	2.38	39430.0	4.63	25424.0	2.98	31992.0	3.75	24716.0	2.89	780004	91.43
Tbi-ARos_003_Ex1b_L4_clmp.fp2_r2_screen	853117	42883.0	5.029999999999999	4.0	0.0	0.0	0.0	14.0	0.0	6721.0	0.78	30575.0	3.5900000000000003	58606.0	6.87	20575.0	2.42	40112.0	4.7	25390.0	2.97	33087.0	3.89	24941.0	2.9200000000000004	779066	91.32
Tbi-ARos_004_Ex1b_L4_clmp.fp2_r1_screen	488414	34863.0	7.130000000000001	13.0	0.0	0.0	0.0	71.0	0.01	10319.0	2.12	29157.0	5.97	46546.0	9.530000000000001	21326.0	4.359999999999999	33368.0	6.83	22021.0	4.51	26696.0	5.459999999999999	23926.0	4.89	431953	88.44
Tbi-ARos_004_Ex1b_L4_clmp.fp2_r2_screen	488414	34944.0	7.16	13.0	0.0	0.0	0.0	58.0	0.01	10518.0	2.15	29765.0	6.09	46617.0	9.54	21591.0	4.42	33833.0	6.93	22335.0	4.57	26946.0	5.52	24326.0	4.97	432002	88.45
Tbi-ARos_005_Ex1b_L4_clmp.fp2_r1_screen	2215912	110266.0	4.99	72.0	0.0	0.0	0.0	170.0	0.01	20882.0	0.9400000000000001	90432.0	4.08	152138.0	6.87	61131.0	2.76	106893.0	4.82	71753.0	3.23	87886.0	3.9699999999999998	70218.0	3.16	2025343	91.4
Tbi-ARos_005_Ex1b_L4_clmp.fp2_r2_screen	2215912	112278.0	5.07	46.0	0.0	0.0	0.0	40.0	0.0	20929.0	0.9500000000000001	91429.0	4.12	154121.0	6.9399999999999995	61507.0	2.7800000000000002	107856.0	4.87	72511.0	3.27	89820.0	4.0600000000000005	70984.0	3.1999999999999997	2024014	91.34
Tbi-ARos_006_Ex1b_L4_clmp.fp2_r1_screen	1390421	78181.0	5.619999999999999	13.0	0.0	0.0	0.0	95.0	0.01	19897.0	1.43	53440.0	3.8400000000000003	103689.0	7.46	44188.0	3.18	74599.0	5.37	48733.0	3.5100000000000002	59815.0	4.3	52391.0	3.78	1269871	91.33
Tbi-ARos_006_Ex1b_L4_clmp.fp2_r2_screen	1390421	78756.0	5.66	18.0	0.0	0.0	0.0	63.0	0.0	20306.0	1.46	53732.0	3.8600000000000003	104219.0	7.49	44717.0	3.22	75599.0	5.44	49053.0	3.5300000000000002	60440.0	4.35	52942.0	3.8000000000000003	1269176	91.28
Tbi-ARos_007_Ex1b_L4_clmp.fp2_r1_screen	1133358	89070.0	7.859999999999999	16.0	0.0	0.0	0.0	58.0	0.0	29135.0	2.57	58822.0	5.19	112772.0	9.95	59861.0	5.27	87688.0	7.74	57089.0	5.04	67228.0	5.93	64802.0	5.72	1011408	89.24
Tbi-ARos_007_Ex1b_L4_clmp.fp2_r2_screen	1133358	91029.0	8.03	20.0	0.0	0.0	0.0	40.0	0.0	29729.0	2.6199999999999997	61330.0	5.41	115555.0	10.200000000000001	61979.0	5.47	90424.0	7.98	59428.0	5.24	69751.0	6.16	67602.0	5.97	1009028	89.03
Tbi-ARos_008_Ex1b_L4_clmp.fp2_r1_screen	860454	38866.0	4.51	7.0	0.0	0.0	0.0	31.0	0.0	6029.0	0.7000000000000001	28696.0	3.3400000000000003	55677.0	6.47	18663.0	2.16	37634.0	4.37	23955.0	2.78	30704.0	3.56	23176.0	2.6900000000000004	790757	91.9
