filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
../mkBAM/Ssp-AAtu_021-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	7896	128.748	1.61283	482017071	470177	0.00157321	0.0975436
../mkBAM/Ssp-AAtu_006-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	16623	114.886	2.01286	482017071	644595	0.00269177	0.133729
../mkBAM/Ssp-AAtu_016-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	12415	126.79	1.57018	482017071	725170	0.00236226	0.150445
../mkBAM/Ssp-AAtu_015-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	21567	122.978	2.72522	482017071	690663	0.00390486	0.143286
../mkBAM/Ssp-AAtu_011-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	16398	124.929	1.88819	482017071	785543	0.00307718	0.16297
../mkBAM/Ssp-AAtu_012-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	19100	124.7	1.80566	482017071	931721	0.00349027	0.193296
../mkBAM/Ssp-AAtu_018-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	18540	127.54	1.72048	482017071	1009612	0.00360364	0.209456
../mkBAM/Ssp-AAtu_023-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	26212	113.777	3.69222	482017071	543653	0.00416435	0.112787
../mkBAM/Ssp-AAtu_007-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	15076	128.701	1.40473	482017071	1004103	0.00292623	0.208313
../mkBAM/Ssp-AAtu_020-Ex1-cssl.clmp.fp2_repr.ssl.Ssp-10NR-R1R2ORPH-decontam-noisolate-RG.bam	22664	116.398	1.78402	482017071	1019205	0.00377224	0.211446
