pos	3pG>A
1	0.0193558143051565
2	0.0307108597608991
3	0.019133268952197
4	0.0204464574571336
5	0.0213262017417541
6	0.029870036619516
7	0.0299454297407913
8	0.0298351898899095
9	0.0280692881527374
10	0.0305021441416517
11	0.0231893068075847
12	0.0252866626433313
13	0.0282342201356286
14	0.0289216004150185
15	0.0264892187599974
16	0.0267986798679868
17	0.0243227209808187
18	0.0266996613701485
19	0.0299128367670364
20	0.0290383488508366
21	0.0285899935022742
22	0.0290935479614725
23	0.0253435312418978
24	0.0295333727111636
25	0.0295955277869122
