"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0496356158140318,0.0323503837045076,0.000954431749766294,0.187596460548238,0.556611937468129,-2712.11208674473
"Std.",0.000417959221070464,0.00114453875967537,0.000848287521797437,0.0303258531255641,0.00586319613926464,1.66852632246369
"Acceptance ratio",0.24006,0.25678,0.1583,0.23166,0.25834,0.72902
"0%",0.0481953495935261,0.029009192455407,5.16965526257355e-09,0.0782638353873942,0.534435629743951,-2722.8847169306
"2.5%",0.0487991698070182,0.0304455081219491,2.47530752834849e-05,0.129453567809708,0.545391955597083,-2716.17240458197
"5%",0.0489466433175784,0.0307041520561163,4.60658061943915e-05,0.137926581059479,0.547258199193351,-2715.33087755789
"7.5%",0.0490287269425902,0.0308692055528475,7.39480332208194e-05,0.143543551724402,0.548370810129791,-2714.79650794949
"10%",0.0490944230129044,0.0309917840300857,0.000112063627054791,0.148474281435727,0.549195087512587,-2714.37201398167
"12.5%",0.049147961238349,0.0311098781126776,0.000141362028860017,0.152231568210715,0.54993928817771,-2714.04732167704
"15%",0.0491961796738508,0.0312075388046404,0.00017856991292454,0.155940700809571,0.550565402544563,-2713.7937744257
"17.5%",0.0492409410776057,0.0312983320354394,0.000208639031978249,0.158913915755316,0.551064359717579,-2713.56634057596
"20%",0.0492777735881741,0.0313806028900818,0.000253126946233913,0.161669337114363,0.551626758042056,-2713.35872220859
"22.5%",0.0493157275228991,0.0314528758590479,0.00028404713161513,0.164117536541557,0.552103658439519,-2713.16819526515
"25%",0.0493491145249493,0.0315303224430652,0.000313446044639091,0.166554975290313,0.552584832795213,-2713.00079590659
"27.5%",0.0493802996216886,0.0316074970574777,0.000344932310580039,0.169166392210186,0.552994745523087,-2712.83192598672
"30%",0.0494102615402769,0.0316738281170705,0.000385719155278111,0.171685543640219,0.553445731904969,-2712.68791633607
"32.5%",0.0494445693619385,0.0317540068777133,0.000427323662582867,0.173777266835676,0.553831397054668,-2712.56475924852
"35%",0.0494801141009974,0.0318288084810146,0.000463177405023247,0.175779876806155,0.554226489240864,-2712.44732220917
"37.5%",0.0495123249559006,0.0319013535127358,0.000498112193070271,0.177810153552269,0.55463462427879,-2712.3239370178
"40%",0.0495390228748343,0.0319636467109524,0.000537388198487326,0.179963594051325,0.555013085816123,-2712.20821859852
"42.5%",0.0495671083491943,0.0320263144543623,0.000576648878498349,0.181939023003624,0.555374586282999,-2712.10015442779
"45%",0.0495971369720889,0.0320914140656786,0.000623821289277591,0.183922551867156,0.555766005667678,-2711.99374289978
"47.5%",0.0496238507518408,0.032157406318536,0.00066178997784532,0.185648132076915,0.556156163027348,-2711.89012646222
"50%",0.0496495774589735,0.0322263080228958,0.000714460561497693,0.187504607226009,0.556522245337079,-2711.80051352121
"52.5%",0.0496757593349368,0.0322900765028129,0.000764320650409195,0.189419518110198,0.556868734900521,-2711.7094126902
"55%",0.0497006924503565,0.0323509176907874,0.000819638558474493,0.191108379894162,0.557265272732078,-2711.60898838701
"57.5%",0.0497257956542748,0.0324288965786349,0.000868264107550651,0.192999538448593,0.557614717192196,-2711.50752292422
"60%",0.049749730726967,0.0325114922478081,0.000928139738379286,0.195082527589171,0.558024993592874,-2711.41565232664
"62.5%",0.0497726243629015,0.0325829352049736,0.000989174960904072,0.196999896807872,0.558401463207814,-2711.32290913395
"65%",0.0498018824785883,0.0326658875853241,0.00104204183544614,0.199126243612463,0.558777548593686,-2711.23245640205
"67.5%",0.0498284263813033,0.032753791027805,0.00111402122610673,0.201201810778521,0.559218105634154,-2711.14699488324
"70%",0.0498573508533327,0.0328515570138983,0.0011950473486408,0.20319742336007,0.559648921006399,-2711.0572494711
"72.5%",0.0498883547539988,0.0329378690591761,0.00127855849792212,0.205680495605001,0.560091876440668,-2710.96864878422
"75%",0.0499149197647883,0.0330395750686078,0.00136104178691106,0.20813912767099,0.560571730703171,-2710.88480062156
"77.5%",0.0499475598889542,0.0331448896743742,0.00145220767092324,0.210688354234806,0.561090367617487,-2710.79378393525
"80%",0.0499858116314186,0.0332708825151297,0.0015637012415275,0.213303468588365,0.561633124948525,-2710.70202602189
"82.5%",0.0500209832683343,0.0334068314576235,0.00169392587710779,0.216201519671598,0.562183470277274,-2710.6103968998
"85%",0.0500614807676083,0.0335296013658474,0.0018127956218893,0.219292898943439,0.562783680306955,-2710.50804031891
"87.5%",0.0501066405563334,0.033678815237707,0.00196838581363028,0.222179064160339,0.563429347694283,-2710.39574201204
"90%",0.0501630683346556,0.0338830954688071,0.00214868779524619,0.226332941052072,0.564202286828019,-2710.28137314456
"92.5%",0.0502294863670898,0.0340867593898857,0.00236967903926879,0.231465952262168,0.565057526611299,-2710.15775078912
"95%",0.0503211435480414,0.03441755064279,0.00264309311123335,0.237494477469975,0.566467492673213,-2710.00494827189
"97.5%",0.050449842986885,0.0349446550087454,0.00309403378224818,0.24717579257841,0.568209935505898,-2709.80891916638
"100%",0.0511345575254524,0.037715078507226,0.00724287430481167,0.318101947359363,0.579273517135249,-2709.25026085831
