Sample	Passed Filter	Low Quality	Too Many N	Too short
AeC01047_CKDL210012719-1a-AK9146-AK8488_HF5TCDSX2_L1_fastp	17048512.0	385642.0	568.0	176006.0
AeC01048_CKDL210012719-1a-AK5577-AK8488_HF5TCDSX2_L1_fastp	14411888.0	423798.0	538.0	261352.0
AeC01049_CKDL210012719-1a-5UDI301-AK4236_HF5TCDSX2_L1_fastp	24822510.0	558694.0	858.0	384338.0
AeC01050_CKDL210012719-1a-AK7758-AK4236_HF5TCDSX2_L1_fastp	17566222.0	459830.0	652.0	277042.0
AeC01051_CKDL210012719-1a-AK7078-AK4236_HF5TCDSX2_L1_fastp	13984658.0	360820.0	556.0	259370.0
AeC01052_CKDL210012719-1a-AK9143-AK4236_HF5TCDSX2_L1_fastp	19241412.0	374480.0	728.0	203458.0
AeC01053_CKDL210012719-1a-5UDI225-AK4236_HF5TCDSX2_L1_fastp	10548550.0	230882.0	438.0	151086.0
AeC01054_CKDL210012719-1a-AK9144-AK4236_HF5TCDSX2_L1_fastp	13979634.0	366502.0	484.0	484320.0
AeC01055_CKDL210012719-1a-AK3911-AK4236_HF5TCDSX2_L1_fastp	10857620.0	253240.0	490.0	310344.0
AeC01056_CKDL210012719-1a-5UDI245-AK4236_HF5TCDSX2_L1_fastp	12732374.0	291658.0	498.0	276440.0
AeC01057_CKDL210012719-1a-AK8593-AK4236_HF5TCDSX2_L1_fastp	13323042.0	308716.0	464.0	216310.0
AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1_fastp	23653956.0	601474.0	834.0	371050.0
AeC01059_CKDL210012719-1a-AK9146-GC06_HF5TCDSX2_L1_fastp	18246814.0	400180.0	700.0	226774.0
AeC01060_CKDL210012719-1a-AK5577-GC06_HF5TCDSX2_L1_fastp	17803152.0	458576.0	646.0	317202.0
AeC01061_CKDL210012719-1a-5UDI301-AK10343_HF5TCDSX2_L1_fastp	15487016.0	410838.0	586.0	216014.0
AeC01062_CKDL210012719-1a-AK7758-AK10343_HF5TCDSX2_L1_fastp	12746392.0	336352.0	444.0	137930.0
AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1_fastp	10042176.0	297936.0	372.0	163810.0
AeC01064_CKDL210012719-1a-AK9143-AK10343_HF5TCDSX2_L1_fastp	11826892.0	242846.0	484.0	92802.0
AeC01065_CKDL210012719-1a-5UDI225-AK10343_HF5TCDSX2_L1_fastp	9273234.0	196660.0	410.0	95358.0
AeC01066_CKDL210012719-1a-AK9144-AK10343_HF5TCDSX2_L1_fastp	11787732.0	353728.0	502.0	256118.0
AeC01067_CKDL210012719-1a-AK3911-AK10343_HF5TCDSX2_L1_fastp	11667702.0	244836.0	394.0	86296.0
AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1_fastp	11602552.0	252512.0	402.0	108250.0
AeC01069_CKDL210012719-1a-AK8593-AK10343_HF5TCDSX2_L1_fastp	13197036.0	306006.0	510.0	178100.0
AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1_fastp	13013062.0	331280.0	480.0	269418.0
AeC01071_CKDL210012719-1a-AK9146-AK4236_HF5TCDSX2_L1_fastp	20866214.0	445170.0	744.0	318258.0
AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1_fastp	15237482.0	363742.0	578.0	256784.0
AeC01073_CKDL210012719-1a-5UDI301-AK4234_HF5TCDSX2_L1_fastp	11001948.0	284978.0	432.0	170974.0
AeC01074_CKDL210012719-1a-AK7758-AK4234_HF5TCDSX2_L1_fastp	16436420.0	432140.0	582.0	187736.0
AeC01075_CKDL210012719-1a-AK7078-AK4234_HF5TCDSX2_L1_fastp	15918936.0	388494.0	596.0	209644.0
AeC01076_CKDL210012719-1a-AK9143-AK4234_HF5TCDSX2_L1_fastp	13714800.0	245730.0	530.0	112872.0
AeC01077_CKDL210012719-1a-5UDI225-AK4234_HF5TCDSX2_L1_fastp	13830258.0	271702.0	524.0	128852.0
AeC01078_CKDL210012719-1a-AK9144-AK4234_HF5TCDSX2_L1_fastp	17396364.0	448742.0	698.0	284760.0
AeC01079_CKDL210012719-1a-AK3911-AK4234_HF5TCDSX2_L1_fastp	16923300.0	396258.0	592.0	209556.0
AeC01080_CKDL210012719-1a-5UDI245-AK4234_HF5TCDSX2_L1_fastp	16062330.0	340804.0	634.0	182458.0
AeC01081_CKDL210012719-1a-AK8593-AK4234_HF5TCDSX2_L1_fastp	21697276.0	537710.0	822.0	413152.0
AeC01082_CKDL210012719-1a-5UDI294-AK10343_HF5TCDSX2_L1_fastp	11874244.0	347056.0	472.0	166748.0
AeC01083_CKDL210012719-1a-AK9146-AK10343_HF5TCDSX2_L1_fastp	11151910.0	313740.0	430.0	193258.0
AeC01084_CKDL210012719-1a-AK5577-AK10343_HF5TCDSX2_L1_fastp	12752432.0	372938.0	506.0	197052.0
AeC01085_CKDL210012719-1a-5UDI301-GD06_HF5TCDSX2_L1_fastp	24044986.0	616870.0	864.0	405756.0
AeC01086_CKDL210012719-1a-AK7758-GD06_HF5TCDSX2_L1_fastp	16874228.0	441516.0	610.0	255676.0
AeC01087_CKDL210012719-1a-AK7078-GD06_HF5TCDSX2_L1_fastp	13481990.0	396434.0	532.0	248086.0
AeC01088_CKDL210012719-1a-AK9143-GD06_HF5TCDSX2_L1_fastp	14656544.0	313828.0	542.0	194292.0
AeC01089_CKDL210012719-1a-5UDI225-GD06_HF5TCDSX2_L1_fastp	16073094.0	321884.0	622.0	193284.0
AeC01090_CKDL210012719-1a-AK9144-GD06_HF5TCDSX2_L1_fastp	22416928.0	503316.0	772.0	212242.0
AeC01091_CKDL210012719-1a-AK3911-GD06_HF5TCDSX2_L1_fastp	17211758.0	373300.0	684.0	176582.0
AeC01092_CKDL210012719-1a-5UDI245-GD06_HF5TCDSX2_L1_fastp	17981480.0	372252.0	692.0	205270.0
AeC01094_CKDL210012719-1a-5UDI294-AK4234_HF5TCDSX2_L1_fastp	15974904.0	397532.0	578.0	250408.0
AeC01095_CKDL210012719-1a-AK9146-AK4234_HF5TCDSX2_L1_fastp	20526418.0	636936.0	720.0	544694.0
AeC01096_CKDL210012719-1a-AK5577-AK4234_HF5TCDSX2_L1_fastp	12091402.0	345440.0	444.0	267794.0
