Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_r1_screen	2343913	78459.0	3.3499999999999996	461.0	0.02	0.0	0.0	17.0	0.0	11173.0	0.48	363830.0	15.520000000000001	193709.0	8.26	49128.0	2.1	69956.0	2.9899999999999998	40371.0	1.7200000000000002	48394.0	2.06	46240.0	1.9700000000000002	1911461	81.55
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_r2_screen	2343913	78080.0	3.33	434.0	0.02	0.0	0.0	0.0	0.0	11136.0	0.48	354089.0	15.110000000000001	187230.0	7.99	48849.0	2.08	69607.0	2.97	40255.0	1.71	48059.0	2.05	45997.0	1.96	1921305	81.97
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_r1_screen	2397707	65133.0	2.71	247.0	0.01	0.0	0.0	15.0	0.0	9002.0	0.37	229782.0	9.58	154036.0	6.42	37194.0	1.5499999999999998	65244.0	2.7199999999999998	36656.0	1.53	44497.0	1.85	40243.0	1.68	2099672	87.57
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_r2_screen	2397707	64981.0	2.7199999999999998	232.0	0.01	0.0	0.0	1.0	0.0	8903.0	0.38	223276.0	9.32	149954.0	6.25	36960.0	1.5299999999999998	65108.0	2.71	36578.0	1.53	44470.0	1.84	40200.0	1.67	2106865	87.87
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_r1_screen	1522511	42134.0	2.77	189.0	0.01	0.0	0.0	12.0	0.0	6727.0	0.44	174126.0	11.43	110032.0	7.23	26859.0	1.77	44809.0	2.94	25517.0	1.6800000000000002	29476.0	1.94	27747.0	1.8199999999999998	1305248	85.73
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_r2_screen	1522511	42173.0	2.78	179.0	0.01	0.0	0.0	0.0	0.0	6522.0	0.42	171046.0	11.25	108121.0	7.09	26552.0	1.7400000000000002	44661.0	2.94	25464.0	1.67	29437.0	1.93	27662.0	1.8199999999999998	1308293	85.93
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_r1_screen	6228769	28141.0	0.44999999999999996	1308.0	0.02	0.0	0.0	12.0	0.0	4104.0	0.06	1342783.0	21.560000000000002	360557.0	5.800000000000001	21593.0	0.33999999999999997	43271.0	0.6900000000000001	14257.0	0.22	16906.0	0.27	16516.0	0.26	4836016	77.64
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_r2_screen	6228769	28230.0	0.44999999999999996	1269.0	0.02	0.0	0.0	2.0	0.0	4047.0	0.06	1263079.0	20.28	336284.0	5.390000000000001	21433.0	0.33999999999999997	42292.0	0.67	14546.0	0.22999999999999998	17212.0	0.28	16554.0	0.27	4916367	78.93
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_r1_screen	2912566	65051.0	2.23	284.0	0.01	0.0	0.0	16.0	0.0	8827.0	0.31	219523.0	7.53	154347.0	5.3	35102.0	1.21	63722.0	2.18	35048.0	1.2000000000000002	43700.0	1.5	39729.0	1.3599999999999999	2620144	89.96
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_r2_screen	2912566	65033.0	2.2199999999999998	299.0	0.01	0.0	0.0	3.0	0.0	8758.0	0.3	216300.0	7.4399999999999995	152693.0	5.24	34951.0	1.2000000000000002	63891.0	2.19	35134.0	1.21	43653.0	1.49	39876.0	1.3699999999999999	2623639	90.08
