"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0503913195064258,0.0330204737740929,3.17408565532708e-05,0.160577229531102,0.577590987541266,-21122.2798655112
"Std.",0.000132760514752759,0.000289451127687573,3.12887038738134e-05,0.00584537122639793,0.00187584190343567,1.69980315363111
"Acceptance ratio",0.15882,0.16996,0.17186,0.22076,0.17238,0.62948
"0%",0.0498848655291377,0.0320523552122707,5.57887824077275e-09,0.139472902746622,0.57004167529956,-21133.1850749948
"2.5%",0.0501383425643377,0.032487541844148,7.55091998631134e-07,0.149147992330412,0.573880506994177,-21126.3917545075
"5%",0.050174540620731,0.0325621520090779,1.58738721271123e-06,0.150857035505481,0.574499853811579,-21125.5127628611
"7.5%",0.0502007351872656,0.0326058522813888,2.26883657376058e-06,0.152111436054976,0.574876665470377,-21124.9462351319
"10%",0.0502221509723048,0.0326527046244689,3.150460797412e-06,0.153017868057004,0.575166046335961,-21124.5539011009
"12.5%",0.0502388314530636,0.0326937685417562,4.08032102388616e-06,0.15383893200378,0.575418191058082,-21124.2333272194
"15%",0.0502528066789714,0.032722049349053,5.03253026450941e-06,0.154520710642997,0.575628882859137,-21123.9697228689
"17.5%",0.0502644467792575,0.0327510320020621,5.81783248460353e-06,0.155062154295542,0.575805705373527,-21123.7287220994
"20%",0.0502788098372099,0.032770482670949,6.86302755311117e-06,0.15556675402401,0.575970900887785,-21123.5287454945
"22.5%",0.0502897573343524,0.032793286050293,7.90336389317747e-06,0.156073531435578,0.576162734013364,-21123.3533265466
"25%",0.0502995425328952,0.0328145174024529,9.07097091296357e-06,0.156607736437486,0.576302001475204,-21123.1908911077
"27.5%",0.0503090651968518,0.0328355059694887,1.02178670508592e-05,0.157024580321432,0.576451138018531,-21123.036498277
"30%",0.0503192628690433,0.0328572281607941,1.14941750977257e-05,0.157500318877136,0.576574471413243,-21122.9065664323
"32.5%",0.0503288944526794,0.032879435986709,1.26536479603046e-05,0.157890972609644,0.576713644717082,-21122.7703162734
"35%",0.0503388782939229,0.0329000669138933,1.39088569319063e-05,0.158306705479559,0.576859677238721,-21122.6442168434
"37.5%",0.0503477018693108,0.0329221474946395,1.53417194804437e-05,0.158738814430284,0.576970925086469,-21122.5121134129
"40%",0.0503558397490868,0.0329414232209324,1.66766510454106e-05,0.159125078773398,0.577089087682868,-21122.3969718252
"42.5%",0.0503639519894444,0.0329601102017496,1.77618914844559e-05,0.159482148074451,0.577210214099514,-21122.2964134308
"45%",0.0503726389116302,0.0329777772225865,1.92611646543611e-05,0.159856561371349,0.57734704517227,-21122.1877150881
"47.5%",0.0503813604652733,0.0329954121386603,2.06496497247651e-05,0.160224997154212,0.577461036283345,-21122.0813954101
"50%",0.0503912910678984,0.0330113032696507,2.24948198699173e-05,0.160587623276053,0.577597403174087,-21121.9757830805
"52.5%",0.0504003957273498,0.033028307790895,2.4076476742764e-05,0.160962585252909,0.577718073067324,-21121.8806853572
"55%",0.0504081569252465,0.0330474375791756,2.5682724990706e-05,0.161343240089282,0.57783594552736,-21121.7879489703
"57.5%",0.0504174534651101,0.0330685586033596,2.75494320505416e-05,0.161717242252095,0.577961231866189,-21121.6910527001
"60%",0.0504249999202632,0.0330871844753235,2.94499531422375e-05,0.162113473873164,0.578079944785082,-21121.5939234111
"62.5%",0.0504335607092678,0.0331072875886545,3.15328853861683e-05,0.162477095912646,0.578221688390106,-21121.5048640026
"65%",0.0504429050402129,0.0331281837394645,3.35811029207404e-05,0.162822828633354,0.578344414954064,-21121.411667873
"67.5%",0.0504527965177826,0.0331477423855634,3.58893216525511e-05,0.163185331298065,0.57847479447586,-21121.3135803601
"70%",0.0504630103773465,0.0331697974929707,3.82939170508467e-05,0.163630829827418,0.578608154260447,-21121.219909738
"72.5%",0.0504710100673762,0.0331914643582032,4.10202667941357e-05,0.164088541044557,0.578763640471975,-21121.1276354643
"75%",0.0504800709307054,0.0332141675644701,4.39486000108671e-05,0.164516205121367,0.578894391143533,-21121.033528698
"77.5%",0.0504931368180431,0.0332401920133552,4.75704178114919e-05,0.165047025579962,0.579059408554406,-21120.9410271384
"80%",0.05050395462148,0.0332638167975455,5.09681269089857e-05,0.165511564012713,0.579211759256728,-21120.8373662158
"82.5%",0.0505163918658363,0.0332909356046779,5.57165218682413e-05,0.166060214052015,0.579407367153137,-21120.7331070147
"85%",0.0505305462498729,0.0333204935713389,6.10905803950805e-05,0.16668642650493,0.579591327485297,-21120.6245630834
"87.5%",0.050546504583043,0.0333552619098385,6.63123080985703e-05,0.167297046608178,0.579781317742253,-21120.5086398121
"90%",0.0505656943049373,0.0333905559306878,7.32146301323358e-05,0.16798230402304,0.580005558031005,-21120.3881793001
"92.5%",0.0505839716148989,0.0334424943104965,8.25554295182642e-05,0.169093075782719,0.580264622020768,-21120.2527217531
"95%",0.0506101925460508,0.033513854106832,9.46906622244294e-05,0.170232127576633,0.580616253255005,-21120.0987107839
"97.5%",0.050653488528284,0.0336067176565065,0.000114483427502008,0.171960515442614,0.581115738497637,-21119.8850053845
"100%",0.0508657018513825,0.0342660483646651,0.000325959248482281,0.182371772128972,0.585900981608682,-21119.3477709511
