Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Hmi-ABas_001-Ex1-01A.clmp.fp2_r1_screen	1745776	210573.0	12.059999999999999	1.0	0.0	0.0	0.0	51.0	0.0	117111.0	6.71	176324.0	10.09	251895.0	14.430000000000001	166453.0	9.530000000000001	212483.0	12.17	173170.0	9.91	186512.0	10.68	174343.0	9.98	1475879	84.54
Hmi-ABas_001-Ex1-01A.clmp.fp2_r2_screen	1745776	209685.0	12.0	1.0	0.0	0.0	0.0	9.0	0.0	116136.0	6.6499999999999995	175842.0	10.08	251456.0	14.4	165029.0	9.45	211917.0	12.14	173083.0	9.91	185277.0	10.61	172750.0	9.879999999999999	1476577	84.58
Hmi-ABas_002-Ex1-02A.clmp.fp2_r1_screen	2984926	355623.0	11.91	25.0	0.0	0.0	0.0	145.0	0.0	174265.0	5.84	317990.0	10.66	464010.0	15.55	252619.0	8.46	365613.0	12.24	281997.0	9.44	308310.0	10.319999999999999	280967.0	9.41	2454504	82.23
Hmi-ABas_002-Ex1-02A.clmp.fp2_r2_screen	2984926	360592.0	12.07	33.0	0.0	0.0	0.0	72.0	0.0	172394.0	5.77	317709.0	10.65	468028.0	15.68	253944.0	8.5	370545.0	12.42	282525.0	9.46	312908.0	10.479999999999999	282780.0	9.479999999999999	2450922	82.11
Hmi-ABas_003-Ex1-03A.clmp.fp2_r1_screen	735770	96506.0	13.120000000000001	8.0	0.0	0.0	0.0	33.0	0.0	53303.0	7.25	79573.0	10.809999999999999	114917.0	15.620000000000001	74473.0	10.12	96401.0	13.1	80745.0	10.969999999999999	86638.0	11.780000000000001	80782.0	10.969999999999999	612013	83.18
Hmi-ABas_003-Ex1-03A.clmp.fp2_r2_screen	735770	97024.0	13.190000000000001	8.0	0.0	0.0	0.0	7.0	0.0	52672.0	7.16	79746.0	10.83	116967.0	15.89	74481.0	10.120000000000001	98069.0	13.33	80461.0	10.930000000000001	87479.0	11.89	80740.0	10.97	610174	82.93
Hmi-ABas_004-Ex1-04A.clmp.fp2_r1_screen	2684967	260445.0	9.700000000000001	77.0	0.0	0.0	0.0	435.0	0.01	137306.0	5.119999999999999	362034.0	13.48	388266.0	14.46	195599.0	7.29	280628.0	10.459999999999999	207495.0	7.73	225081.0	8.39	206764.0	7.699999999999999	2167305	80.72
Hmi-ABas_004-Ex1-04A.clmp.fp2_r2_screen	2684967	261872.0	9.76	46.0	0.0	0.0	0.0	177.0	0.01	137046.0	5.1	361574.0	13.469999999999999	389631.0	14.52	195121.0	7.26	281301.0	10.48	208674.0	7.7700000000000005	226774.0	8.45	207753.0	7.75	2169184	80.79
Hmi-ABas_005-Ex1-05A.clmp.fp2_r1_screen	3342067	455933.0	13.649999999999999	11.0	0.0	0.0	0.0	197.0	0.01	296951.0	8.879999999999999	443241.0	13.25	555233.0	16.62	388866.0	11.63	478235.0	14.309999999999999	389808.0	11.66	409017.0	12.25	390412.0	11.69	2732808	81.77
Hmi-ABas_005-Ex1-05A.clmp.fp2_r2_screen	3342067	464349.0	13.89	14.0	0.0	0.0	0.0	105.0	0.0	300603.0	8.99	450159.0	13.47	564556.0	16.89	397102.0	11.879999999999999	486718.0	14.56	398536.0	11.92	416597.0	12.459999999999999	398439.0	11.92	2723784	81.5
Hmi-ABas_006-Ex1-06A.clmp.fp2_r1_screen	2655791	311545.0	11.73	18.0	0.0	0.0	0.0	105.0	0.0	164586.0	6.2	275564.0	10.379999999999999	392495.0	14.780000000000001	239269.0	9.01	320421.0	12.07	245848.0	9.26	264663.0	9.96	244881.0	9.219999999999999	2220506	83.61
Hmi-ABas_006-Ex1-06A.clmp.fp2_r2_screen	2655791	314893.0	11.86	29.0	0.0	0.0	0.0	27.0	0.0	163709.0	6.159999999999999	276835.0	10.42	395553.0	14.899999999999999	240365.0	9.05	323917.0	12.190000000000001	245415.0	9.24	266664.0	10.04	246861.0	9.3	2218116	83.52
Hmi-ABas_007-Ex1-07A.clmp.fp2_r1_screen	2657649	304316.0	11.45	6.0	0.0	0.0	0.0	107.0	0.0	162994.0	6.13	262963.0	9.89	376123.0	14.149999999999999	239745.0	9.03	309834.0	11.66	240810.0	9.06	260663.0	9.81	241964.0	9.100000000000001	2249434	84.64
Hmi-ABas_007-Ex1-07A.clmp.fp2_r2_screen	2657649	306660.0	11.53	11.0	0.0	0.0	0.0	18.0	0.0	162372.0	6.1	263901.0	9.930000000000001	377894.0	14.219999999999999	239441.0	9.0	311801.0	11.74	242735.0	9.129999999999999	261489.0	9.85	242272.0	9.120000000000001	2247839	84.58
Hmi-ABas_008-Ex1-08A.clmp.fp2_r1_screen	2739099	343255.0	12.53	19.0	0.0	0.0	0.0	108.0	0.0	196108.0	7.15	344416.0	12.57	432909.0	15.81	275258.0	10.040000000000001	347945.0	12.7	280368.0	10.23	298060.0	10.88	281482.0	10.27	2241952	81.85
Hmi-ABas_008-Ex1-08A.clmp.fp2_r2_screen	2739099	350622.0	12.79	28.0	0.0	0.0	0.0	77.0	0.0	199565.0	7.29	348709.0	12.74	437897.0	15.98	278353.0	10.16	355536.0	12.979999999999999	283345.0	10.34	304384.0	11.11	286484.0	10.459999999999999	2236748	81.66
Hmi-ABas_009-Ex1-09A.clmp.fp2_r1_screen	4662239	532090.0	11.42	63.0	0.0	0.0	0.0	495.0	0.01	284412.0	6.1	570868.0	12.24	701874.0	15.05	410924.0	8.82	544685.0	11.680000000000001	419493.0	8.99	450830.0	9.67	420149.0	9.01	3827698	82.1
Hmi-ABas_009-Ex1-09A.clmp.fp2_r2_screen	4662239	543787.0	11.66	39.0	0.0	0.0	0.0	153.0	0.0	289606.0	6.21	580430.0	12.45	715856.0	15.35	420064.0	9.01	558348.0	11.98	428665.0	9.19	462085.0	9.899999999999999	428186.0	9.18	3816508	81.86
Hmi-ABas_010-Ex1-10A.clmp.fp2_r1_screen	2414195	255688.0	10.59	27.0	0.0	0.0	0.0	589.0	0.02	139302.0	5.77	239932.0	9.940000000000001	328729.0	13.620000000000001	195667.0	8.1	258997.0	10.73	207113.0	8.57	224515.0	9.299999999999999	207915.0	8.61	2039270	84.47
Hmi-ABas_010-Ex1-10A.clmp.fp2_r2_screen	2414195	258031.0	10.69	49.0	0.0	0.0	0.0	153.0	0.01	139251.0	5.76	240590.0	9.96	328802.0	13.62	195397.0	8.09	259864.0	10.770000000000001	207622.0	8.6	225029.0	9.32	209382.0	8.66	2039753	84.49
Hmi-ABas_011-Ex1-11A.clmp.fp2_r1_screen	2210219	246663.0	11.16	7.0	0.0	0.0	0.0	158.0	0.01	111215.0	5.03	227340.0	10.290000000000001	324949.0	14.7	169720.0	7.68	248150.0	11.23	193706.0	8.76	215379.0	9.75	191474.0	8.65	1828956	82.75
Hmi-ABas_011-Ex1-11A.clmp.fp2_r2_screen	2210219	250575.0	11.33	22.0	0.0	0.0	0.0	49.0	0.0	112876.0	5.109999999999999	231550.0	10.469999999999999	328943.0	14.879999999999999	173840.0	7.859999999999999	253234.0	11.459999999999999	197415.0	8.93	220450.0	9.98	195321.0	8.83	1826082	82.62
Hmi-ABas_012-Ex1-12A.clmp.fp2_r1_screen	2911839	281430.0	9.66	38.0	0.0	0.0	0.0	145.0	0.0	81577.0	2.8	250153.0	8.59	414714.0	14.25	163399.0	5.61	284144.0	9.75	202925.0	6.97	237867.0	8.17	200382.0	6.880000000000001	2418282	83.05
Hmi-ABas_012-Ex1-12A.clmp.fp2_r2_screen	2911839	281418.0	9.66	68.0	0.0	0.0	0.0	52.0	0.0	81191.0	2.79	249209.0	8.56	185812.0	6.390000000000001	162206.0	5.56	287225.0	9.86	202720.0	6.96	240357.0	8.26	200397.0	6.89	2460795	84.51
Hmi-ABas_013-Ex1-01B.clmp.fp2_r1_screen	3054452	304320.0	9.97	9.0	0.0	0.0	0.0	205.0	0.01	152345.0	4.99	271058.0	8.87	392854.0	12.86	235783.0	7.72	322942.0	10.58	238461.0	7.8	257784.0	8.440000000000001	241414.0	7.92	2616138	85.65
Hmi-ABas_013-Ex1-01B.clmp.fp2_r2_screen	3054452	307799.0	10.07	45.0	0.0	0.0	0.0	56.0	0.0	152078.0	4.9799999999999995	271454.0	8.89	401372.0	13.14	235202.0	7.699999999999999	326946.0	10.700000000000001	240505.0	7.87	261721.0	8.56	244285.0	7.989999999999999	2612167	85.52
Hmi-ABas_014-Ex1-02B.clmp.fp2_r1_screen	4683369	569318.0	12.16	20.0	0.0	0.0	0.0	144.0	0.0	311681.0	6.65	522244.0	11.149999999999999	712713.0	15.22	455610.0	9.73	588525.0	12.57	454409.0	9.7	481754.0	10.29	458601.0	9.79	3901714	83.31
Hmi-ABas_014-Ex1-02B.clmp.fp2_r2_screen	4683369	576831.0	12.309999999999999	68.0	0.0	0.0	0.0	40.0	0.0	314009.0	6.7	527707.0	11.28	725401.0	15.49	461336.0	9.860000000000001	597266.0	12.75	462437.0	9.870000000000001	489725.0	10.46	465918.0	9.950000000000001	3890006	83.06
Hmi-ABas_015-Ex1-03B.clmp.fp2_r1_screen	3155965	309606.0	9.82	35.0	0.0	0.0	0.0	54.0	0.0	151426.0	4.8	313599.0	9.93	416858.0	13.209999999999999	231494.0	7.329999999999999	323212.0	10.239999999999998	237724.0	7.529999999999999	256756.0	8.129999999999999	237620.0	7.53	2670261	84.61
Hmi-ABas_015-Ex1-03B.clmp.fp2_r2_screen	3155965	320116.0	10.139999999999999	26.0	0.0	0.0	0.0	21.0	0.0	156477.0	4.96	321095.0	10.17	429935.0	13.620000000000001	239780.0	7.59	335866.0	10.65	246100.0	7.8	269098.0	8.52	245658.0	7.78	2654797	84.12
Hmi-ABas_016-Ex1-04B.clmp.fp2_r1_screen	2432636	225438.0	9.27	17.0	0.0	0.0	0.0	86.0	0.0	110709.0	4.55	256201.0	10.530000000000001	320570.0	13.17	171717.0	7.0600000000000005	244492.0	10.049999999999999	174127.0	7.1499999999999995	188000.0	7.73	174856.0	7.19	2041224	83.91
Hmi-ABas_016-Ex1-04B.clmp.fp2_r2_screen	2432636	230398.0	9.48	29.0	0.0	0.0	0.0	28.0	0.0	111547.0	4.58	259701.0	10.67	327293.0	13.45	173472.0	7.130000000000001	249288.0	10.25	178345.0	7.33	190616.0	7.83	176266.0	7.239999999999999	2034170	83.62
Hmi-ABas_017-Ex1-05B.clmp.fp2_r1_screen	3547390	428004.0	12.07	18.0	0.0	0.0	0.0	75.0	0.0	262188.0	7.39	389459.0	10.979999999999999	530726.0	14.959999999999999	363845.0	10.25	457503.0	12.9	354983.0	10.02	369936.0	10.440000000000001	355141.0	10.02	2986902	84.2
Hmi-ABas_017-Ex1-05B.clmp.fp2_r2_screen	3547390	438950.0	12.38	10.0	0.0	0.0	0.0	18.0	0.0	265945.0	7.489999999999999	396068.0	11.17	543546.0	15.33	370117.0	10.43	466774.0	13.16	361824.0	10.21	377569.0	10.65	359085.0	10.120000000000001	2974486	83.85
Hmi-ABas_018-Ex1-06B.clmp.fp2_r1_screen	2846300	293175.0	10.3	16.0	0.0	0.0	0.0	22.0	0.0	133990.0	4.71	306346.0	10.760000000000002	394315.0	13.85	219896.0	7.720000000000001	298190.0	10.48	217855.0	7.6499999999999995	237902.0	8.36	217374.0	7.64	2376091	83.48
Hmi-ABas_018-Ex1-06B.clmp.fp2_r2_screen	2846300	297738.0	10.46	16.0	0.0	0.0	0.0	8.0	0.0	135760.0	4.77	309975.0	10.889999999999999	399147.0	14.03	223099.0	7.84	302933.0	10.65	222239.0	7.8100000000000005	242934.0	8.540000000000001	221960.0	7.8	2370967	83.3
Hmi-ABas_019-Ex1-07B.clmp.fp2_r1_screen	3864467	377684.0	9.780000000000001	35.0	0.0	0.0	0.0	84.0	0.0	188184.0	4.87	333784.0	8.65	481144.0	12.45	296793.0	7.680000000000001	388611.0	10.05	293320.0	7.58	311863.0	8.07	292807.0	7.569999999999999	3343150	86.51
Hmi-ABas_019-Ex1-07B.clmp.fp2_r2_screen	3864467	391648.0	10.129999999999999	38.0	0.0	0.0	0.0	43.0	0.0	192256.0	4.98	346086.0	8.96	501534.0	12.98	308859.0	7.989999999999999	402930.0	10.42	301629.0	7.8100000000000005	323770.0	8.379999999999999	304967.0	7.89	3323441	86.0
Hmi-ABas_020-Ex1-08B.clmp.fp2_r1_screen	3049529	388959.0	12.75	52.0	0.0	0.0	0.0	134.0	0.0	237893.0	7.8	385422.0	12.629999999999999	472669.0	15.5	330652.0	10.84	399014.0	13.090000000000002	329488.0	10.8	347173.0	11.379999999999999	331554.0	10.870000000000001	2524400	82.78
Hmi-ABas_020-Ex1-08B.clmp.fp2_r2_screen	3049529	402141.0	13.19	20.0	0.0	0.0	0.0	167.0	0.01	242599.0	7.95	394519.0	12.93	485433.0	15.92	339393.0	11.13	408885.0	13.41	338796.0	11.1	357130.0	11.71	339953.0	11.14	2510677	82.33
Hmi-ABas_021-Ex1-09B.clmp.fp2_r1_screen	2010714	217187.0	10.8	28.0	0.0	0.0	0.0	127.0	0.01	121947.0	6.07	292932.0	14.57	309075.0	15.37	176599.0	8.78	231829.0	11.530000000000001	178184.0	8.860000000000001	184572.0	9.18	175684.0	8.729999999999999	1614201	80.28
