Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Ssp-AAtu_005-Ex1-4E-cssl-1-2	15732538.0	184212.0	3674.0	10320.0	28112.0	0.0
Ssp-AAtu_006-Ex1-1A-cssl-2-2	961214.0	12538.0	184.0	702.0	768.0	0.0
Ssp-AAtu_007-Ex1-1B-cssl-2-2	1025778.0	15910.0	232.0	570.0	728.0	0.0
Ssp-AAtu_008-Ex1-4G-cssl-2-2	1359592.0	17212.0	318.0	756.0	902.0	0.0
Ssp-AAtu_009-Ex1-4E-cssl-2-2	2094972.0	36332.0	430.0	1464.0	2756.0	0.0
Ssp-AAtu_011-Ex1-1C-cssl-2-2	883888.0	12436.0	204.0	426.0	918.0	0.0
Ssp-AAtu_012-Ex1-1D-cssl-2-2	1047906.0	15056.0	256.0	530.0	932.0	0.0
Ssp-AAtu_013-Ex1-6F-cssl-2-2	1724514.0	30676.0	432.0	1512.0	2192.0	0.0
Ssp-AAtu_014-Ex1-1E-cssl-2-2	1211620.0	16012.0	278.0	960.0	922.0	0.0
Ssp-AAtu_015-Ex1-4F-cssl-2-2	685238.0	9678.0	156.0	404.0	776.0	0.0
Ssp-AAtu_016-Ex1-1F-cssl-2-2	563650.0	7472.0	144.0	242.0	412.0	0.0
Ssp-AAtu_017-Ex1-1G-cssl-2-2	890400.0	14930.0	194.0	502.0	806.0	0.0
Ssp-AAtu_018-Ex1-1H-cssl-2-2	888888.0	12028.0	232.0	532.0	658.0	0.0
Ssp-AAtu_019-Ex1-4H-cssl-2-2	1450440.0	20080.0	314.0	878.0	1196.0	0.0
Ssp-AAtu_020-Ex1-4B-cssl-2-2	1038900.0	16474.0	226.0	830.0	930.0	0.0
Ssp-AAtu_021-Ex1-4C-cssl-2-2	354032.0	4128.0	66.0	142.0	284.0	0.0
Ssp-AAtu_022-Ex1-2A-cssl-2-2	1212270.0	12430.0	284.0	460.0	692.0	0.0
Ssp-AAtu_023-Ex1-5D-cssl-2-2	869532.0	15318.0	196.0	634.0	926.0	0.0
Ssp-AAtu_024-Ex1-5C-cssl-2-2	1242666.0	25032.0	256.0	976.0	1256.0	0.0
Ssp-AAtu_025-Ex1-2B-cssl-2-2	807654.0	14568.0	214.0	558.0	792.0	0.0
Ssp-AAtu_026-Ex1-6A-cssl-2-2	1430378.0	30578.0	298.0	1350.0	1530.0	0.0
Ssp-AAtu_027-Ex1-5B-cssl-2-2	1064044.0	23718.0	224.0	1018.0	1304.0	0.0
Ssp-AAtu_029-Ex1-2C-cssl-2-2	947956.0	13104.0	202.0	610.0	1062.0	0.0
Ssp-AAtu_030-Ex1-2D-cssl-2-2	1211282.0	16960.0	290.0	644.0	1216.0	0.0
Ssp-AAtu_031-Ex1-3F-cssl-2-2	921264.0	16872.0	228.0	702.0	872.0	0.0
Ssp-AAtu_033-Ex1-2E-cssl-2-2	1275596.0	22228.0	294.0	1014.0	1522.0	0.0
Ssp-AAtu_034-Ex1-6B-cssl-2-2	946046.0	17542.0	194.0	754.0	852.0	0.0
Ssp-AAtu_035-Ex1-5E-cssl-2-2	1507220.0	21886.0	338.0	1032.0	1492.0	0.0
Ssp-AAtu_036-Ex1-2F-cssl-2-2	1513178.0	23356.0	282.0	1268.0	1342.0	0.0
Ssp-AAtu_037-Ex1-6D-cssl-2-2	1475560.0	35822.0	304.0	1380.0	2256.0	0.0
Ssp-AAtu_038-Ex1-2G-cssl-2-2	1046030.0	14576.0	232.0	652.0	1040.0	0.0
Ssp-AAtu_039-Ex1-2H-cssl-2-2	1104942.0	18946.0	264.0	900.0	1152.0	0.0
Ssp-AAtu_040-Ex1-5E-cssl-1-2	14649080.0	171844.0	3628.0	11224.0	30338.0	0.0
Ssp-AAtu_041-Ex1-3A-cssl-2-2	1380346.0	16684.0	290.0	792.0	684.0	0.0
Ssp-AAtu_043-Ex1-3G-cssl-2-2	409236.0	5704.0	98.0	196.0	320.0	0.0
Ssp-AAtu_045-Ex1-5H-cssl-2-2	1278438.0	20570.0	250.0	822.0	1536.0	0.0
Ssp-AAtu_046-Ex1-3C-cssl-2-2	175098.0	2084.0	38.0	90.0	114.0	0.0
Ssp-AAtu_047-Ex1-3D-cssl-2-2	1125032.0	22588.0	242.0	1082.0	1090.0	0.0
Ssp-AAtu_048-Ex1-5G-cssl-2-2	1208808.0	22116.0	248.0	1200.0	1132.0	0.0
Ssp-AAtu_049-Ex1-3H-cssl-2-2	877322.0	15760.0	216.0	710.0	742.0	0.0
Ssp-AAtu_050-Ex1-5F-cssl-2-2	1611206.0	31636.0	356.0	1324.0	1654.0	0.0
Ssp-AAtu_051-Ex1-3E-cssl-2-2	1007414.0	15762.0	186.0	720.0	798.0	0.0
Ssp-AAtu_052-Ex1-6E-cssl-2-2	758740.0	15980.0	146.0	476.0	1182.0	0.0
