pos	3pG>A
1	0.0199240986717268
2	0.026530612244898
3	0.017574186113512
4	0.021014710297208
5	0.0175154070710347
6	0.0281054823039556
7	0.0351213282247765
8	0.0306214350045032
9	0.0366806975345761
10	0.0316877918612408
11	0.0214368482039397
12	0.0315638450502152
13	0.0302844906699296
14	0.0231394621638524
15	0.0267939636587619
16	0.029247044181705
17	0.031651519899718
18	0.0264668367346939
19	0.030902348578492
20	0.0301335818577198
21	0.0284056200366524
22	0.026811362910948
23	0.0278996865203762
24	0.029045643153527
25	0.0352978254018279
