"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0514047467374805,0.0362606859407637,0.00113713660153604,0.153366510980527,0.555004230403639,-1250.47433914746
"Std.",0.000929692138443077,0.00189786282326545,0.00109564795585257,0.0322607478688755,0.0126700164578343,1.6751186215183
"Acceptance ratio",0.2692,0.15896,0.19046,0.17182,0.28518,0.70242
"0%",0.0479165507774351,0.030293336938268,9.99277710874271e-08,0.0638413384603514,0.505758382413613,-1263.01791612106
"2.5%",0.0496580181481745,0.0327501653485313,3.33529497979983e-05,0.09781075200087,0.53046472432392,-1254.51476197055
"5%",0.0499138810049693,0.0332690635081508,6.413115225276e-05,0.10524474771394,0.534339385884064,-1253.65516643329
"7.5%",0.0500735976832351,0.033638891579305,9.56702355462313e-05,0.110252974892848,0.536937768030883,-1253.10965942115
"10%",0.0501996217534498,0.0339011052687563,0.000128494196767424,0.114738324322625,0.538947291175735,-1252.7285704569
"12.5%",0.0503334639098745,0.0341369251859666,0.000164414225222711,0.117756411905012,0.540565483233745,-1252.40886318418
"15%",0.0504308848038739,0.0343547793115955,0.000195023058126786,0.12060129232619,0.541838927730992,-1252.15400752382
"17.5%",0.0505385904443015,0.0345123930232928,0.000232022193514848,0.123076002174132,0.543193612020254,-1251.92144347515
"20%",0.0506141479580671,0.0346669345075116,0.0002597144507834,0.125474955376363,0.544320542696598,-1251.72911714364
"22.5%",0.0506980444713792,0.034802341381007,0.000295940164465531,0.128065033267795,0.545430371008977,-1251.55416825
"25%",0.0507679935509717,0.0349291710077917,0.000339513619975199,0.130156019301652,0.546377156890285,-1251.38836258506
"27.5%",0.0508379984587792,0.0350648502259767,0.000380673490228133,0.132705241820886,0.547308525953598,-1251.23411774319
"30%",0.0509032058828355,0.0351782870275241,0.000429351293505985,0.135066404579647,0.548236556083403,-1251.08560356563
"32.5%",0.0509743427219298,0.0353232114615641,0.000477849662237608,0.13703619766577,0.54907928028459,-1250.94823575502
"35%",0.0510353591995973,0.035443740683933,0.000523891743282821,0.139064768073993,0.549947077160197,-1250.8235107536
"37.5%",0.0510908802046074,0.0355674018899154,0.000571245055928361,0.141043438098277,0.550722219895508,-1250.69784388938
"40%",0.0511526431903224,0.0356831367899015,0.000619107842490476,0.14283760793362,0.551577910981004,-1250.57741687031
"42.5%",0.0512134270359004,0.0358062087384495,0.000662241664497127,0.144934721922294,0.552386911571259,-1250.4641913632
"45%",0.0512708312384586,0.0359208695925264,0.000713453741548632,0.146818092530738,0.553233659270424,-1250.36122581526
"47.5%",0.0513343450212314,0.0360446146388149,0.000760816988748167,0.148840862468916,0.554091284864676,-1250.2518429057
"50%",0.0513883980419225,0.0361698158998346,0.000817142650313308,0.15076549527411,0.554911877410007,-1250.15304939623
"52.5%",0.0514446313597193,0.0362900893027101,0.000878225076075346,0.152413226467406,0.555725572027219,-1250.05863517148
"55%",0.0515029576620948,0.0364010444231489,0.000933046273543711,0.154403453946192,0.556579261205493,-1249.958777319
"57.5%",0.0515695980624617,0.0365187924386186,0.000997025586621343,0.156435157883142,0.557400023003338,-1249.86410614743
"60%",0.0516429563359246,0.0366506487789815,0.00106802974016661,0.158852249400168,0.55821116669425,-1249.7716779836
"62.5%",0.0517018416064119,0.0367845529326778,0.00114001368527209,0.160966448181436,0.558939598610207,-1249.67913529887
"65%",0.05176343703871,0.0369125052634077,0.00121159382675264,0.163134895438755,0.559839506352327,-1249.59583416218
"67.5%",0.0518290965029052,0.0370552688856459,0.00129644212007408,0.165723824494725,0.560718285763295,-1249.50794719636
"70%",0.0518983119489349,0.0371737573558595,0.00137463854789802,0.168118998013619,0.561745498252092,-1249.41631349028
"72.5%",0.0519578987449873,0.0373159928668721,0.00146491494704465,0.170468178884435,0.562666036400359,-1249.32906862
"75%",0.0520266128811269,0.0374697330063626,0.00158486697849473,0.173081348648733,0.563636576277392,-1249.23699077217
"77.5%",0.0521028805449809,0.0376494119678464,0.0017052456697018,0.176201642308738,0.564646831573344,-1249.14401734522
"80%",0.0521734450899404,0.0378286280634048,0.00183527870211112,0.178981884543691,0.565680503160573,-1249.05250125572
"82.5%",0.0522740172859368,0.0380150709021648,0.00199371454331399,0.183221058330414,0.566884764111838,-1248.95726786169
"85%",0.0523771932865775,0.0382263384170744,0.00215777651201358,0.186648112835113,0.568110998166434,-1248.8610974592
"87.5%",0.0524768780531071,0.0384901706875116,0.00234614927044345,0.190943789286083,0.569479246622932,-1248.76048291282
"90%",0.0525996141259195,0.0387342252762636,0.00257835647654294,0.196846271824415,0.571237378417914,-1248.64466227825
"92.5%",0.0527633959138947,0.0391041473781889,0.00287444646604705,0.20260064246626,0.573217171382146,-1248.52078380829
"95%",0.0529608708545893,0.0395444728531377,0.00327738737414211,0.211699089722943,0.575758244034102,-1248.37138809367
"97.5%",0.0532599136888104,0.0403040946310072,0.00400169125926569,0.224373119720444,0.580390189227503,-1248.16519097761
"100%",0.0552954112288196,0.0460720097380915,0.0124023463906441,0.307216678423849,0.611379860464787,-1247.6252467848
