pos	5pC>T
1	0.00469112936282622
2	0.00799169541002072
3	0.00576360996656122
4	0.00628497689936682
5	0.00643780894464698
6	0.0101064920342029
7	0.0109713308888753
8	0.00908609419667677
9	0.00962663124962359
10	0.0106586887444247
11	0.00847846296870158
12	0.00839251324025036
13	0.00969006033250778
14	0.0100205328317745
15	0.00940440841463606
16	0.00938564120432696
17	0.00999764723324298
18	0.00981391003753048
19	0.0097891615130533
20	0.00963233644260666
21	0.0115802481023221
22	0.0102844874559924
23	0.0113014816265257
24	0.0103896858872088
25	0.00994629003381739
