"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0281762960061847,0.0166875226970941,0.0680033290777853,0.304051849201043,0.591806021854135,-128902.279610885
"Std.",4.21680571378877e-05,7.80783306683564e-05,0.000507342680487681,0.00422254730412098,0.00109022960418184,1.57533306382786
"Acceptance ratio",0.19352,0.19166,0.1515,0.22958,0.19866,0.65394
"0%",0.0279973482476008,0.0163961591977499,0.0663222659155384,0.288035303091751,0.587862707362005,-128914.610449328
"2.5%",0.028094197611507,0.0165316006150818,0.0670019554428469,0.295663804031487,0.589684133176822,-128906.187744537
"5%",0.0281066931207605,0.0165572105893813,0.0671751928932496,0.297074664702308,0.590003656691558,-128905.274453295
"7.5%",0.028116086396287,0.0165751168606931,0.0672734705196133,0.297934985665118,0.590215522877828,-128904.76572162
"10%",0.0281218193700766,0.0165871169799715,0.0673461009946423,0.298642618132417,0.590383453695812,-128904.389779056
"12.5%",0.0281275028605009,0.0165982248837662,0.0674185619366592,0.299175063428711,0.590518094561783,-128904.101173647
"15%",0.0281320454240699,0.0166073573836595,0.0674815419596769,0.299640890556265,0.590640873694806,-128903.859487597
"17.5%",0.0281368003366747,0.0166150916832602,0.0675301896913432,0.300054764561863,0.590781066679135,-128903.635301124
"20%",0.028140846759048,0.0166218815150222,0.0675759389457705,0.300462084352134,0.590882895357357,-128903.441895793
"22.5%",0.0281442653996173,0.0166291975643798,0.0676171564533373,0.30082464968365,0.590966976734931,-128903.265782744
"25%",0.0281477995655081,0.0166351041856872,0.0676655570530546,0.301189167566467,0.59105499107397,-128903.120857596
"27.5%",0.0281510080780227,0.0166413212528811,0.0676972063780533,0.301524115095187,0.591131537313468,-128902.976186783
"30%",0.0281535554258733,0.0166468133840597,0.0677360458124789,0.301858549707343,0.59121835814069,-128902.844745473
"32.5%",0.0281565169463929,0.016652097111023,0.0677700634618704,0.302149215948068,0.591312683429291,-128902.715181407
"35%",0.0281596456341354,0.0166584251964593,0.0678085958595374,0.302405170351743,0.591388074910695,-128902.593498933
"37.5%",0.0281626934981033,0.0166645796861216,0.067841605256007,0.302713799606018,0.591457383073841,-128902.476677318
"40%",0.0281655182798759,0.0166700565362876,0.0678766256844767,0.302980977403577,0.591530113633953,-128902.367248511
"42.5%",0.0281684460838631,0.0166747578971806,0.0679084148905623,0.303264424034545,0.591605723830456,-128902.259386847
"45%",0.0281712505800956,0.0166793506040568,0.0679372881308685,0.303518935085119,0.591677958210553,-128902.155558577
"47.5%",0.028174033064683,0.016683996018143,0.0679726996480422,0.303771879800883,0.59175026533828,-128902.060791249
"50%",0.0281767432855341,0.0166886698162554,0.0680024757020897,0.304039385080181,0.591817486376346,-128901.963527705
"52.5%",0.0281794411292619,0.016693235900221,0.0680365208340178,0.304331264614335,0.591891144303699,-128901.863063329
"55%",0.0281815930863897,0.0166979221836592,0.0680717153502042,0.304571918577571,0.591965496816092,-128901.775349512
"57.5%",0.0281841304062691,0.0167024000213166,0.0680990935409312,0.304884319027532,0.592030635365878,-128901.691111936
"60%",0.0281864937012534,0.016707249839134,0.0681333720730251,0.305194918118428,0.592093722221977,-128901.609020421
"62.5%",0.0281887317097952,0.0167122832607053,0.0681672827142958,0.305479332937823,0.592159203515829,-128901.52702626
"65%",0.0281920955104545,0.0167172783151073,0.0682013030290017,0.305735639001442,0.592232984992681,-128901.446894018
"67.5%",0.0281951328558881,0.0167226885909888,0.068233931233017,0.306031082720899,0.592313952069727,-128901.362811889
"70%",0.0281982849125265,0.0167287159587308,0.0682632441173181,0.306288606713263,0.592391727041023,-128901.279145937
"72.5%",0.0282013759176978,0.0167338559217515,0.0683058068716457,0.306576280251882,0.592475986668361,-128901.192568717
"75%",0.0282044049588772,0.0167396137046798,0.0683451580086059,0.306920326329589,0.592561815969745,-128901.110873334
"77.5%",0.0282081254239201,0.0167457742240584,0.0683892809030427,0.307287914164594,0.592638168506479,-128901.026152665
"80%",0.0282113990712753,0.0167521492357459,0.068427500201605,0.30765590453888,0.592729624169878,-128900.938828326
"82.5%",0.0282156177429697,0.0167597398962692,0.0684723148659875,0.308049837266302,0.592819758893903,-128900.853453228
"85%",0.0282198890671504,0.0167681493837073,0.0685215869461654,0.308455363375189,0.592919832549162,-128900.76472638
"87.5%",0.0282240612017033,0.0167766018002221,0.0685805066587113,0.308943695206573,0.593058856521835,-128900.669182852
"90%",0.0282303022887078,0.0167876326268336,0.0686448079833313,0.309502000067961,0.593210967226225,-128900.572280663
"92.5%",0.0282371053856796,0.0167987463139815,0.068737061685805,0.310174776387522,0.593376145152347,-128900.464195629
"95%",0.0282470116693633,0.0168138119671364,0.0688391425845945,0.310973263856293,0.59360248147649,-128900.325884905
"97.5%",0.028260854222308,0.0168373959603428,0.0690208770582657,0.312237206052835,0.593924011205365,-128900.171471901
"100%",0.0283246987465139,0.0169596639590502,0.0701155878812984,0.318247339060177,0.596678386840954,-128899.793174236
