Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.r1r2_fastp	2860332.0	0.0	0.0	10464.0	0.0
Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.r1r2_fastp	7713456.0	0.0	0.0	29724.0	0.0
Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.r1r2_fastp	1133364.0	0.0	0.0	4144.0	0.0
Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.r1r2_fastp	1878564.0	0.0	0.0	6790.0	0.0
Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.r1r2_fastp	3304234.0	0.0	0.0	10946.0	0.0
Leq-ABas_006_Ex1-3E3E-cssl-1and2-2.clmp.r1r2_fastp	5310560.0	0.0	0.0	22168.0	0.0
Leq-ABas_008_Ex1-4G-cssl-1-2.clmp.r1r2_fastp	3305696.0	0.0	0.0	10914.0	0.0
Leq-ABas_009_Ex1-5D5D-cssl-1and2-2.clmp.r1r2_fastp	4454814.0	0.0	0.0	17564.0	0.0
Leq-ABas_010_Ex1-5H-cssl-1-2.clmp.r1r2_fastp	1246090.0	0.0	0.0	4352.0	0.0
Leq-ABas_011_Ex1-6E6E-cssl-1and2-2.clmp.r1r2_fastp	4287890.0	0.0	0.0	15302.0	0.0
Leq-ABas_012_Ex1-7A-cssl-2-2.clmp.r1r2_fastp	3536432.0	0.0	0.0	14656.0	0.0
Leq-ABas_013_Ex1-1B-cssl-2-2.clmp.r1r2_fastp	1085168.0	0.0	0.0	3650.0	0.0
Leq-ABas_013_Ex1-1B1B-cssl-1and2-2.clmp.r1r2_fastp	481960.0	0.0	0.0	2064.0	0.0
Leq-ABas_014_Ex1-1E1E-cssl-1and2-2.clmp.r1r2_fastp	8382810.0	0.0	0.0	30074.0	0.0
Leq-ABas_015_Ex1-1H1H-cssl-1and2-2.clmp.r1r2_fastp	759828.0	0.0	0.0	2794.0	0.0
Leq-ABas_016_Ex1-2D-cssl-1-2.clmp.r1r2_fastp	6920790.0	0.0	0.0	25884.0	0.0
Leq-ABas_017_Ex1-3A3A-cssl-1and2-2.clmp.r1r2_fastp	3066244.0	0.0	0.0	11626.0	0.0
Leq-ABas_018_Ex1-3F3F-cssl-1and2-2.clmp.r1r2_fastp	2235526.0	0.0	0.0	8904.0	0.0
Leq-ABas_019_Ex1-4C4C-cssl-1and2-2.clmp.r1r2_fastp	3040600.0	0.0	0.0	11334.0	0.0
Leq-ABas_020_Ex1-4H-cssl-1-2.clmp.r1r2_fastp	433074.0	0.0	0.0	1378.0	0.0
Leq-ABas_021_Ex1-5E5E-cssl-1and2-2.clmp.r1r2_fastp	2220400.0	0.0	0.0	7342.0	0.0
Leq-ABas_022_Ex1-6A-cssl-2-2.clmp.r1r2_fastp	3999364.0	0.0	0.0	15206.0	0.0
Leq-ABas_023_Ex1-6F6F-cssl-1and2-2.clmp.r1r2_fastp	4585406.0	0.0	0.0	15998.0	0.0
Leq-ABas_025_Ex1-1C1C-cssl-1and2-2.clmp.r1r2_fastp	2683882.0	0.0	0.0	10884.0	0.0
Leq-ABas_026_Ex1-1F-cssl-1-2.clmp.r1r2_fastp	6527420.0	0.0	0.0	26166.0	0.0
Leq-ABas_027_Ex1-2A2A-cssl-1and2-2.clmp.r1r2_fastp	4965690.0	0.0	0.0	16622.0	0.0
Leq-ABas_028_Ex1-2E-cssl-1-2.clmp.r1r2_fastp	8595246.0	0.0	0.0	30982.0	0.0
Leq-ABas_029_Ex1-3B-cssl-1-2.clmp.r1r2_fastp	3935854.0	0.0	0.0	13992.0	0.0
Leq-ABas_030_Ex1-3G3G-cssl-1and2-2.clmp.r1r2_fastp	1273264.0	0.0	0.0	4086.0	0.0
Leq-ABas_031_Ex1-4D4D-cssl-1and2-2.clmp.r1r2_fastp	1973154.0	0.0	0.0	7218.0	0.0
Leq-ABas_032_Ex1-5A5A-cssl-1and2-2.clmp.r1r2_fastp	1793250.0	0.0	0.0	6206.0	0.0
Leq-ABas_033_Ex1-5F-cssl-1-2.clmp.r1r2_fastp	4596046.0	0.0	0.0	14374.0	0.0
Leq-ABas_034_Ex1-6B6B-cssl-1and2-2.clmp.r1r2_fastp	2798544.0	0.0	0.0	10368.0	0.0
