pos	5pC>T
1	0.00462354295491574
2	0.00795369942001722
3	0.00516599140251922
4	0.00642420731791413
5	0.00715472325001888
6	0.0100282199494102
7	0.0110899731756622
8	0.00933557795316907
9	0.00931729316977419
10	0.0109649387848829
11	0.00892733243905824
12	0.00879575604770698
13	0.00961988358817915
14	0.00935434030879834
15	0.00944512470193981
16	0.00943489403288438
17	0.00968131561832203
18	0.00977635645604396
19	0.00990810301222356
20	0.00937580814557967
21	0.01129196041053
22	0.00989432590697988
23	0.0111298927116025
24	0.0101761325372721
25	0.00978758235712465
