"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0205281357587498,0.00900170645542658,7.72949401610532e-06,0.145883571010488,0.681963817854464,-22593.6015827655
"Std.",5.82389213707974e-05,9.31210490799253e-05,7.77797152917241e-06,0.00542284759756827,0.00231697523116328,1.72871283320712
"Acceptance ratio",0.12832,0.13328,0.17014,0.2464,0.19852,0.6233
"0%",0.02032224516091,0.00868718522584604,2.08850826133187e-09,0.12616020431785,0.672716706550324,-22605.6563097839
"2.5%",0.0204146492126346,0.00882131953370695,1.95034247498799e-07,0.135670148351199,0.677428242006215,-22597.7964323591
"5%",0.0204320787006468,0.00884970633213981,4.20366743767447e-07,0.13704121239664,0.678157059686355,-22596.9041762651
"7.5%",0.0204443993300604,0.00886723177240614,5.92861674588768e-07,0.138219288091608,0.678672767041707,-22596.3570528174
"10%",0.0204532461011963,0.00888282501602567,7.83721277488496e-07,0.139121165446111,0.679037684465762,-22595.9425379901
"12.5%",0.0204603885506927,0.00889504511016088,1.01132692330014e-06,0.139730339128165,0.679363976811467,-22595.613767559
"15%",0.020466242799278,0.00890604365533011,1.23088387379328e-06,0.140295382968133,0.679617175899977,-22595.339722836
"17.5%",0.0204732561399993,0.00891540086085183,1.46621937989758e-06,0.140831518555543,0.679847150415908,-22595.1080373085
"20%",0.0204783561021828,0.00892338379509045,1.707184111803e-06,0.141257827697895,0.68005671497559,-22594.8963927025
"22.5%",0.02048362709727,0.00893208226344991,1.93683218245581e-06,0.141725177204708,0.680264945376089,-22594.6975903131
"25%",0.0204890813053733,0.00893727613065242,2.18840085162172e-06,0.142168989854678,0.680408728335444,-22594.5194123873
"27.5%",0.0204941376165708,0.00894413138454229,2.45269790126433e-06,0.142592153472951,0.680580061353282,-22594.3568111927
"30%",0.0204983417160357,0.00895011779918392,2.70096512703226e-06,0.142891951974348,0.680728208801936,-22594.2161334036
"32.5%",0.0205025696305029,0.00895719919124653,2.92767655914494e-06,0.143243017604758,0.680889898399059,-22594.0738752878
"35%",0.0205072829469649,0.00896315267054325,3.17792190831776e-06,0.143586677139718,0.681050740993065,-22593.9483045599
"37.5%",0.0205108832206494,0.00896898686505624,3.50795114464436e-06,0.1439627112139,0.681209322227196,-22593.8179657502
"40%",0.0205144556748714,0.00897504315844915,3.82910355634051e-06,0.144338640652246,0.681357980977424,-22593.6997779981
"42.5%",0.0205181083491672,0.00898182475802109,4.18222294409682e-06,0.144675302060246,0.681509647889642,-22593.5904799289
"45%",0.0205215477255797,0.00898795828370088,4.51429364157321e-06,0.145021959208036,0.681676059892094,-22593.4785815017
"47.5%",0.0205255758880517,0.00899343346779137,4.90712443669084e-06,0.145395745009009,0.681814490374235,-22593.3680720498
"50%",0.0205294246868166,0.00899981398951523,5.25222187682117e-06,0.145759190007188,0.681961817277991,-22593.2705593791
"52.5%",0.0205322666258336,0.00900595533398819,5.62224503331948e-06,0.146107074842368,0.682105610418367,-22593.1741708684
"55%",0.0205360099787235,0.00901251175767592,6.03491706389509e-06,0.146419367596629,0.682232132072606,-22593.0725375129
"57.5%",0.0205401853935682,0.00901961878549259,6.47041153601787e-06,0.146813200404893,0.682365997034609,-22592.980824845
"60%",0.0205430125114521,0.00902508931112224,6.96913774603686e-06,0.147149418594459,0.682508383754591,-22592.8859792519
"62.5%",0.0205467667826309,0.00903209804164226,7.53251874984921e-06,0.147541648773505,0.682643462894594,-22592.7999642091
"65%",0.0205505816165815,0.00903927417879204,8.06395340108669e-06,0.14792521316588,0.682823533138805,-22592.7043922916
"67.5%",0.0205545490600073,0.00904610233650112,8.7140368877176e-06,0.148321626002592,0.682978757213281,-22592.6127955304
"70%",0.0205580342894244,0.00905258852457054,9.34485082953023e-06,0.148710310616225,0.68314234661063,-22592.5231082763
"72.5%",0.0205626283493938,0.00905891948309163,1.00858983068494e-05,0.149125012011587,0.683324906514152,-22592.4347788118
"75%",0.0205661611874557,0.00906559930598832,1.08584293525484e-05,0.149587001359511,0.683521924941016,-22592.3387555771
"77.5%",0.0205707671755986,0.0090737891643511,1.17073185896262e-05,0.150013415438413,0.683726702986434,-22592.2344685918
"80%",0.0205758149215538,0.0090824491524342,1.27249867726444e-05,0.150459064011928,0.683939388543815,-22592.1379798118
"82.5%",0.0205814822419953,0.00909138583204045,1.37509827117519e-05,0.151021449139167,0.684170825500576,-22592.036138188
"85%",0.0205877211923796,0.00910037195949497,1.49123400241518e-05,0.151607698654151,0.68438704583297,-22591.9287172985
"87.5%",0.0205948853798161,0.00911325337158001,1.63278524917711e-05,0.15223813180733,0.684668486982913,-22591.8190303914
"90%",0.0206032633849375,0.00912410543353022,1.79738041407091e-05,0.152930192666982,0.684972155590286,-22591.6949686537
"92.5%",0.0206117421011767,0.00913613963530509,1.99908119554928e-05,0.153735710913781,0.685350898421104,-22591.566125442
"95%",0.0206235477494094,0.00915604977238081,2.32050808811647e-05,0.154871393957864,0.685752053860805,-22591.4180108144
"97.5%",0.0206418357895954,0.00918106458151606,2.85927032614033e-05,0.156821978796398,0.686407894027982,-22591.2148232982
"100%",0.0207362835127831,0.00937506482441772,8.49544651996151e-05,0.168247154403108,0.691222421574406,-22590.6448693095
