pos	5pC>T
1	0.00483652879381479
2	0.00794612588013315
3	0.00576759057756224
4	0.00679455331677247
5	0.00711575440364425
6	0.00995861496631324
7	0.0113942055748259
8	0.00915296881793038
9	0.0102063139847932
10	0.0105264228469143
11	0.00920103349331995
12	0.00908483125148099
13	0.00960885310060955
14	0.00968591727942807
15	0.00983865989017917
16	0.00988113485076704
17	0.00993864590434502
18	0.0103076895182492
19	0.0105034440477478
20	0.00981971752604155
21	0.0110877710656405
22	0.0104387948559812
23	0.0112809564864359
24	0.0100716052831991
25	0.00987687974194721
