pos	3pG>A
1	0.00700796554615443
2	0.00688863945645804
3	0.00545258456517643
4	0.00628678437667202
5	0.00729581908757471
6	0.00915918391821193
7	0.00909469492085222
8	0.00842117850506834
9	0.00873819694765422
10	0.00872060100419042
11	0.00889228335288181
12	0.00867245135189558
13	0.00847714481555915
14	0.00863363871334425
15	0.00880330369167923
16	0.00889493139972986
17	0.00899351332558714
18	0.00908779541043498
19	0.00902627062466515
20	0.00841234599355766
21	0.0103643058064811
22	0.00903654915910533
23	0.0114705324381475
24	0.00862929553650925
25	0.00858365208563711
