"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0201106900129342,0.00918135442069016,1.40581287879088e-05,0.146406203406945,0.762374060059247,-16796.7601164102
"Std.",7.66122040095145e-05,0.000124041404314442,1.43046659370469e-05,0.00733944128165953,0.00344162924709989,1.73532819915425
"Acceptance ratio",0.16048,0.16918,0.1559,0.16706,0.2671,0.63932
"0%",0.0198388884953321,0.00872690659557032,2.78344484394453e-10,0.122040489410628,0.749963706292485,-16814.8619461437
"2.5%",0.0199639289645056,0.00893412881225193,4.27443019613682e-07,0.132733689852377,0.755714070230717,-16800.9606022257
"5%",0.019983024338122,0.00897137288941408,7.49855830452694e-07,0.13506754908967,0.756750747697614,-16800.0447384238
"7.5%",0.0199989104570821,0.00899987829415991,1.14931903222525e-06,0.136282014223437,0.757365737841369,-16799.4661977104
"10%",0.0200112050067065,0.00902261555523953,1.4153261147844e-06,0.137165820299333,0.757890929055007,-16799.057258462
"12.5%",0.0200217824623984,0.00903824902896475,1.79630616580914e-06,0.138002338168696,0.75832387113138,-16798.7398309546
"15%",0.020029114447907,0.00905308323767054,2.21757439778714e-06,0.138833517310165,0.758723250235481,-16798.4730859207
"17.5%",0.0200364593878013,0.00906566870203942,2.64312928047156e-06,0.139484114618815,0.759071388349633,-16798.2456937877
"20%",0.0200444565503899,0.00907712283071471,3.09350565899839e-06,0.14015290760352,0.759404733182065,-16798.0435352369
"22.5%",0.0200508342498379,0.00908851278597508,3.5427895385935e-06,0.140674352890726,0.759705515568033,-16797.8723534475
"25%",0.0200581763894376,0.00909996429445548,3.93960867842665e-06,0.141250686901376,0.760021944061302,-16797.7002506348
"27.5%",0.020063540398113,0.00910827350993981,4.50538972346851e-06,0.141798495789938,0.760272065744142,-16797.5340144475
"30%",0.0200695752005484,0.00911845946309217,4.97345242499972e-06,0.142367884575055,0.760540663338004,-16797.3742983597
"32.5%",0.0200754217843543,0.00912642909154503,5.4866015655484e-06,0.142909757770442,0.760784189090276,-16797.2392058659
"35%",0.0200808945002819,0.00913455468478124,6.03810572595598e-06,0.143404599180137,0.761040273514474,-16797.1175797463
"37.5%",0.02008571115943,0.00914217133645651,6.65340012857413e-06,0.143881429295798,0.761279289411665,-16796.9833015628
"40%",0.0200909688880532,0.00915168645681117,7.13656716995461e-06,0.144353752264625,0.761490541226801,-16796.8627117938
"42.5%",0.0200965569981099,0.00915858815454914,7.69470373100595e-06,0.144933165425607,0.761714142625225,-16796.7558156472
"45%",0.0201014900158483,0.00916705759362702,8.40177875125876e-06,0.145332162506327,0.761947183081872,-16796.6415485748
"47.5%",0.0201059928327621,0.00917474366842724,9.00779105020226e-06,0.145751830367105,0.762143636435081,-16796.541828995
"50%",0.0201110849351519,0.00918251860569783,9.73848200742184e-06,0.146170626225808,0.762374220045374,-16796.4418715302
"52.5%",0.0201151525196599,0.0091896635340926,1.0442168702178e-05,0.146652804520445,0.762636712609981,-16796.3378510906
"55%",0.0201202471137744,0.00919891581189229,1.11169748523226e-05,0.147117030283099,0.762822596655333,-16796.2415608761
"57.5%",0.0201250416733179,0.00920565416863153,1.19336177818559e-05,0.147528292127563,0.763051542751485,-16796.1463851247
"60%",0.0201304041117022,0.00921313758750435,1.26739962844785e-05,0.148006726408976,0.763259748455094,-16796.0486087607
"62.5%",0.0201356963009437,0.00922091296458091,1.37873052126034e-05,0.148576020672792,0.76348764302781,-16795.9543994157
"65%",0.0201407999188099,0.00922991164798101,1.46331753158201e-05,0.149023049745547,0.76373255886756,-16795.8572438493
"67.5%",0.0201457105469469,0.00923813119557084,1.56376864232738e-05,0.149543363828124,0.763997370272785,-16795.7625228492
"70%",0.0201503933896477,0.00924587531799595,1.69076818009492e-05,0.150036712140403,0.764237698078257,-16795.6779988884
"72.5%",0.0201563599072289,0.00925355713870499,1.82640879510863e-05,0.150560276096507,0.764487715183396,-16795.5820437306
"75%",0.0201622219713077,0.00926444870762748,1.96701089377553e-05,0.151237664671459,0.764730852446463,-16795.4803312328
"77.5%",0.020169604151783,0.00927313336267384,2.0933104111493e-05,0.151871323575465,0.765036994771008,-16795.3899968949
"80%",0.0201766819854752,0.00928326056642205,2.26086920899433e-05,0.152495469604347,0.765316749319209,-16795.2967115869
"82.5%",0.0201833531852489,0.00929553163588682,2.42999680242228e-05,0.153184159253024,0.765606770795212,-16795.20051265
"85%",0.020190743255829,0.0093079988468364,2.62842746225307e-05,0.154024843047029,0.7659893595742,-16795.0954488721
"87.5%",0.0201995812459558,0.0093220793667494,2.90119987640835e-05,0.154913629274608,0.766380616939548,-16794.9825812583
"90%",0.0202104429777103,0.00933823624581832,3.26735704060749e-05,0.15601489370227,0.766783339551558,-16794.8592866663
"92.5%",0.0202218693618242,0.00935912596837061,3.63922874017327e-05,0.157184766252405,0.767421298706748,-16794.7238025458
"95%",0.0202365539747567,0.00938391220195085,4.2436439816506e-05,0.158845404528493,0.76812102954337,-16794.57145268
"97.5%",0.0202595521880476,0.00942281433991222,5.19940468520831e-05,0.161415816366071,0.769070409450875,-16794.3669738142
"100%",0.0203911470976194,0.00971317373159542,0.000258175705634893,0.177852479801024,0.77493044406139,-16793.7705074135
