"","Position","C.T","G.A"
"1",1,0.393288254376915,0.366960122382137
"2",2,0.415979684014054,0.393509548971727
"3",3,0.430550465638061,0.418033313163957
"4",4,0.447849066114705,0.431998642161614
"5",5,0.470708238936122,0.433871814320446
"6",6,0.490460730725825,0.433457845548064
"7",7,0.502301057140583,0.437981754073064
"8",8,0.506940253260377,0.448030689335023
"9",9,0.510699293606799,0.456489480728708
"10",10,0.513119602243812,0.464382650578936
"11",11,0.513701975747409,0.472619991500534
"12",12,0.511713781983934,0.482186026424764
"13",-12,0.508174180723111,0.485979971286198
"14",-11,0.49809107544155,0.48928002020452
"15",-10,0.490099699365013,0.488929742909143
"16",-9,0.48376797381692,0.485332505854145
"17",-8,0.475541581995011,0.481629606136314
"18",-7,0.460943131894129,0.481431109869307
"19",-6,0.44518545401004,0.47916029270263
"20",-5,0.436069136614033,0.467692990282652
"21",-4,0.432311770666125,0.447054489474637
"22",-3,0.421105262327983,0.427269047695511
"23",-2,0.400228617810764,0.409094483107088
"24",-1,0.375946715069901,0.384226547331062
