Sample	Unique Reads	Duplicate Reads
Sgr-AJol_001-Ex1-cssl.clmp.r1	8122226.0	1625512.0
Sgr-AJol_001-Ex1-cssl.clmp.r2	8244496.0	1503242.0
Sgr-AJol_002-Ex1-cssl.clmp.r1	3793117.0	657832.0
Sgr-AJol_002-Ex1-cssl.clmp.r2	3824108.0	626841.0
Sgr-AJol_003-Ex1-cssl.clmp.r1	8926308.0	1834276.0
Sgr-AJol_003-Ex1-cssl.clmp.r2	9063202.0	1697382.0
Sgr-AJol_004-Ex1-cssl.clmp.r1	7886409.0	1233692.0
Sgr-AJol_004-Ex1-cssl.clmp.r2	7924311.0	1195790.0
Sgr-AJol_005-Ex1-cssl.clmp.r1	4560208.0	719266.0
Sgr-AJol_005-Ex1-cssl.clmp.r2	4579634.0	699840.0
Sgr-AJol_006-Ex1-cssl.clmp.r1	3909094.0	1185891.0
Sgr-AJol_006-Ex1-cssl.clmp.r2	3959566.0	1135419.0
Sgr-AJol_007-Ex1-cssl.clmp.r1	5177961.0	725986.0
Sgr-AJol_007-Ex1-cssl.clmp.r2	5197847.0	706100.0
Sgr-AJol_008-Ex1-cssl.clmp.r1	3242406.0	493449.0
Sgr-AJol_008-Ex1-cssl.clmp.r2	3257617.0	478238.0
Sgr-AJol_009-Ex1-cssl.clmp.r1	1907220.0	394329.0
Sgr-AJol_009-Ex1-cssl.clmp.r2	1929251.0	372298.0
Sgr-AJol_010-Ex1-cssl.clmp.r1	2751038.0	504673.0
Sgr-AJol_010-Ex1-cssl.clmp.r2	2792730.0	462981.0
Sgr-AJol_011-Ex1-cssl.clmp.r1	1391402.0	336687.0
Sgr-AJol_011-Ex1-cssl.clmp.r2	1415902.0	312187.0
Sgr-AJol_012-Ex1-cssl.clmp.r1	3255777.0	931005.0
Sgr-AJol_012-Ex1-cssl.clmp.r2	3317621.0	869161.0
Sgr-AJol_013-Ex1-cssl.clmp.r1	6309284.0	792138.0
Sgr-AJol_013-Ex1-cssl.clmp.r2	6349731.0	751691.0
Sgr-AJol_014-Ex1-cssl.clmp.r1	7074285.0	1063741.0
Sgr-AJol_014-Ex1-cssl.clmp.r2	7100539.0	1037487.0
Sgr-AJol_015-Ex1-cssl.clmp.r1	4695545.0	769800.0
Sgr-AJol_015-Ex1-cssl.clmp.r2	4730874.0	734471.0
Sgr-AJol_016-Ex1-cssl.clmp.r1	6441685.0	1045659.0
Sgr-AJol_016-Ex1-cssl.clmp.r2	6488630.0	998714.0
Sgr-AJol_017-Ex1-cssl.clmp.r1	6407144.0	1651000.0
Sgr-AJol_017-Ex1-cssl.clmp.r2	6447753.0	1610391.0
Sgr-AJol_018-Ex1-cssl.clmp.r1	4436332.0	1283988.0
Sgr-AJol_018-Ex1-cssl.clmp.r2	4510224.0	1210096.0
Sgr-AJol_020-Ex1-cssl.clmp.r1	3068201.0	1037687.0
Sgr-AJol_020-Ex1-cssl.clmp.r2	3108982.0	996906.0
Sgr-AJol_021-Ex1-cssl.clmp.r1	2806069.0	634386.0
Sgr-AJol_021-Ex1-cssl.clmp.r2	2834801.0	605654.0
Sgr-AJol_022-Ex1-cssl.clmp.r1	2127230.0	696081.0
Sgr-AJol_022-Ex1-cssl.clmp.r2	2188203.0	635108.0
Sgr-AJol_023-Ex1-cssl.clmp.r1	2751593.0	598324.0
Sgr-AJol_023-Ex1-cssl.clmp.r2	2797454.0	552463.0
Sgr-AJol_024-Ex1-cssl.clmp.r1	3197558.0	577464.0
Sgr-AJol_024-Ex1-cssl.clmp.r2	3230739.0	544283.0
Sgr-AJol_025-Ex1-cssl.clmp.r1	7126193.0	1063983.0
Sgr-AJol_025-Ex1-cssl.clmp.r2	7168694.0	1021482.0
Sgr-AJol_026-Ex1-cssl.clmp.r1	7972192.0	1374592.0
Sgr-AJol_026-Ex1-cssl.clmp.r2	8012232.0	1334552.0
Sgr-AJol_027-Ex1-cssl.clmp.r1	6141502.0	1948732.0
Sgr-AJol_027-Ex1-cssl.clmp.r2	6252718.0	1837516.0
Sgr-AJol_028-Ex1-cssl.clmp.r1	6843828.0	1104515.0
Sgr-AJol_028-Ex1-cssl.clmp.r2	6882821.0	1065522.0
Sgr-AJol_029-Ex1-cssl.clmp.r1	6052004.0	1849205.0
Sgr-AJol_029-Ex1-cssl.clmp.r2	6113412.0	1787797.0
Sgr-AJol_030-Ex1-cssl.clmp.r1	7782556.0	2392215.0
Sgr-AJol_030-Ex1-cssl.clmp.r2	7886066.0	2288705.0
Sgr-AJol_031-Ex1-cssl.clmp.r1	7271890.0	2529733.0
Sgr-AJol_031-Ex1-cssl.clmp.r2	7362598.0	2439025.0
Sgr-AJol_032-Ex1-cssl.clmp.r1	5339443.0	1164058.0
Sgr-AJol_032-Ex1-cssl.clmp.r2	5379266.0	1124235.0
Sgr-AJol_034-Ex1-cssl.clmp.r1	5110398.0	1256822.0
Sgr-AJol_034-Ex1-cssl.clmp.r2	5198940.0	1168280.0
Sgr-AJol_035-Ex1-cssl.clmp.r1	5377655.0	1689953.0
Sgr-AJol_035-Ex1-cssl.clmp.r2	5478001.0	1589607.0
Sgr-AJol_036-Ex1-cssl.clmp.r1	1725743.0	584914.0
Sgr-AJol_036-Ex1-cssl.clmp.r2	1769771.0	540886.0
Sgr-AJol_037-Ex1-cssl.clmp.r1	6528887.0	956722.0
Sgr-AJol_037-Ex1-cssl.clmp.r2	6594405.0	891204.0
Sgr-AJol_038-Ex1-cssl.clmp.r1	5125988.0	1307807.0
Sgr-AJol_038-Ex1-cssl.clmp.r2	5208730.0	1225065.0
Sgr-AJol_039-Ex1-cssl.clmp.r1	9121296.0	1460160.0
Sgr-AJol_039-Ex1-cssl.clmp.r2	9201537.0	1379919.0
Sgr-AJol_041-Ex1-cssl.clmp.r1	6767693.0	1344990.0
Sgr-AJol_041-Ex1-cssl.clmp.r2	6802297.0	1310386.0
Sgr-AJol_042-Ex1-cssl.clmp.r1	7443641.0	2726140.0
Sgr-AJol_042-Ex1-cssl.clmp.r2	7559268.0	2610513.0
Sgr-AJol_043-Ex1-cssl.clmp.r1	9292441.0	3052053.0
Sgr-AJol_043-Ex1-cssl.clmp.r2	9423313.0	2921181.0
Sgr-AJol_044-Ex1-cssl.clmp.r1	6114019.0	1665308.0
Sgr-AJol_044-Ex1-cssl.clmp.r2	6199455.0	1579872.0
Sgr-AJol_045-Ex1-cssl.clmp.r1	4477799.0	1371798.0
Sgr-AJol_045-Ex1-cssl.clmp.r2	4568434.0	1281163.0
Sgr-AJol_046-Ex1-cssl.clmp.r1	5883417.0	2183020.0
Sgr-AJol_046-Ex1-cssl.clmp.r2	6051334.0	2015103.0
Sgr-AJol_047-Ex1-cssl.clmp.r1	6627160.0	1760210.0
Sgr-AJol_047-Ex1-cssl.clmp.r2	6741855.0	1645515.0
Sgr-AJol_048-Ex1-cssl.clmp.r1	8588792.0	2467954.0
Sgr-AJol_048-Ex1-cssl.clmp.r2	8715679.0	2341067.0
Sgr-AJol_049-Ex1-cssl.clmp.r1	7866316.0	1276739.0
Sgr-AJol_049-Ex1-cssl.clmp.r2	7937121.0	1205934.0
Sgr-AJol_050-Ex1-cssl.clmp.r1	7016990.0	2134265.0
Sgr-AJol_050-Ex1-cssl.clmp.r2	7142763.0	2008492.0
Sgr-AJol_051-Ex1-cssl.clmp.r1	10930430.0	2001158.0
Sgr-AJol_051-Ex1-cssl.clmp.r2	11030854.0	1900734.0
Sgr-AJol_052-Ex1-cssl.clmp.r1	9559134.0	1293905.0
Sgr-AJol_052-Ex1-cssl.clmp.r2	9601983.0	1251056.0
Sgr-AJol_053-Ex1-cssl.clmp.r1	7732683.0	2486197.0
Sgr-AJol_053-Ex1-cssl.clmp.r2	7851845.0	2367035.0
Sgr-AJol_054-Ex1-cssl.clmp.r1	7967649.0	2843253.0
Sgr-AJol_054-Ex1-cssl.clmp.r2	8126916.0	2683986.0
Sgr-AJol_055-Ex1-cssl.clmp.r1	4504523.0	1397316.0
Sgr-AJol_055-Ex1-cssl.clmp.r2	4591616.0	1310223.0
Sgr-AJol_056-Ex1-cssl.clmp.r1	6698236.0	2280999.0
Sgr-AJol_056-Ex1-cssl.clmp.r2	6804907.0	2174328.0
Sgr-AJol_057-Ex1-cssl.clmp.r1	8010740.0	1580286.0
Sgr-AJol_057-Ex1-cssl.clmp.r2	8089552.0	1501474.0
Sgr-AJol_058-Ex1-cssl.clmp.r1	5233530.0	1628016.0
Sgr-AJol_058-Ex1-cssl.clmp.r2	5377276.0	1484270.0
Sgr-AJol_059-Ex1-cssl.clmp.r1	5143688.0	2187018.0
Sgr-AJol_059-Ex1-cssl.clmp.r2	5308927.0	2021779.0
Sgr-AJol_060-Ex1-cssl.clmp.r1	5814395.0	2144871.0
Sgr-AJol_060-Ex1-cssl.clmp.r2	5946847.0	2012419.0
Sgr-AJol_061-Ex1-cssl.clmp.r1	8356252.0	1359380.0
Sgr-AJol_061-Ex1-cssl.clmp.r2	8420838.0	1294794.0
Sgr-AJol_062-Ex1-cssl.clmp.r1	6534124.0	1072560.0
Sgr-AJol_062-Ex1-cssl.clmp.r2	6552645.0	1054039.0
Sgr-AJol_063-Ex1-cssl.clmp.r1	8354091.0	1413216.0
Sgr-AJol_063-Ex1-cssl.clmp.r2	8417192.0	1350115.0
Sgr-AJol_064-Ex1-cssl.clmp.r1	6773335.0	1114386.0
Sgr-AJol_064-Ex1-cssl.clmp.r2	6802616.0	1085105.0
Sgr-AJol_066-Ex1-cssl.clmp.r1	11629212.0	2199606.0
Sgr-AJol_066-Ex1-cssl.clmp.r2	11694062.0	2134756.0
Sgr-AJol_067-Ex1-cssl.clmp.r1	11416848.0	3726185.0
Sgr-AJol_067-Ex1-cssl.clmp.r2	11567819.0	3575214.0
