file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_006-Ex1-06A.1.fq.gz	30362960	29938979	2729278	2655791	2220412	2131090	1.39638	90.8839	2.69254	16.3936	4.02277	92.9813
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_006-Ex1-06A.2.fq.gz	30362960	29938979	2729278	2655791	2218110	2131090	1.39638	90.8839	2.69254	16.4803	3.92316	92.9813
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_007-Ex1-07A.1.fq.gz	28706793	28393875	2728771	2657649	2249335	2164514	1.09005	90.3896	2.60637	15.3637	3.77094	92.4599
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_007-Ex1-07A.2.fq.gz	28706793	28393875	2728771	2657649	2247782	2164514	1.09005	90.3896	2.60637	15.4222	3.70445	92.4599
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_008-Ex1-08A.1.fq.gz	29638980	28729274	2819817	2739099	2241943	2141904	3.06929	90.1849	2.86253	18.1503	4.46216	92.7734
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_008-Ex1-08A.2.fq.gz	29638980	28729274	2819817	2739099	2236767	2141904	3.06929	90.1849	2.86253	18.3393	4.24108	92.7734
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_009-Ex1-09A.1.fq.gz	52122877	51277194	4801544	4662239	3827882	3657845	1.62248	90.6361	2.90125	17.8961	4.44206	92.9823
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_009-Ex1-09A.2.fq.gz	52122877	51277194	4801544	4662239	3816543	3657845	1.62248	90.6361	2.90125	18.1393	4.15816	92.9823
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_010-Ex1-10A.1.fq.gz	26527740	25852772	2493872	2414195	2039301	1971027	2.54439	90.3536	3.19491	15.5287	3.34791	92.5699
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_010-Ex1-10A.2.fq.gz	26527740	25852772	2493872	2414195	2039688	1971027	2.54439	90.3536	3.19491	15.5127	3.36625	92.5699
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_011-Ex1-11A.1.fq.gz	24884816	24539026	2273553	2210219	1829014	1756862	1.38956	90.735	2.78568	17.2474	3.94486	92.94
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_011-Ex1-11A.2.fq.gz	24884816	24539026	2273553	2210219	1826122	1756862	1.38956	90.735	2.78568	17.3782	3.79274	92.94
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_012-Ex1-12A.1.fq.gz	33893342	33567389	2990146	2911839	2418265	2331816	0.961702	91.0921	2.61884	16.9506	3.57484	93.1201
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_012-Ex1-12A.2.fq.gz	33893342	33567389	2990146	2911839	2460705	2331816	0.961702	91.0921	2.61884	15.4931	5.23789	93.1201
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_013-Ex1-01B.1.fq.gz	33083671	32613228	3141935	3054452	2616010	2502328	1.42198	90.3661	2.78437	14.3542	4.34563	92.4364
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_013-Ex1-01B.2.fq.gz	33083671	32613228	3141935	3054452	2612038	2502328	1.42198	90.3661	2.78437	14.4842	4.20017	92.4364
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_014-Ex1-02B.1.fq.gz	47434721	46639141	4814001	4683369	3901553	3705571	1.67721	89.6782	2.71358	16.6935	5.02318	92.1881
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_014-Ex1-02B.2.fq.gz	47434721	46639141	4814001	4683369	3889790	3705571	1.67721	89.6782	2.71358	16.9446	4.73596	92.1881
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_015-Ex1-03B.1.fq.gz	33062788	32615178	3241176	3155965	2670280	2539845	1.35382	90.0624	2.62901	15.3894	4.88469	92.3181
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_015-Ex1-03B.2.fq.gz	33062788	32615178	3241176	3155965	2654890	2539845	1.35382	90.0624	2.62901	15.8771	4.33332	92.3181
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_016-Ex1-04B.1.fq.gz	26955042	26641861	2494665	2432636	2041300	1954092	1.16186	90.6363	2.48647	16.0869	4.27218	92.7506
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_016-Ex1-04B.2.fq.gz	26955042	26641861	2494665	2432636	2034198	1954092	1.16186	90.6363	2.48647	16.3789	3.93796	92.7506
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_017-Ex1-05B.1.fq.gz	41087159	40642453	3631667	3547390	2986780	2879064	1.08235	91.0644	2.32061	15.8034	3.60643	92.9928
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_017-Ex1-05B.2.fq.gz	41087159	40642453	3631667	3547390	2974615	2879064	1.08235	91.0644	2.32061	16.1464	3.21221	92.9928
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_018-Ex1-06B.1.fq.gz	31350711	30968051	2931703	2846300	2376051	2250151	1.22058	90.5331	2.91308	16.5214	5.29871	92.8226
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_018-Ex1-06B.2.fq.gz	31350711	30968051	2931703	2846300	2370827	2250151	1.22058	90.5331	2.91308	16.705	5.09004	92.8226
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_019-Ex1-07B.1.fq.gz	40588800	40099746	3975114	3864467	3343199	3195142	1.2049	90.0869	2.78349	13.4887	4.4286	92.128
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_019-Ex1-07B.2.fq.gz	40588800	40099746	3975114	3864467	3323633	3195142	1.2049	90.0869	2.78349	13.995	3.86598	92.128
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_020-Ex1-08B.1.fq.gz	33558464	32394915	3153645	3049529	2524395	2410964	3.46723	90.265	3.30145	17.2202	4.49339	92.8156
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_020-Ex1-08B.2.fq.gz	33558464	32394915	3153645	3049529	2510579	2410964	3.46723	90.265	3.30145	17.6732	3.96781	92.8156
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_021-Ex1-09B.1.fq.gz	22363328	22024123	2076294	2010714	1614250	1540313	1.51679	90.5726	3.15851	19.7176	4.58027	93.1123
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_021-Ex1-09B.2.fq.gz	22363328	22024123	2076294	2010714	1610681	1540313	1.51679	90.5726	3.15851	19.8951	4.36884	93.1123
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_022-Ex1-10B.1.fq.gz	16738087	16514628	1784546	1738905	1488946	1429565	1.33503	89.1941	2.55757	14.3745	3.98812	91.4592
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_022-Ex1-10B.2.fq.gz	16738087	16514628	1784546	1738905	1483963	1429565	1.33503	89.1941	2.55757	14.6611	3.66572	91.4592
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_023-Ex1-11B.1.fq.gz	33397769	32990276	3138240	3040452	2542388	2427608	1.22012	90.4874	3.11601	16.3812	4.51465	92.7312
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_023-Ex1-11B.2.fq.gz	33397769	32990276	3138240	3040452	2532593	2427608	1.22012	90.4874	3.11601	16.7034	4.14536	92.7312
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_024-Ex1-12B.1.fq.gz	27882198	27413856	2550930	2465037	1985886	1885061	1.67972	90.6947	3.36712	19.4379	5.07708	93.2392
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_024-Ex1-12B.2.fq.gz	27882198	27413856	2550930	2465037	1980797	1885061	1.67972	90.6947	3.36712	19.6443	4.83321	93.2392
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_026-Ex1-02C.1.fq.gz	143736	140913	66297	65703	61214	60241	1.96402	52.9518	0.895968	6.83226	1.58951	58.0891
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_026-Ex1-02C.2.fq.gz	143736	140913	66297	65703	61229	60241	1.96402	52.9518	0.895968	6.80943	1.61361	58.0891
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_028-Ex1-04C.1.fq.gz	30874024	30488829	2817728	2748410	2330826	2244595	1.24763	90.7582	2.46007	15.1937	3.69959	92.7298
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_028-Ex1-04C.2.fq.gz	30874024	30488829	2817728	2748410	2323532	2244595	1.24763	90.7582	2.46007	15.459	3.39728	92.7298
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_030-Ex1-06C.1.fq.gz	42309819	41733354	3911131	3792660	3154681	2969151	1.36249	90.6283	3.02907	16.8214	5.8811	92.9824
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_030-Ex1-06C.2.fq.gz	42309819	41733354	3911131	3792660	3141082	2969151	1.36249	90.6283	3.02907	17.18	5.47362	92.9824
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_031-Ex1-07C.1.fq.gz	30679217	30283339	3104603	3018573	2559809	2433216	1.29038	89.7481	2.77105	15.198	4.94541	92.0688
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_031-Ex1-07C.2.fq.gz	30679217	30283339	3104603	3018573	2557155	2433216	1.29038	89.7481	2.77105	15.286	4.84675	92.0688
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_032-Ex1-08C.1.fq.gz	35924690	35408304	3271399	3172798	2703689	2587342	1.43741	90.7609	3.01403	14.7853	4.30327	92.7979
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_032-Ex1-08C.2.fq.gz	35924690	35408304	3271399	3172798	2688933	2587342	1.43741	90.7609	3.01403	15.2504	3.77812	92.7979
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_033-Ex1-09C.1.fq.gz	30269644	29894467	2822445	2735303	2285582	2189289	1.23945	90.5586	3.08746	16.4414	4.21306	92.7674
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_033-Ex1-09C.2.fq.gz	30269644	29894467	2822445	2735303	2281818	2189289	1.23945	90.5586	3.08746	16.579	4.05506	92.7674
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_034-Ex1-10C.1.fq.gz	31739103	31332507	3045975	2949802	2502674	2396252	1.28106	90.2785	3.15738	15.1579	4.25233	92.4502
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_034-Ex1-10C.2.fq.gz	31739103	31332507	3045975	2949802	2499118	2396252	1.28106	90.2785	3.15738	15.2784	4.11609	92.4502
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_036-Ex1-12C.1.fq.gz	35343656	34813262	3080206	2968111	2500662	2403502	1.50068	91.1522	3.6392	15.749	3.88537	93.1996
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_036-Ex1-12C.2.fq.gz	35343656	34813262	3080206	2968111	2497959	2403502	1.50068	91.1522	3.6392	15.8401	3.78137	93.1996
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_037-Ex1-01D.1.fq.gz	29244438	28780558	2755660	2676912	2257162	2169097	1.58622	90.4253	2.85768	15.6804	3.90158	92.5829
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_037-Ex1-01D.2.fq.gz	29244438	28780558	2755660	2676912	2254182	2169097	1.58622	90.4253	2.85768	15.7917	3.77454	92.5829
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_038-Ex1-02D.1.fq.gz	42733699	42014161	4111013	3997945	3337376	3181914	1.68377	90.2152	2.75037	16.5227	4.65821	92.5541
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_038-Ex1-02D.2.fq.gz	42733699	42014161	4111013	3997945	3321211	3181914	1.68377	90.2152	2.75037	16.927	4.19416	92.5541
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_039-Ex1-03D.1.fq.gz	27708707	27317091	2575121	2506675	2119798	2031718	1.41333	90.5732	2.65797	15.4339	4.15511	92.6676
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_039-Ex1-03D.2.fq.gz	27708707	27317091	2575121	2506675	2110914	2031718	1.41333	90.5732	2.65797	15.7883	3.75174	92.6676
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_040-Ex1-04D.1.fq.gz	33329270	32863445	3226055	3150917	2587390	2472069	1.39765	90.1835	2.3291	17.8845	4.45704	92.5829
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_040-Ex1-04D.2.fq.gz	33329270	32863445	3226055	3150917	2574295	2472069	1.39765	90.1835	2.3291	18.3001	3.97103	92.5829
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_041-Ex1-05D.1.fq.gz	42980738	42466004	3957851	3856286	3253721	3095611	1.19759	90.68	2.56617	15.6255	4.85936	92.7977
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_041-Ex1-05D.2.fq.gz	42980738	42466004	3957851	3856286	3241732	3095611	1.19759	90.68	2.56617	15.9364	4.5075	92.7977
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_042-Ex1-06D.1.fq.gz	29514574	29190161	2619326	2544585	2086884	1962089	1.09916	91.0267	2.85344	17.9873	5.97997	93.3521
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_042-Ex1-06D.2.fq.gz	29514574	29190161	2619326	2544585	2074969	1962089	1.09916	91.0267	2.85344	18.4555	5.44008	93.3521
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_043-Ex1-07D.1.fq.gz	34043815	33674117	3154463	3078211	2591133	2483104	1.08595	90.6324	2.41727	15.8234	4.16918	92.7062
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_043-Ex1-07D.2.fq.gz	34043815	33674117	3154463	3078211	2581145	2483104	1.08595	90.6324	2.41727	16.1479	3.79835	92.7062
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_044-Ex1-08D.1.fq.gz	6777615	6679038	690970	675882	554983	533977	1.45445	89.6546	2.1836	17.8876	3.78498	92.1215
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_044-Ex1-08D.2.fq.gz	6777615	6679038	690970	675882	550628	533977	1.45445	89.6546	2.1836	18.5319	3.024	92.1215
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_045-Ex1-09D.1.fq.gz	30193085	29741438	2871102	2790575	2338498	2218847	1.49586	90.3465	2.80474	16.2001	5.11657	92.6511
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_045-Ex1-09D.2.fq.gz	30193085	29741438	2871102	2790575	2327643	2218847	1.49586	90.3465	2.80474	16.5891	4.67408	92.6511
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_046-Ex1-10D.1.fq.gz	30409801	29913360	2922470	2838917	2379119	2282818	1.6325	90.2302	2.85899	16.1962	4.04776	92.4932
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_046-Ex1-10D.2.fq.gz	30409801	29913360	2922470	2838917	2371059	2282818	1.6325	90.2302	2.85899	16.4802	3.72159	92.4932
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_047-Ex1-11D.1.fq.gz	28112479	27773253	2610529	2528413	2113633	2033557	1.20667	90.6006	3.14557	16.4048	3.78855	92.7664
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-ABas_047-Ex1-11D.2.fq.gz	28112479	27773253	2610529	2528413	2110212	2033557	1.20667	90.6006	3.14557	16.5401	3.63257	92.7664
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_001-Ex1-12D.1.fq.gz	31061669	30592597	2877994	2789496	2324943	2225450	1.51013	90.5925	3.07499	16.6537	4.27937	92.8354
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_001-Ex1-12D.2.fq.gz	31061669	30592597	2877994	2789496	2315067	2225450	1.51013	90.5925	3.07499	17.0077	3.87103	92.8354
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_002-Ex1-01G.1.fq.gz	22855388	22530709	2194832	2132984	1801423	1735856	1.42058	90.2585	2.81789	15.5445	3.63973	92.405
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_002-Ex1-01G.2.fq.gz	22855388	22530709	2194832	2132984	1800077	1735856	1.42058	90.2585	2.81789	15.6076	3.56768	92.405
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_003-Ex1-02G.1.fq.gz	24575160	24138073	2809444	2738435	2312125	2175206	1.77857	88.3609	2.52751	15.5677	5.92178	91.1488
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_003-Ex1-02G.2.fq.gz	24575160	24138073	2809444	2738435	2299032	2175206	1.77857	88.3609	2.52751	16.0458	5.38601	91.1488
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_004-Ex1-03G.1.fq.gz	22948793	22638032	2262372	2204662	1854604	1770145	1.35415	90.0063	2.55086	15.8781	4.55402	92.2865
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_004-Ex1-03G.2.fq.gz	22948793	22638032	2262372	2204662	1849822	1770145	1.35415	90.0063	2.55086	16.095	4.30728	92.2865
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_005-Ex1-04G.1.fq.gz	28801352	28265757	2637815	2568200	2166137	2071915	1.85962	90.6678	2.63912	15.6554	4.34977	92.8062
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_005-Ex1-04G.2.fq.gz	28801352	28265757	2637815	2568200	2161138	2071915	1.85962	90.6678	2.63912	15.8501	4.12852	92.8062
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_006-Ex1-05G.1.fq.gz	28649627	28255829	2888647	2822061	2384835	2253797	1.37453	89.7768	2.30509	15.4931	5.49464	92.1332
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_006-Ex1-05G.2.fq.gz	28649627	28255829	2888647	2822061	2365768	2253797	1.37453	89.7768	2.30509	16.1688	4.73297	92.1332
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_007-Ex1-06G.1.fq.gz	35338681	34885297	3475365	3388542	2904021	2762480	1.28297	90.0377	2.49824	14.2988	4.87397	92.1828
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_007-Ex1-06G.2.fq.gz	35338681	34885297	3475365	3388542	2889498	2762480	1.28297	90.0377	2.49824	14.7274	4.39585	92.1828
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_008-Ex1-07G.1.fq.gz	26903220	26590517	2746175	2680820	2296315	2189654	1.16233	89.6724	2.37986	14.3428	4.64488	91.861
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_008-Ex1-07G.2.fq.gz	26903220	26590517	2746175	2680820	2288533	2189654	1.16233	89.6724	2.37986	14.6331	4.32063	91.861
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_009-Ex1-08G.1.fq.gz	24517391	24210790	2295547	2214055	1885807	1798089	1.25054	90.5185	3.55	14.8256	4.65148	92.6661
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/halichoeres_miniatus//raw_fq_capture/Hmi-AMac_009-Ex1-08G.2.fq.gz	24517391	24210790	2295547	2214055	1878298	1798089	1.25054	90.5185	3.55	15.1648	4.2703	92.6661
