"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0200885698045034,0.00858191838274485,1.05774934676485e-05,0.147315410483722,0.691160389932796,-18570.290056452
"Std.",6.74645528148749e-05,0.000107670770525843,1.06219250847943e-05,0.00667872147757022,0.00279314105089234,1.73364704302775
"Acceptance ratio",0.14868,0.15138,0.1206,0.292,0.2302,0.65226
"0%",0.0198303445927922,0.00814596097734709,2.97536047348485e-10,0.123579481960053,0.680774642798653,-18585.7399703554
"2.5%",0.0199562264974746,0.00837215608473993,2.38484103620567e-07,0.134551578253473,0.685788284079447,-18574.5351748983
"5%",0.0199801759786465,0.0084052029928892,4.88832669320152e-07,0.136610749400227,0.686561504540981,-18573.5573133247
"7.5%",0.0199933563441525,0.00842473197711288,7.4301049902993e-07,0.13777723636697,0.687150816265305,-18572.9950288372
"10%",0.0200043448333617,0.0084433644538758,1.10408149337534e-06,0.138815658852731,0.687572350417414,-18572.5737017557
"12.5%",0.0200119581213765,0.00845918633984681,1.3583001723614e-06,0.139690035901186,0.687892149989915,-18572.2470528921
"15%",0.0200196458183572,0.00847106260451279,1.60526347301299e-06,0.140453593356849,0.688213079480248,-18571.9906095399
"17.5%",0.0200254665530473,0.00848239375305111,1.87597293539665e-06,0.141188733382584,0.688455234114572,-18571.7610094556
"20%",0.0200310486368022,0.00849175799186188,2.20212689540634e-06,0.141739958048828,0.688738376160366,-18571.5546857772
"22.5%",0.020036348600094,0.00850251022318009,2.60179549942302e-06,0.142279339316399,0.688986014474306,-18571.3578601088
"25%",0.0200417092675233,0.00851031711203304,3.01024039570484e-06,0.142787654766406,0.689206466242195,-18571.182835708
"27.5%",0.0200475230924774,0.00851887557222031,3.41309251364544e-06,0.14325332484237,0.689472525290937,-18571.0391067897
"30%",0.0200524742470711,0.00852544828862472,3.7550765003711e-06,0.143732282610271,0.68968780049042,-18570.9061567842
"32.5%",0.0200571995221939,0.00853317948463186,4.08040084569877e-06,0.14417186704628,0.689876727930983,-18570.7758990085
"35%",0.0200614698696808,0.00854098101612167,4.49621289251483e-06,0.144600826108826,0.690082560366033,-18570.6470018525
"37.5%",0.0200657361927624,0.00854829761905929,4.92478092322274e-06,0.145030117439251,0.690249318497711,-18570.5235216154
"40%",0.0200704862805786,0.0085550075280099,5.38276631140222e-06,0.14548799073528,0.690454090677629,-18570.4044726117
"42.5%",0.0200745640270611,0.0085616698468421,5.82942411188434e-06,0.145933595319887,0.690647097918727,-18570.2876745051
"45%",0.020078126684365,0.00856824735881365,6.29871258305208e-06,0.146350903879595,0.690850310755691,-18570.1702094777
"47.5%",0.0200825515745586,0.00857350298298718,6.76730334902981e-06,0.146771426934787,0.691033859379296,-18570.0637815755
"50%",0.0200867987937685,0.008580248909139,7.33175512301835e-06,0.147180947219179,0.691198281340143,-18569.9619961682
"52.5%",0.0200909377766927,0.00858724531862692,7.83450428090735e-06,0.147612845207262,0.691380007209162,-18569.8665269481
"55%",0.0200959175934717,0.00859412352947964,8.31951045074947e-06,0.148026312989214,0.691541592862165,-18569.7656726906
"57.5%",0.0201006561856966,0.00860059918640451,8.91625231282393e-06,0.148467316797969,0.691716990807541,-18569.6726589067
"60%",0.0201062448131024,0.00860733017981689,9.5769974577021e-06,0.148898923722075,0.691907931737935,-18569.5776823488
"62.5%",0.0201105510392105,0.0086153629177394,1.0221244408877e-05,0.14930647675121,0.692112059891157,-18569.4779581224
"65%",0.0201155875342093,0.00862297912787408,1.1064148868425e-05,0.149741331268419,0.692263690373844,-18569.3877335993
"67.5%",0.020120703972263,0.00863108188101651,1.19345389990486e-05,0.150187898385788,0.69247159660878,-18569.29277367
"70%",0.0201253769880402,0.00863831354606794,1.27275715573924e-05,0.150651636972633,0.692669628000155,-18569.2000779201
"72.5%",0.0201297678710176,0.00864624384266813,1.35753334297772e-05,0.151201890664935,0.69286386674732,-18569.1075243333
"75%",0.0201341532831948,0.00865455960316781,1.47403086911746e-05,0.151668220291605,0.693052958638698,-18569.0142790368
"77.5%",0.0201394858481879,0.00866199519917788,1.61211634732017e-05,0.152260441477975,0.693291457699841,-18568.9219140004
"80%",0.0201458354229785,0.00867281938735121,1.72621784485127e-05,0.152913565782465,0.693536694697716,-18568.8315916939
"82.5%",0.0201520215144849,0.00868259257428421,1.85946098877744e-05,0.153574100838534,0.69377362303012,-18568.7257472425
"85%",0.0201588147115041,0.00869269450417629,2.00605816743427e-05,0.154213221552535,0.69402543547468,-18568.6287339919
"87.5%",0.0201662029943113,0.00870401716529933,2.22319362726748e-05,0.155061190769542,0.694345675770945,-18568.5205823313
"90%",0.0201761087644694,0.00871691977622917,2.46001104216502e-05,0.155879247508215,0.694700854251746,-18568.4099533509
"92.5%",0.0201870134604622,0.00873608548104907,2.77722584609162e-05,0.157019714681245,0.695127296843595,-18568.2824384945
"95%",0.0202001388161151,0.00876065406214571,3.23942517091393e-05,0.158370815135669,0.695737367871625,-18568.1218943219
"97.5%",0.0202226524087007,0.00879544309472398,3.87645543201526e-05,0.160676773656107,0.696607490478998,-18567.9238823807
"100%",0.020362736674531,0.00909615413853232,0.000113013373707597,0.181880646987649,0.702127059743636,-18567.3636372302
