pos	3pG>A
1	0.00735062080372591
2	0.00708345625929247
3	0.00533992207720436
4	0.00605389660815194
5	0.0073334423663275
6	0.00938331900056059
7	0.00955488686545
8	0.00863004096470958
9	0.00913315908582095
10	0.00906582251207809
11	0.00896345305608066
12	0.00872223267947518
13	0.00919124093892559
14	0.00893475296339033
15	0.00906101514391632
16	0.00892778448888175
17	0.00901361359123023
18	0.0092171513175494
19	0.00915223490648114
20	0.00922489773541939
21	0.0102273239518783
22	0.00960373836795531
23	0.0113787106093211
24	0.00925110937569377
25	0.0092128801431127
