"","Position","C.T","G.A"
"1",1,0.259535284084944,0.260501098057595
"2",2,0.279762812627939,0.281047462111057
"3",3,0.29035730481353,0.303193892607598
"4",4,0.303233553101139,0.317287148702039
"5",5,0.32300914812068,0.320169568080993
"6",6,0.341366397854781,0.320203078380015
"7",7,0.354697908658145,0.321907852629353
"8",8,0.360441657177209,0.328997692611502
"9",9,0.362296735499612,0.338051293665804
"10",10,0.361779700367635,0.347713104113778
"11",11,0.361393075940727,0.355683405029413
"12",12,0.359889575548085,0.363459039350973
"13",-12,0.375419302598955,0.347861817818073
"14",-11,0.36545105175765,0.35163681693221
"15",-10,0.35543138573529,0.354003068301633
"16",-9,0.34643354100357,0.353799618096837
"17",-8,0.33883082977414,0.350541137169506
"18",-7,0.331035483959354,0.345441595992383
"19",-6,0.323689990696023,0.337490703723487
"20",-5,0.317006241953554,0.325924363685756
"21",-4,0.310516061868332,0.310383586856696
"22",-3,0.297063919287049,0.29682178362914
"23",-2,0.277631860761929,0.283089497760336
"24",-1,0.25834863286431,0.261642351560804
