pos	5pC>T
1	0.0129597554763118
2	0.0243282766362871
3	0.0160800078439063
4	0.0183365816793286
5	0.0212883605197678
6	0.0308972976257386
7	0.0351520086862106
8	0.0313570150779453
9	0.0313368745035743
10	0.0327845666440371
11	0.0296701414378701
12	0.0289794654342751
13	0.0320131257631258
14	0.0323813635728708
15	0.0318751650341385
16	0.0337038908539666
17	0.033351243475591
18	0.0335064670536715
19	0.0320876816042562
20	0.0329261682360801
21	0.0348885820337738
22	0.034970314259392
23	0.032608000409359
24	0.0329637784731075
25	0.0365809253816744
