Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_r1_screen	1571709	110599.0	7.04	15.0	0.0	0.0	0.0	45.0	0.0	20510.0	1.3	71322.0	4.54	140842.0	8.96	67194.0	4.27	108837.0	6.92	72138.0	4.59	89710.0	5.71	80363.0	5.11	1417052	90.16
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_r2_screen	1571709	112945.0	7.18	12.0	0.0	0.0	0.0	5.0	0.0	20477.0	1.3	72082.0	4.59	143912.0	9.16	68036.0	4.32	111246.0	7.08	73268.0	4.66	91243.0	5.8100000000000005	81880.0	5.21	1413752	89.95
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_r1_screen	166809	14223.0	8.530000000000001	13.0	0.01	0.0	0.0	1.0	0.0	2459.0	1.48	23332.0	13.99	22186.0	13.29	7526.0	4.510000000000001	13629.0	8.17	7726.0	4.62	10590.0	6.359999999999999	10363.0	6.210000000000001	130945	78.5
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_r2_screen	166809	14164.0	8.49	15.0	0.01	0.0	0.0	0.0	0.0	2532.0	1.52	23128.0	13.870000000000001	22284.0	13.36	7446.0	4.46	13533.0	8.120000000000001	7612.0	4.569999999999999	10569.0	6.33	10389.0	6.22	130961	78.51
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_r1_screen	185321	40453.0	21.83	110.0	0.060000000000000005	0.0	0.0	0.0	0.0	1904.0	1.03	57404.0	30.97	25915.0	13.98	7079.0	3.8200000000000003	12520.0	6.76	5708.0	3.07	7932.0	4.29	7453.0	4.01	87786	47.37
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_r2_screen	185321	40258.0	21.72	101.0	0.05	0.0	0.0	0.0	0.0	1978.0	1.07	57163.0	30.849999999999998	25690.0	13.86	7062.0	3.8200000000000003	12435.0	6.71	5751.0	3.1	7852.0	4.24	7443.0	4.01	88305	47.65
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_r1_screen	304316	43283.0	14.23	0.0	0.0	0.0	0.0	4.0	0.0	9276.0	3.0500000000000003	22286.0	7.31	52217.0	17.15	24421.0	8.030000000000001	41966.0	13.8	24886.0	8.17	34293.0	11.27	33773.0	11.1	248687	81.72
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_r2_screen	304316	42986.0	14.14	0.0	0.0	0.0	0.0	0.0	0.0	9113.0	2.99	22032.0	7.24	52256.0	17.18	24240.0	7.96	41918.0	13.78	24618.0	8.09	34087.0	11.2	33523.0	11.02	248687	81.72
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_r1_screen	417441	63164.0	15.13	1.0	0.0	0.0	0.0	7.0	0.0	13498.0	3.24	33065.0	7.92	77735.0	18.63	35069.0	8.389999999999999	61643.0	14.77	35548.0	8.52	49692.0	11.9	49589.0	11.879999999999999	334078	80.03
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_r2_screen	417441	62816.0	15.05	1.0	0.0	0.0	0.0	1.0	0.0	13667.0	3.27	33067.0	7.92	77697.0	18.61	34862.0	8.35	61629.0	14.76	35275.0	8.45	49399.0	11.83	49338.0	11.82	334119	80.04
