filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-AGui_023-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	34	82.6176	2.09241	5057388	1145	0.000473725	0.0226401
./Sde-ABul_011-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	298	136.017	1.24696	5057388	27970	0.00689634	0.553052
./Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.rad.sde-RG.bam	6	149.833	0.994334	5057388	702	0.00013802	0.0138807
./Sde-AMar_058-SdA02058-L2-clmp-fp2-repr.rad.sde-RG.bam	42	82.7143	2.30033	5057388	1212	0.000551273	0.0239649
./Sde-AGui_033-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	126	120.262	1.79292	5057388	7166	0.00254045	0.141694
./Sde-ABul_055-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	1394	127.005	1.94744	5057388	76063	0.0292895	1.504
./Sde-AMat_091-SdA01091-L2-clmp-fp2-repr.rad.sde-RG.bam	136	134.228	1.92174	5057388	7751	0.00294528	0.153261
./Sde-CHam_010-SdC02010-L2-clmp-fp2-repr.rad.sde-RG.bam	350	149.286	1.28629	5057388	34703	0.00882632	0.686184
./Sde-CTum_023-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	562	149.502	1.23004	5057388	57705	0.0140348	1.141
./Sde-ATum_025-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	2072	142.317	3.08936	5057388	77032	0.0470558	1.52316
./Sde-ATum_002-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	4004	141.617	4.6591	5057388	98788	0.0910081	1.95334
./Sde-CVal_057-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	1070	148.227	1.33633	5057388	100692	0.0266062	1.99099
./Sde-AMat_090-SdA01090-L2-clmp-fp2-repr.rad.sde-RG.bam	6162	143.822	7.78048	5057388	92034	0.141589	1.81979
./Sde-CMat_026-SdC01026-L2-clmp-fp2-repr.rad.sde-RG.bam	14726	148.344	2.39677	5057388	785289	0.37216	15.5276
./Sde-CJol_076-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	23628	148.857	2.51361	5057388	1199327	0.596086	23.7144
./Sde-CVal_005-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	44134	149.046	2.93498	5057388	1920166	1.11434	37.9675
./Sde-CHam_095-SdC02095-L2-clmp-fp2-repr.rad.sde-RG.bam	82728	147.649	6.21356	5057388	1693483	2.08063	33.4853
./Sde-CTum_039-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	72176	148.972	3.937	5057388	2315889	1.80284	45.7922
./Sde-CJol_059-Ex1-cssl.clmp.fp2_repr.rad.sde-RG.bam	92790	149.013	4.80117	5057388	2451456	2.32726	48.4728
./Sde-CMat_023-SdC01023-L2-clmp-fp2-repr.rad.sde-RG.bam	388682	147.737	18.5518	5057388	2670480	9.79601	52.8035
