pos	3pG>A
1	0.00718394070975515
2	0.00754431726912624
3	0.00547506819737235
4	0.00629616203724682
5	0.00756874989150301
6	0.00975744637390176
7	0.0100722657867036
8	0.00921187999342652
9	0.00970385424819942
10	0.0094814155352771
11	0.00915305575824646
12	0.00883144045978438
13	0.00906327915991774
14	0.00933946221702625
15	0.00926955957618651
16	0.009180709396662
17	0.00943093517269853
18	0.00941230743735766
19	0.00949677522449143
20	0.00925845903608317
21	0.0103023201938841
22	0.00963357990710476
23	0.0120191225590378
24	0.0097915758721204
25	0.00937166488794024
