pos	5pC>T
1	0.0046000649420933
2	0.00814506705247343
3	0.00544208089048568
4	0.00640150433800439
5	0.00655488074791508
6	0.0100517716667787
7	0.0113383592844679
8	0.00936443968361637
9	0.00948130142219521
10	0.010482598336674
11	0.00882984441423238
12	0.00854084570023197
13	0.00941784176217614
14	0.00941269070981334
15	0.00954249089907519
16	0.00949274871737511
17	0.00989345737845844
18	0.0097424832877775
19	0.0101512600993143
20	0.00968790055742689
21	0.011430232140075
22	0.00969397569025687
23	0.0111063609157972
24	0.0100465719224121
25	0.00951455426150599
