pos	3pG>A
1	0.00692453813018756
2	0.00742370733811398
3	0.00519307729928428
4	0.00604492097236344
5	0.00747290397857947
6	0.00921538367405212
7	0.009110570074335
8	0.00869666403316981
9	0.00886094701949964
10	0.00884246938163345
11	0.00891191897487279
12	0.00860828225227327
13	0.00872627969402163
14	0.00865938155041288
15	0.00918965317524199
16	0.00899007173055912
17	0.00900796471244978
18	0.00899809076043763
19	0.00954222807837803
20	0.00914635068166769
21	0.0099516996263556
22	0.00867987400581749
23	0.0117291284155956
24	0.00918159487148763
25	0.00901191928218629
