"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0201868544924071,0.0088509182512107,8.99263239046203e-06,0.146186198829559,0.72414062790009,-23380.4533656074
"Std.",6.07397659337839e-05,0.00010081816854939,8.8442626349405e-06,0.00602763481187015,0.00260967257874348,1.75076554539933
"Acceptance ratio",0.1337,0.14038,0.19172,0.26186,0.2158,0.6488
"0%",0.0199771197590146,0.00848374431747122,8.29205180541785e-09,0.123357017358914,0.713279790142115,-23393.7868618449
"2.5%",0.0200709844956694,0.00865459918666232,2.58774802380152e-07,0.134846043515802,0.718982708287139,-23384.6797316528
"5%",0.0200890216801516,0.00868739840935894,5.14627943097241e-07,0.136510100501411,0.719865905124141,-23383.7793282102
"7.5%",0.0201014842562263,0.0087080756237135,7.69876481325996e-07,0.137518412595426,0.720397887928559,-23383.2151376443
"10%",0.0201106319933991,0.00872398619403263,1.04041989921065e-06,0.138475540567489,0.720790580036607,-23382.7910799232
"12.5%",0.0201179064549984,0.0087365143030522,1.27331190304783e-06,0.139236300913165,0.721155426582849,-23382.4654525206
"15%",0.0201248171748084,0.00874648104735703,1.54188282242599e-06,0.139949844143051,0.721466440248833,-23382.1854561822
"17.5%",0.0201309620573349,0.00875693303758054,1.80459078738784e-06,0.140555393250018,0.721698025461125,-23381.9305750016
"20%",0.0201360345544192,0.0087656115062473,2.12630653808929e-06,0.141110656322245,0.721919038606171,-23381.7304590467
"22.5%",0.0201417075327281,0.00877566754137293,2.39214176181771e-06,0.141625655613165,0.722149885791028,-23381.5537416437
"25%",0.0201465720840614,0.00878291288911872,2.67972416025636e-06,0.142096108007958,0.72235784989946,-23381.3895347362
"27.5%",0.0201505529898866,0.00879111564151812,2.97188999074221e-06,0.142519608195898,0.72256918964337,-23381.2243546458
"30%",0.0201544005974311,0.00879819756531228,3.24109392725191e-06,0.142958023866365,0.722769859420513,-23381.0815214266
"32.5%",0.0201586146633466,0.00880434477751702,3.51025003232858e-06,0.143326659943321,0.722964730673124,-23380.946603636
"35%",0.0201624514473169,0.00880984248140988,3.83353212485811e-06,0.143742290581751,0.723118525039821,-23380.8141693207
"37.5%",0.020166128940205,0.00881646393631426,4.21041530847488e-06,0.144185137863753,0.723287957153343,-23380.6928676657
"40%",0.0201692085950005,0.00882274522791938,4.58599022679326e-06,0.144587963385868,0.723465287958117,-23380.5710575878
"42.5%",0.0201731676430122,0.00882941632385314,4.90103175659769e-06,0.144999631747922,0.723655789255166,-23380.4587099115
"45%",0.0201772932368841,0.00883642687108986,5.36993752062202e-06,0.145419348976099,0.723799732699719,-23380.3503353455
"47.5%",0.0201816410328808,0.00884289210708192,5.77982256325923e-06,0.145803115154023,0.723941487267099,-23380.239450499
"50%",0.0201854654822614,0.00884970726910254,6.23458273622182e-06,0.146158188983348,0.724107724216708,-23380.1415245975
"52.5%",0.0201895334435484,0.00885606596001046,6.71446506020281e-06,0.146472017958411,0.724272069935041,-23380.035836346
"55%",0.0201932827668906,0.00886190566690413,7.21079054264379e-06,0.14682957830048,0.724473593890332,-23379.9398269229
"57.5%",0.0201966084147049,0.00887028102848753,7.75287467336136e-06,0.147199553298814,0.724624768036826,-23379.840948347
"60%",0.0202007358467375,0.00887589309537538,8.32364844664353e-06,0.147585379631191,0.72480947781469,-23379.7460911594
"62.5%",0.020204776117454,0.00888284634233869,8.86192544719667e-06,0.147913735480292,0.724974403408508,-23379.6522998297
"65%",0.0202088306234612,0.00888883291419135,9.56936894032755e-06,0.148358714973205,0.725167149552656,-23379.5525226506
"67.5%",0.0202130120671481,0.0088968093755857,1.02481594855549e-05,0.148814475869918,0.725375214113896,-23379.4538044163
"70%",0.0202177107578748,0.00890415723939527,1.0954189713831e-05,0.149316564053446,0.725573520898224,-23379.3567473119
"72.5%",0.0202228641921682,0.00891107601855715,1.16697425156431e-05,0.149772174784935,0.725742091738836,-23379.2519770362
"75%",0.0202271973894619,0.00891881597371494,1.24800699884303e-05,0.150206637834546,0.725928275026361,-23379.1665987657
"77.5%",0.0202322055466157,0.00892682634780061,1.33069179966441e-05,0.150725172990065,0.726129501789333,-23379.0729407481
"80%",0.0202374038825825,0.00893566227060728,1.44914187018357e-05,0.151266046897644,0.726336126966995,-23378.9773428957
"82.5%",0.020243343420458,0.00894513798669993,1.56880096200108e-05,0.15179240497585,0.726577355885814,-23378.8781216868
"85%",0.0202494067318482,0.00895519709194212,1.70995490628657e-05,0.152379184737253,0.726831198912027,-23378.7592442169
"87.5%",0.0202573148874136,0.00896886604195921,1.86936192889376e-05,0.153120128627125,0.727144820718175,-23378.6332658918
"90%",0.0202662364059585,0.00898132512459702,2.08390558355749e-05,0.153983671656504,0.727497176645661,-23378.5107074772
"92.5%",0.0202767334057867,0.00899834118026389,2.32153970454319e-05,0.154943491816677,0.727900123034218,-23378.3808361258
"95%",0.0202902260324917,0.00901858359230126,2.67582229288459e-05,0.156220656439168,0.728433104635019,-23378.2374461499
"97.5%",0.0203090483576397,0.00905095395539283,3.26292520797993e-05,0.158290032656726,0.729155057213592,-23378.04864136
"100%",0.0204334404946221,0.00921035244310326,8.03070215302749e-05,0.170449150570062,0.73394439300333,-23377.4475906177
