pos	5pC>T
1	0.00443794927802197
2	0.00806955469474459
3	0.00543573132649301
4	0.00647926902390349
5	0.00717626813851443
6	0.0098344165340905
7	0.0116222588936176
8	0.0092304771848231
9	0.00958116381530011
10	0.0111320984846237
11	0.00862332048234599
12	0.00867766017740391
13	0.00940746899547069
14	0.00977140065314099
15	0.00947687535647156
16	0.010146136128981
17	0.00996936061972482
18	0.0101206139392297
19	0.0102954995126563
20	0.00959089427517357
21	0.0110187007731354
22	0.00979368864243775
23	0.0110306367606054
24	0.0103583753031151
25	0.0101001796892433
