Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Ssp-AAtu_005-Ex1-cssl	1648680.0	47388.0	36.0	2584.0	5180.0	0.0
Ssp-AAtu_006-Ex1-cssl	1137004.0	20080.0	16.0	984.0	1746.0	0.0
Ssp-AAtu_007-Ex1-cssl	1238278.0	26418.0	16.0	818.0	2098.0	0.0
Ssp-AAtu_008-Ex1-cssl	1573572.0	24894.0	14.0	948.0	2192.0	0.0
Ssp-AAtu_009-Ex1-cssl	2450624.0	52320.0	20.0	2118.0	6524.0	0.0
Ssp-AAtu_011-Ex1-cssl	1062534.0	21918.0	14.0	738.0	1924.0	0.0
Ssp-AAtu_012-Ex1-cssl	1249734.0	25354.0	38.0	964.0	2356.0	0.0
Ssp-AAtu_013-Ex1-cssl	1999120.0	50922.0	10.0	1830.0	5600.0	0.0
Ssp-AAtu_014-Ex1-cssl	1446264.0	27184.0	22.0	1056.0	2592.0	0.0
Ssp-AAtu_015-Ex1-cssl	811550.0	15922.0	8.0	630.0	1634.0	0.0
Ssp-AAtu_016-Ex1-cssl	677180.0	12844.0	18.0	392.0	1040.0	0.0
Ssp-AAtu_017-Ex1-cssl	1053432.0	24888.0	26.0	672.0	2226.0	0.0
Ssp-AAtu_018-Ex1-cssl	1064568.0	20336.0	14.0	694.0	1828.0	0.0
Ssp-AAtu_019-Ex1-cssl	1700240.0	30574.0	14.0	1246.0	2920.0	0.0
Ssp-AAtu_020-Ex1-cssl	1225890.0	25594.0	8.0	1232.0	2442.0	0.0
Ssp-AAtu_021-Ex1-cssl	426970.0	7438.0	6.0	200.0	486.0	0.0
Ssp-AAtu_022-Ex1-cssl	1470532.0	26302.0	28.0	826.0	1538.0	0.0
Ssp-AAtu_023-Ex1-cssl	1019750.0	22536.0	2.0	940.0	2376.0	0.0
Ssp-AAtu_024-Ex1-cssl	1460106.0	36732.0	26.0	1382.0	3408.0	0.0
Ssp-AAtu_025-Ex1-cssl	978976.0	22726.0	24.0	616.0	2242.0	0.0
Ssp-AAtu_026-Ex1-cssl	1664066.0	44790.0	22.0	1920.0	4244.0	0.0
Ssp-AAtu_027-Ex1-cssl	1261786.0	34416.0	22.0	1306.0	3774.0	0.0
Ssp-AAtu_029-Ex1-cssl	1149626.0	23426.0	20.0	880.0	2316.0	0.0
Ssp-AAtu_030-Ex1-cssl	1467950.0	28048.0	16.0	1324.0	3234.0	0.0
Ssp-AAtu_031-Ex1-cssl	1116116.0	25862.0	12.0	1078.0	2228.0	0.0
Ssp-AAtu_033-Ex1-cssl	1522510.0	33532.0	16.0	1486.0	4426.0	0.0
Ssp-AAtu_034-Ex1-cssl	1124134.0	26658.0	12.0	956.0	2676.0	0.0
Ssp-AAtu_035-Ex1-cssl	1776250.0	32892.0	36.0	1242.0	3738.0	0.0
Ssp-AAtu_036-Ex1-cssl	1802344.0	34236.0	22.0	1624.0	3148.0	0.0
Ssp-AAtu_037-Ex1-cssl	1718266.0	51630.0	28.0	1926.0	5576.0	0.0
Ssp-AAtu_038-Ex1-cssl	1234180.0	21744.0	14.0	1122.0	2294.0	0.0
