Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Ssp-AAtu_005-Ex1-cssl	66.4944	0.939747	185860328.0	0.4524	96.76101669847664	69.7113274032965
Ssp-AAtu_006-Ex1-cssl	72.3881	0.943428	128187507.0	0.477259	98.03195295862325	71.66955502099445
Ssp-AAtu_007-Ex1-cssl	72.1341	0.940638	152346337.0	0.539555	97.6846519641409	49.476897007639465
Ssp-AAtu_008-Ex1-cssl	61.2833	0.940916	165381286.0	0.402674	98.24877311721882	82.07290118754761
Ssp-AAtu_009-Ex1-cssl	67.6083	0.939342	262533454.0	0.420061	97.57199178533575	78.06642443122051
Ssp-AAtu_011-Ex1-cssl	72.6348	0.939319	128096807.0	0.555537	97.73770889904408	54.20658836861897
Ssp-AAtu_012-Ex1-cssl	72.5651	0.942964	150542042.0	0.556715	97.75414839578676	57.43887500919085
Ssp-AAtu_013-Ex1-cssl	65.9026	0.928196	216575468.0	0.438813	97.163425974079	74.77280481676146
Ssp-AAtu_014-Ex1-cssl	73.1781	0.942072	173239870.0	0.528834	97.91120276105227	57.74142620968669
Ssp-AAtu_015-Ex1-cssl	69.392	0.936694	93689066.0	0.496122	97.80727549702077	63.95828110839006
Ssp-AAtu_016-Ex1-cssl	71.3861	0.941088	81105650.0	0.527784	97.93282176914822	57.35414491361931
Ssp-AAtu_017-Ex1-cssl	72.27080000000001	0.935954	130264091.0	0.570739	97.42777763391058	45.78337544532039
Ssp-AAtu_018-Ex1-cssl	72.2291	0.940514	129213983.0	0.533359	97.8967115427058	54.35315971455896
Ssp-AAtu_019-Ex1-cssl	65.3343	0.940397	182300864.0	0.409879	97.99688068085538	79.05669990789593
Ssp-AAtu_020-Ex1-cssl	69.4161	0.9412	135488256.0	0.451645	97.66755951005683	74.16405479434593
Ssp-AAtu_021-Ex1-cssl	72.1226	0.941692	52786474.0	0.553876	98.13146403125718	47.92277637324753
Ssp-AAtu_022-Ex1-cssl	76.9019	0.943177	186818653.0	0.614828	98.08607908347375	42.90373832897775
Ssp-AAtu_023-Ex1-cssl	64.15610000000001	0.937745	109598558.0	0.419827	97.52736217535511	77.0289708149548
Ssp-AAtu_024-Ex1-cssl	64.9474	0.934504	157091251.0	0.42257	97.23318420887901	75.86401394728746
Ssp-AAtu_025-Ex1-cssl	72.4712	0.940428	116790011.0	0.518904	97.45088514250675	58.57907352695245
