Sample	Passed Filter	Low Quality	Too Many N	Too short
LlA01029_CKDL210012719-1a-AK6260-GC12_HF5TCDSX2_L1_fastp	35723040.0	923828.0	848.0	652422.0
LlA01030_CKDL210012719-1a-AK7010-AK4971_HF5TCDSX2_L1_fastp	40819786.0	1036008.0	920.0	338306.0
LlA01031_CKDL210012719-1a-AK7010-7UDI308_HF5TCDSX2_L1_fastp	55415630.0	1422662.0	1370.0	317922.0
LlA01032_CKDL210012719-1a-AK7010-7UDI246_HF5TCDSX2_L1_fastp	41738032.0	752480.0	948.0	238136.0
LlC01001_CKDL210012719-1a-AK6881-7UDI298_HF5TCDSX2_L1_fastp	9605720.0	180050.0	340.0	32574.0
LlC01002_CKDL210012719-1a-AK3905-AK892_HF5TCDSX2_L1_fastp	7417374.0	161426.0	204.0	141316.0
LlC01003_CKDL210012719-1a-AK6260-AK33_HF5TCDSX2_L1_fastp	9058574.0	180600.0	324.0	58266.0
LlC01004_CKDL210012719-1a-AK7761-AK8544_HF5TCDSX2_L1_fastp	12031270.0	245166.0	460.0	67992.0
LlC01005_CKDL210012719-1a-AK9141-AK4997_HF5TCDSX2_L1_fastp	5529102.0	171028.0	214.0	246018.0
LlC01006_CKDL210012719-1a-AK6260-AK8544_HF5TCDSX2_L1_fastp	21662428.0	529834.0	700.0	184276.0
LlC01007_CKDL210012719-1a-AK9142-AK892_HF5TCDSX2_L1_fastp	8138256.0	158800.0	260.0	55552.0
LlC01008_CKDL210012719-1a-AK9141-AK8544_HF5TCDSX2_L1_fastp	9255508.0	214736.0	288.0	136194.0
LlC01009_CKDL210012719-1a-AK8410-7UDI298_HF5TCDSX2_L1_fastp	10500604.0	316596.0	410.0	156886.0
LlC01010_CKDL210012719-1a-AK7010-AK892_HF5TCDSX2_L1_fastp	8083456.0	180842.0	270.0	80796.0
LlC01011_CKDL210012719-1a-AK9141-AK9148_HF5TCDSX2_L1_fastp	7217092.0	193864.0	276.0	164902.0
LlC01012_CKDL210012719-1a-AK7759-7UDI227_HF5TCDSX2_L1_fastp	11457266.0	297504.0	388.0	98528.0
LlC01013_CKDL210012719-1a-AK9141-7UDI227_HF5TCDSX2_L1_fastp	7075904.0	125478.0	240.0	55466.0
LlC01014_CKDL210012719-1a-AK7010-AK8544_HF5TCDSX2_L1_fastp	13969008.0	234526.0	484.0	38656.0
LlC01015_CKDL210012719-1a-AK6260-AK4997_HF5TCDSX2_L1_fastp	8896192.0	186178.0	284.0	59748.0
LlC01016_CKDL210012719-1a-AK7761-AK9148_HF5TCDSX2_L1_fastp	12749818.0	361548.0	452.0	243334.0
LlC01017_CKDL210012719-1a-AK6260-7UDI298_HF5TCDSX2_L1_fastp	22557556.0	535768.0	624.0	165000.0
LlC01018_CKDL210012719-1a-5UDI298-7UDI227_HF5TCDSX2_L1_fastp	9482074.0	215052.0	332.0	147838.0
LlC01019_CKDL210012719-1a-AK9142-7UDI298_HF5TCDSX2_L1_fastp	6532128.0	166522.0	226.0	80144.0
LlC01020_CKDL210012719-1a-AK9142-AK9148_HF5TCDSX2_L1_fastp	9274762.0	211496.0	328.0	139660.0
LlC01021_CKDL210012719-1a-AK8410-AK8544_HF5TCDSX2_L1_fastp	17067380.0	447342.0	546.0	234104.0
LlC01022_CKDL210012719-1a-AK7010-AK33_HF5TCDSX2_L1_fastp	9359938.0	206414.0	294.0	126342.0
LlC01023_CKDL210012719-1a-AK7759-AK33_HF5TCDSX2_L1_fastp	14974124.0	401020.0	522.0	138116.0
LlC01024_CKDL210012719-1a-AK7010-AK4997_HF5TCDSX2_L1_fastp	8723354.0	158844.0	290.0	50194.0
LlC01025_CKDL210012719-1a-AK3905-AK33_HF5TCDSX2_L1_fastp	10086678.0	193234.0	362.0	78162.0
LlC01026_CKDL210012719-1a-AK6881-AK9148_HF5TCDSX2_L1_fastp	3050730.0	94282.0	92.0	98048.0
LlC01027_CKDL210012719-1a-AK7761-AK33_HF5TCDSX2_L1_fastp	8112982.0	193456.0	320.0	147118.0
LlC01028_CKDL210012719-1a-AK7761-7UDI227_HF5TCDSX2_L1_fastp	10684752.0	220104.0	332.0	112832.0
LlC01029_CKDL210012719-1a-5UDI298-AK892_HF5TCDSX2_L1_fastp	6265244.0	137120.0	174.0	108094.0
LlC01030_CKDL210012719-1a-AK9142-AK33_HF5TCDSX2_L1_fastp	10935566.0	261460.0	362.0	113566.0
LlC01031_CKDL210012719-1a-AK7010-AK9148_HF5TCDSX2_L1_fastp	4404544.0	133502.0	166.0	166288.0
LlC01032_CKDL210012719-1a-AK9142-7UDI227_HF5TCDSX2_L1_fastp	8999616.0	178396.0	304.0	95880.0
LlC01033_CKDL210012719-1a-AK8410-AK9148_HF5TCDSX2_L1_fastp	23943798.0	581296.0	820.0	212152.0
LlC01034_CKDL210012719-1a-5UDI312-7UDI243_HF5TCDSX2_L1_fastp	8164806.0	152526.0	342.0	61970.0
LlC01035_CKDL210012719-1a-AK7759-AK4997_HF5TCDSX2_L1_fastp	13903526.0	441834.0	552.0	343006.0
LlC01036_CKDL210012719-1a-AK7010-7UDI243_HF5TCDSX2_L1_fastp	10557708.0	183998.0	388.0	33332.0
LlC01037_CKDL210012719-1a-AK6881-AK8544_HF5TCDSX2_L1_fastp	11276294.0	276750.0	368.0	120166.0
LlC01038_CKDL210012719-1a-AK6881-7UDI227_HF5TCDSX2_L1_fastp	15008786.0	365700.0	478.0	181252.0
LlC01039_CKDL210012719-1a-AK7761-AK4997_HF5TCDSX2_L1_fastp	9329068.0	208016.0	326.0	74046.0
LlC01040_CKDL210012719-1a-5UDI312-AK892_HF5TCDSX2_L1_fastp	13105466.0	268206.0	400.0	158788.0
LlC01041_CKDL210012719-1a-5UDI312-7UDI227_HF5TCDSX2_L1_fastp	12159920.0	255178.0	414.0	59260.0
LlC01042_CKDL210012719-1a-AK6260-AK9148_HF5TCDSX2_L1_fastp	17845874.0	439648.0	576.0	166276.0
LlC01043_CKDL210012719-1a-AK7010-7UDI227_HF5TCDSX2_L1_fastp	2901462.0	60320.0	120.0	37074.0
LlC01044_CKDL210012719-1a-5UDI312-AK4997_HF5TCDSX2_L1_fastp	9714216.0	256394.0	326.0	239686.0
LlC01045_CKDL210012719-1a-AK8410-7UDI227_HF5TCDSX2_L1_fastp	15863338.0	413360.0	500.0	295934.0
LlC01046_CKDL210012719-1a-AK8587-AK892_HF5TCDSX2_L1_fastp	9314932.0	185724.0	372.0	64082.0
LlC01047_CKDL210012719-1a-AK7759-7UDI243_HF5TCDSX2_L1_fastp	7598126.0	223408.0	292.0	170994.0
LlC01048_CKDL210012719-1a-AK6881-AK33_HF5TCDSX2_L1_fastp	9809332.0	188582.0	330.0	66718.0
LlC01049_CKDL210012719-1a-AK7010-7UDI298_HF5TCDSX2_L1_fastp	6965756.0	135646.0	252.0	31714.0
LlC01050_CKDL210012719-1a-AK3905-7UDI298_HF5TCDSX2_L1_fastp	9720218.0	230730.0	360.0	80828.0
LlC01051_CKDL210012719-1a-AK6260-7UDI243_HF5TCDSX2_L1_fastp	7766578.0	151112.0	328.0	38972.0
LlC01052_CKDL210012719-1a-AK6260-AK892_HF5TCDSX2_L1_fastp	3745308.0	107662.0	142.0	91984.0
LlC01053_CKDL210012719-1a-5UDI312-7UDI298_HF5TCDSX2_L1_fastp	9873678.0	186314.0	302.0	39198.0
LlC01054_CKDL210012719-1a-5UDI312-AK8544_HF5TCDSX2_L1_fastp	13946312.0	417302.0	436.0	227554.0
LlC01055_CKDL210012719-1a-5UDI312-AK33_HF5TCDSX2_L1_fastp	8464940.0	181776.0	284.0	79914.0
LlC01056_CKDL210012719-1a-AK8410-AK33_HF5TCDSX2_L1_fastp	19482386.0	502638.0	756.0	254968.0
LlC01057_CKDL210012719-1a-AK8587-AK33_HF5TCDSX2_L1_fastp	10314424.0	187076.0	356.0	43884.0
LlC01058_CKDL210012719-1a-AK8587-7UDI298_HF5TCDSX2_L1_fastp	10464000.0	218128.0	382.0	57840.0
LlC01059_CKDL210012719-1a-AK7759-AK892_HF5TCDSX2_L1_fastp	11241112.0	205178.0	372.0	75344.0
LlC01060_CKDL210012719-1a-AK6881-AK4997_HF5TCDSX2_L1_fastp	7409138.0	172048.0	248.0	127500.0
LlC01061_CKDL210012719-1a-AK9141-AK33_HF5TCDSX2_L1_fastp	4836546.0	139194.0	210.0	161852.0
LlC01062_CKDL210012719-1a-AK3905-AK8544_HF5TCDSX2_L1_fastp	6858464.0	176702.0	254.0	80656.0
LlC01063_CKDL210012719-1a-AK7761-7UDI243_HF5TCDSX2_L1_fastp	4861396.0	120182.0	148.0	61942.0
LlC01064_CKDL210012719-1a-5UDI298-AK33_HF5TCDSX2_L1_fastp	5050992.0	142814.0	154.0	118474.0
LlC01065_CKDL210012719-1a-5UDI298-7UDI298_HF5TCDSX2_L1_fastp	10086168.0	218306.0	340.0	67994.0
LlC01066_CKDL210012719-1a-AK9142-AK4997_HF5TCDSX2_L1_fastp	4283910.0	111090.0	160.0	94302.0
LlC01067_CKDL210012719-1a-AK9142-AK8544_HF5TCDSX2_L1_fastp	9425378.0	183146.0	304.0	68364.0
LlC01068_CKDL210012719-1a-AK8410-AK4997_HF5TCDSX2_L1_fastp	24152760.0	579356.0	920.0	199774.0
LlC01069_CKDL210012719-1a-AK8587-AK4997_HF5TCDSX2_L1_fastp	7271966.0	139138.0	266.0	57644.0
LlC01070_CKDL210012719-1a-AK8587-AK8544_HF5TCDSX2_L1_fastp	8924490.0	196850.0	316.0	84060.0
LlC01071_CKDL210012719-1a-AK7759-7UDI298_HF5TCDSX2_L1_fastp	8712220.0	197468.0	284.0	61178.0
LlC01072_CKDL210012719-1a-AK6881-7UDI243_HF5TCDSX2_L1_fastp	9851418.0	190688.0	338.0	56172.0
LlC01073_CKDL210012719-1a-AK3905-AK4997_HF5TCDSX2_L1_fastp	9676652.0	193294.0	332.0	95510.0
LlC01074_CKDL210012719-1a-AK3905-AK9148_HF5TCDSX2_L1_fastp	9784278.0	193670.0	324.0	99106.0
LlC01075_CKDL210012719-1a-AK7761-AK892_HF5TCDSX2_L1_fastp	10637410.0	215808.0	392.0	89556.0
LlC01076_CKDL210012719-1a-5UDI298-AK4997_HF5TCDSX2_L1_fastp	10286004.0	210224.0	324.0	87402.0
LlC01077_CKDL210012719-1a-5UDI298-AK8544_HF5TCDSX2_L1_fastp	7419708.0	200676.0	252.0	121674.0
LlC01078_CKDL210012719-1a-AK9142-7UDI243_HF5TCDSX2_L1_fastp	9295402.0	167712.0	310.0	43820.0
LlC01079_CKDL210012719-1a-AK9141-AK892_HF5TCDSX2_L1_fastp	12383514.0	314786.0	374.0	101630.0
LlC01080_CKDL210012719-1a-AK8410-7UDI243_HF5TCDSX2_L1_fastp	8099530.0	257556.0	260.0	326426.0
LlC01081_CKDL210012719-1a-AK8587-7UDI243_HF5TCDSX2_L1_fastp	13961156.0	278034.0	452.0	98690.0
LlC01082_CKDL210012719-1a-AK8587-AK9148_HF5TCDSX2_L1_fastp	8926226.0	181158.0	314.0	89164.0
LlC01083_CKDL210012719-1a-AK7759-AK8544_HF5TCDSX2_L1_fastp	12877242.0	271006.0	410.0	91472.0
LlC01084_CKDL210012719-1a-AK6881-AK892_HF5TCDSX2_L1_fastp	11338722.0	304140.0	422.0	249682.0
LlC01085_CKDL210012719-1a-AK3905-7UDI243_HF5TCDSX2_L1_fastp	10661804.0	193922.0	374.0	65844.0
LlC01086_CKDL210012719-1a-AK3905-7UDI227_HF5TCDSX2_L1_fastp	8298166.0	185724.0	330.0	157412.0
LlC01087_CKDL210012719-1a-AK7761-7UDI298_HF5TCDSX2_L1_fastp	9664308.0	194374.0	296.0	39942.0
LlC01088_CKDL210012719-1a-5UDI298-7UDI243_HF5TCDSX2_L1_fastp	9296300.0	201808.0	262.0	98862.0
LlC01089_CKDL210012719-1a-5UDI298-AK9148_HF5TCDSX2_L1_fastp	8621734.0	195156.0	318.0	145674.0
LlC01090_CKDL210012719-1a-AK9141-7UDI243_HF5TCDSX2_L1_fastp	8694174.0	198980.0	308.0	150968.0
LlC01091_CKDL210012719-1a-AK9141-7UDI298_HF5TCDSX2_L1_fastp	7511104.0	203060.0	272.0	108242.0
LlC01092_CKDL210012719-1a-AK8410-AK892_HF5TCDSX2_L1_fastp	20243312.0	509288.0	706.0	248426.0
LlC01093_CKDL210012719-1a-AK6260-7UDI227_HF5TCDSX2_L1_fastp	5753002.0	133708.0	174.0	67424.0
LlC01094_CKDL210012719-1a-AK8587-7UDI227_HF5TCDSX2_L1_fastp	9004338.0	215326.0	280.0	141040.0
LlC01095_CKDL210012719-1a-AK7759-AK9148_HF5TCDSX2_L1_fastp	19406030.0	511172.0	760.0	185874.0
LlC01096_CKDL210012719-1a-5UDI312-AK9148_HF5TCDSX2_L1_fastp	15036264.0	331518.0	500.0	129420.0
