"","Position","C.T","G.A"
"1",1,0.386306093343054,0.380981252240463
"2",2,0.41158926409587,0.404917657042273
"3",3,0.427327551490564,0.42810990824299
"4",4,0.447173800924545,0.43969570775763
"5",5,0.471837437419218,0.440002048138213
"6",6,0.492810038983298,0.438397852531701
"7",7,0.505986371082417,0.441367497823129
"8",8,0.511832787625745,0.449997931145431
"9",9,0.514557759272932,0.459775674483361
"10",10,0.515637489732741,0.46928749629361
"11",11,0.515158953912062,0.4787245262434
"12",12,0.512368813698251,0.489078660066868
"13",-12,0.509791747345413,0.491785853503229
"14",-11,0.502591017644886,0.492068607482747
"15",-10,0.495674715518737,0.490651361244641
"16",-9,0.487747194226679,0.488582776210579
"17",-8,0.476017258407468,0.488120634317927
"18",-7,0.459825485146924,0.489111486858004
"19",-6,0.443950810546176,0.486695952148511
"20",-5,0.436506329402198,0.473830011930327
"21",-4,0.435510782297894,0.450817378130325
"22",-3,0.42618389327677,0.429208585388676
"23",-2,0.407182617883164,0.409212805543524
"24",-1,0.385464747436402,0.381806848125618
