"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0501627929958486,0.0356675839432391,0.000932013699513019,0.16215654973669,0.549835882091039,-1472.18255965968
"Std.",0.000644161783414115,0.00160810178938895,0.000895453464831977,0.0319485114298184,0.0088200752697253,1.69160078461015
"Acceptance ratio",0.19148,0.21432,0.16262,0.26804,0.20184,0.68704
"0%",0.0478506267222529,0.0309301885222145,1.95421119007864e-07,0.0621105844195022,0.516150489482818,-1485.0363383065
"2.5%",0.0489275298103427,0.0328367794512607,2.03091783450483e-05,0.10625229269687,0.532657517244338,-1476.35731414651
"5%",0.0491097909284174,0.0331820259588029,4.17638001820397e-05,0.113217130597989,0.535525206413174,-1475.44568159236
"7.5%",0.0492427343854563,0.0334657230176178,6.57028500794368e-05,0.118638179009278,0.537220400702578,-1474.85618764644
"10%",0.0493380350589116,0.0336850723414757,9.82777114154078e-05,0.122530806140596,0.538455698991414,-1474.4506516691
"12.5%",0.0494247233334171,0.0338747048868603,0.000122578768468096,0.126014036086343,0.539579834171754,-1474.14386284172
"15%",0.0494941159071436,0.0340280420932932,0.000151497470586518,0.129349699306748,0.540588577611214,-1473.88097678654
"17.5%",0.0495573085147192,0.0341700209624126,0.000182682774629042,0.132068173920902,0.541546784802383,-1473.63042662254
"20%",0.0496209348145775,0.0343164400061096,0.000216586173506612,0.134983607575693,0.542325731871105,-1473.43093677218
"22.5%",0.0496725795408348,0.0344338749710023,0.000252805471946683,0.137314904326959,0.543004596013171,-1473.24062693068
"25%",0.049721231722157,0.0345379676181223,0.000282444839064226,0.139790135477774,0.54382730628648,-1473.06789260245
"27.5%",0.0497664798344902,0.0346681402645848,0.000319904323139863,0.142284373616723,0.544614135027678,-1472.90743289773
"30%",0.049813455934579,0.0347659512029695,0.000356913156320862,0.144210191303094,0.545228995104399,-1472.77206793571
"32.5%",0.0498524396085088,0.0348603525476838,0.000384822255238214,0.14628028349814,0.545753871517389,-1472.6358371616
"35%",0.0498998652544394,0.0349708017191061,0.000417852550737074,0.148177089414608,0.546300886933299,-1472.50905315539
"37.5%",0.0499384526771616,0.0350766368343624,0.000456330158499631,0.150191689207479,0.546862360508322,-1472.39228869927
"40%",0.049983976168699,0.0351721111951808,0.000493042286070886,0.152116044859295,0.547468109148493,-1472.27915696243
"42.5%",0.0500271605481018,0.0352664736262809,0.000535509368623402,0.154417499539834,0.548135585508296,-1472.16564115777
"45%",0.0500623539063761,0.0353549805974122,0.00056948610282887,0.156522597509777,0.548737779298134,-1472.05975917836
"47.5%",0.0501089237388138,0.0354663081078925,0.000612390966648284,0.158598961982219,0.549322113034113,-1471.96381772238
"50%",0.0501480961389841,0.0355739316911294,0.000659408883902344,0.160450034496916,0.549892612827361,-1471.86746407095
"52.5%",0.0501965831712663,0.0356764684841287,0.000715552022939293,0.16262332656439,0.55048409352319,-1471.77630711363
"55%",0.0502358012994238,0.0357752212505805,0.000768074436906592,0.164568596253035,0.551016058102375,-1471.6777216577
"57.5%",0.0502789816012668,0.0358813640496287,0.000828229717408243,0.166490933302741,0.551596272340189,-1471.58329126845
"60%",0.0503191156165268,0.0359788772486701,0.000891773926644149,0.168695661374091,0.552118721977008,-1471.48721241418
"62.5%",0.0503619111751576,0.0360803323554236,0.000942120696583158,0.17038484120957,0.552687552368627,-1471.39675242511
"65%",0.0504092625537469,0.0361864704469903,0.00100369042350339,0.172569545093847,0.553216246100693,-1471.30535501732
"67.5%",0.0504538854063648,0.0363012565737514,0.00106401262564174,0.174801446224585,0.553721706560808,-1471.21542297301
"70%",0.0505024063286947,0.0364358424500102,0.00113000458571683,0.177061676069939,0.554402059685806,-1471.12570598074
"72.5%",0.050560293124671,0.0365615546480994,0.00121282947469448,0.179570794659098,0.555085712742355,-1471.03016688827
"75%",0.0506121391708,0.036669458861707,0.00130359126944122,0.182392743178088,0.555705185887146,-1470.93600679972
"77.5%",0.0506560937116753,0.0368216407697897,0.00139753624539446,0.185336407220772,0.556274020250632,-1470.84326131711
"80%",0.0507095050967547,0.0369671283538392,0.00151111433825154,0.188152311665394,0.557026287377256,-1470.74573666498
"82.5%",0.0507780703595342,0.037120818158301,0.00162083025563228,0.191254966302745,0.557979189931275,-1470.64690477679
"85%",0.0508358566107495,0.0372925723809042,0.00175319528767388,0.194380175795947,0.558975413773663,-1470.55428747202
"87.5%",0.050910362011326,0.0375030139414008,0.00192646888074391,0.198319221887892,0.559982968538458,-1470.44768687797
"90%",0.0510086244146755,0.0377678904685718,0.00209969292627439,0.20357978536546,0.561317972708695,-1470.33061829915
"92.5%",0.0511170348163095,0.0380645599823554,0.00237072594100469,0.209569749556325,0.562714898699758,-1470.19720333362
"95%",0.0512500174176013,0.0385118004860592,0.0027497467335703,0.218090282801584,0.564775522262467,-1470.05636616259
"97.5%",0.0514236966381551,0.039107218345141,0.00335117247272525,0.229867380609437,0.56732212518743,-1469.8599891528
"100%",0.0525880585817546,0.0427867194782036,0.00795934403944739,0.329842261166499,0.583391753128639,-1469.33479951935
