"","Position","C.T","G.A"
"1",1,0.544260917141165,0.437129549756361
"2",2,0.562122879713061,0.474590068168755
"3",3,0.570549575470434,0.509218345635597
"4",4,0.579374282872581,0.532421438734211
"5",5,0.590536210893418,0.545486795967947
"6",6,0.600272668611292,0.554901161257436
"7",7,0.609139054563154,0.56124055553586
"8",8,0.616300330130754,0.566418523282151
"9",9,0.620008130681631,0.57329322677316
"10",10,0.618617690215169,0.584168741978617
"11",11,0.615281959774417,0.595250126144056
"12",12,0.609772330267372,0.606789463621203
"13",-12,0.614144786185861,0.60239832571133
"14",-11,0.604005434540895,0.606648266165281
"15",-10,0.592747824934085,0.610276355980675
"16",-9,0.58099036423999,0.612485819532397
"17",-8,0.573521369211391,0.60925630847862
"18",-7,0.569624186865428,0.601014545715544
"19",-6,0.566176644211903,0.589637301768669
"20",-5,0.558144007219878,0.578650751309706
"21",-4,0.545084416470995,0.567475506774855
"22",-3,0.521506017326104,0.559163291596941
"23",-2,0.482898283983628,0.553909426280333
"24",-1,0.440868927856434,0.538968763393063
