filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
mkBAM/Hmi-ABas_003-Ex1-03A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	660718	116.835	2.35344	915632517	22297431	0.0573108	2.43519
mkBAM/Hmi-ABas_001-Ex1-01A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	1600400	122.015	3.1142	915632517	43950474	0.149482	4.80001
mkBAM/Hmi-ABas_011-Ex1-11A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	1871167	112.082	2.66826	915632517	52998526	0.154444	5.78819
mkBAM/Hmi-ABas_004-Ex1-04A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	1922829	111.035	2.60236	915632517	56439429	0.160409	6.16398
mkBAM/Hmi-ABas_016-Ex1-04B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2052438	121.631	3.17844	915632517	55406656	0.192333	6.05119
mkBAM/Hmi-ABas_010-Ex1-10A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2130053	113.27	2.70867	915632517	59823227	0.176972	6.53354
mkBAM/Hmi-ABas_006-Ex1-06A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2270164	120.607	3.45214	915632517	55353277	0.208694	6.04536
mkBAM/Hmi-ABas_021-Ex1-09B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	1493703	121.831	3.44692	915632517	36971266	0.139179	4.03778
mkBAM/Hmi-ABas_018-Ex1-06B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2506262	128.808	4.26545	915632517	55875735	0.260296	6.10242
mkBAM/Hmi-ABas_012-Ex1-12A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2444055	108.025	2.64804	915632517	66462739	0.192212	7.25867
mkBAM/Hmi-ABas_008-Ex1-08A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2349510	120.862	3.33492	915632517	60320471	0.219699	6.58785
mkBAM/Hmi-ABas_026-Ex1-02C.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	75410	124.641	1.13463	915632517	5496573	0.00681122	0.600303
mkBAM/Hmi-ABas_007-Ex1-07A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2469012	124.132	3.38717	915632517	63402676	0.234543	6.92447
mkBAM/Hmi-ABas_020-Ex1-08B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2581902	126.803	3.86044	915632517	61275200	0.258345	6.69212
mkBAM/Hmi-ABas_002-Ex1-02A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2598049	115.634	2.97826	915632517	69419093	0.225798	7.58155
mkBAM/Hmi-ABas_015-Ex1-03B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2703133	122.08	3.70088	915632517	64638988	0.261263	7.05949
mkBAM/Hmi-ABas_013-Ex1-01B.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2768504	124.918	3.74461	915632517	66660020	0.272616	7.28022
mkBAM/Hmi-ABas_005-Ex1-05A.clmp.fp2_repr.ssl.Hmi-C-0451B-R1R2-contam-noIsolate-RG.bam	2743261	119.364	3.26332	915632517	69857050	0.248971	7.62938
