Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sde-CHam_014-Ex1-cssl2.1	Sde-CHam_014-Ex1-cssl2.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	126695.0	0.0	150.0	46.0	72.83239275425234	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
Sde-CHam_014-Ex1-cssl2.2	Sde-CHam_014-Ex1-cssl2.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	126695.0	0.0	150.0	47.0	77.06776115868819	150.0	pass	pass	fail	pass	warn	fail	pass	pass	pass	fail	fail
Sde-CHam_077-Ex1-cssl2.1	Sde-CHam_077-Ex1-cssl2.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	122361.0	0.0	150.0	44.0	55.31010697853074	150.0	pass	pass	warn	pass	warn	fail	pass	pass	warn	fail	fail
Sde-CHam_077-Ex1-cssl2.2	Sde-CHam_077-Ex1-cssl2.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	122361.0	0.0	150.0	45.0	60.033017056088134	150.0	pass	pass	fail	pass	warn	fail	pass	pass	warn	fail	fail
Sde-CJol_006-Ex1-cssl.1	Sde-CJol_006-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5121859.0	0.0	150.0	45.0	79.30776453553236	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
Sde-CJol_006-Ex1-cssl.2	Sde-CJol_006-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5121859.0	0.0	150.0	45.0	80.45707771552578	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
Sde-CJol_012-Ex1-cssl.1	Sde-CJol_012-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15174920.0	0.0	150.0	45.0	74.81647291419453	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Sde-CJol_012-Ex1-cssl.2	Sde-CJol_012-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15174920.0	0.0	150.0	45.0	76.44294447153752	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
Sde-CJol_014-Ex1-cssl.1	Sde-CJol_014-Ex1-cssl.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10059911.0	0.0	150.0	45.0	76.04732340772784	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	fail
Sde-CJol_014-Ex1-cssl.2	Sde-CJol_014-Ex1-cssl.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10059911.0	0.0	150.0	46.0	77.3441385176796	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	fail
