"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.023255089362717,0.00973719697280308,7.67604385823827e-06,0.146720375949699,0.639175986662002,-22256.519962228
"Std.",6.04363448808927e-05,9.87401003337287e-05,7.82779609137917e-06,0.00539153895787172,0.00202708325723656,1.73450883071869
"Acceptance ratio",0.13858,0.13984,0.1682,0.23986,0.18264,0.61592
"0%",0.0230437942583608,0.00927551070009279,1.76781997952327e-09,0.126565363288776,0.631680845512414,-22275.8878666607
"2.5%",0.0231422426548012,0.00954173285456607,1.78273229764139e-07,0.13621839883797,0.635151694090938,-22260.6765480352
"5%",0.0231550153345884,0.00958037861182965,3.28581193925187e-07,0.137842565040253,0.635809833637344,-22259.8073826072
"7.5%",0.0231669405203108,0.00959860541892068,5.19465757482755e-07,0.139126956583458,0.636222245307316,-22259.2719226238
"10%",0.0231764976547293,0.00961208666695258,7.03263399341199e-07,0.139921894116098,0.636553819085953,-22258.8647815371
"12.5%",0.023184985656751,0.00962134905551196,9.22822034470406e-07,0.140566445210547,0.636880079865924,-22258.5299633305
"15%",0.0231913104865255,0.00963359975563923,1.11770589968389e-06,0.14115045770344,0.637104901123283,-22258.2624849007
"17.5%",0.02319717279653,0.00964384400118504,1.34790408348592e-06,0.141670793336754,0.637306320402521,-22258.0294393795
"20%",0.0232034613458054,0.00965186906493501,1.54951026133599e-06,0.142094768683385,0.637504233288432,-22257.8282169877
"22.5%",0.0232093529841659,0.00966055265901138,1.81821909487885e-06,0.142586942474553,0.637664239158444,-22257.6356768896
"25%",0.0232144973697778,0.00966949973675741,2.07400842174697e-06,0.14303583885377,0.637822163125836,-22257.4675510604
"27.5%",0.0232191404897008,0.00967819477229574,2.3086681051873e-06,0.143404356079097,0.637964863001055,-22257.3003402146
"30%",0.0232232405463484,0.00968565150433075,2.64134105958421e-06,0.143803493302859,0.638110839157075,-22257.1502586067
"32.5%",0.0232278015239027,0.00969267459314523,2.93381217074377e-06,0.144259746578102,0.638258951566343,-22257.0117242271
"35%",0.0232312918331381,0.00969903671204882,3.20732418827795e-06,0.144631671239391,0.638380067859927,-22256.8753855427
"37.5%",0.0232353948558917,0.00970493359231974,3.53519956133655e-06,0.144976068188369,0.638506372696964,-22256.7477091345
"40%",0.0232398341341644,0.00971181270622239,3.81099491047354e-06,0.145293466188643,0.638636016321653,-22256.630778235
"42.5%",0.0232436467192365,0.00971803175209902,4.12497918738493e-06,0.145653753565435,0.638757928607672,-22256.5162391434
"45%",0.023247348138742,0.00972448007427013,4.42750942236131e-06,0.145975038097402,0.638876283770293,-22256.4022674534
"47.5%",0.0232510797993227,0.00973024317305212,4.82312271029882e-06,0.146317388434039,0.638988306846229,-22256.2957949559
"50%",0.0232540449732397,0.00973717376426449,5.20232341046121e-06,0.146665518514402,0.639141026939209,-22256.1917768689
"52.5%",0.0232580227908228,0.00974375856981417,5.52760422306792e-06,0.147050225590372,0.639278117370949,-22256.0967051478
"55%",0.0232623642265548,0.00974975139378608,5.97852636923153e-06,0.147398184483768,0.639415275023015,-22255.9966304966
"57.5%",0.0232659932877657,0.00975564215530576,6.42140375069786e-06,0.147683101019098,0.639582395655184,-22255.8966934469
"60%",0.0232698231627571,0.00976208186332434,6.83685409891215e-06,0.148064455750333,0.639716651536883,-22255.7988177429
"62.5%",0.0232736790120176,0.00976930174236392,7.3570789588027e-06,0.148445775657285,0.639858032825078,-22255.7019863107
"65%",0.0232782622185503,0.00977623103003192,7.95545542602275e-06,0.148811718790355,0.639987971362413,-22255.6128104188
"67.5%",0.0232823895761838,0.00978112961118477,8.48391350225765e-06,0.149163503991023,0.640123730123703,-22255.5240537097
"70%",0.0232869397524283,0.00978906194710856,9.14635790381063e-06,0.149537755866184,0.640293910221068,-22255.4243356823
"72.5%",0.0232914108143869,0.00979712230211045,9.84854454585388e-06,0.149998472917314,0.64043312660574,-22255.3340139019
"75%",0.0232955349875892,0.00980432579699376,1.06447820015776e-05,0.150422002206002,0.640603012006002,-22255.238114316
"77.5%",0.0233004474316569,0.00981233100785942,1.16356764073924e-05,0.150823713608183,0.640757912038636,-22255.1416239609
"80%",0.0233052612357486,0.0098203312977741,1.25744641035547e-05,0.151303518270187,0.640927943628979,-22255.0507782073
"82.5%",0.0233113033228323,0.00982854541717778,1.36788382627321e-05,0.15181607169382,0.641135507189787,-22254.9447314952
"85%",0.0233176015855008,0.00983932359820965,1.483741108746e-05,0.152263723199935,0.641361193193954,-22254.8396864183
"87.5%",0.0233237683682835,0.00985100970521378,1.6448969648947e-05,0.152928093581613,0.641561492401284,-22254.7261770754
"90%",0.0233326951677069,0.00986289373757098,1.82452207531286e-05,0.153667637619266,0.641798708137518,-22254.6099319013
"92.5%",0.0233426439157979,0.00987936808194361,2.04979730117629e-05,0.15450441609208,0.642078724701436,-22254.4818784057
"95%",0.0233570650700631,0.00989972965381889,2.37915177030022e-05,0.155664113775078,0.642470293970306,-22254.33263489
"97.5%",0.0233740007956979,0.00993422972181349,2.87322996786529e-05,0.157427290610475,0.643019734991943,-22254.1330094578
"100%",0.0235125897009467,0.0101079438058339,7.82813336760786e-05,0.171825909553515,0.645897552448339,-22253.5845873406
