pos	3pG>A
1	0.0068943433968082
2	0.00750431380588728
3	0.0053869744169155
4	0.0062957057238687
5	0.00725579565763932
6	0.00949087349670342
7	0.00972923773287851
8	0.00850736236596117
9	0.00864137317988373
10	0.00955658267965767
11	0.00889944893503133
12	0.0084376743321143
13	0.00877376557224931
14	0.00851865205084343
15	0.00875372156271543
16	0.00892673995456859
17	0.00869730877195711
18	0.00921626865035878
19	0.00905844168434278
20	0.00898711064200251
21	0.0101857214564269
22	0.00911850517855598
23	0.0118886427850261
24	0.00936216871072739
25	0.00907053964311746
