all	0	93555	886578	0.1055237
all	1	29092	886578	0.0328138
all	2	66330	886578	0.0748158
all	3	41124	886578	0.0463851
all	4	57924	886578	0.0653343
all	5	41634	886578	0.0469603
all	6	51296	886578	0.0578584
all	7	40232	886578	0.0453790
all	8	39911	886578	0.0450169
all	9	36098	886578	0.0407161
all	10	33712	886578	0.0380249
all	11	30239	886578	0.0341075
all	12	28723	886578	0.0323976
all	13	25922	886578	0.0292383
all	14	22038	886578	0.0248574
all	15	21181	886578	0.0238907
all	16	18758	886578	0.0211578
all	17	17083	886578	0.0192685
all	18	14604	886578	0.0164723
all	19	13677	886578	0.0154267
all	20	12041	886578	0.0135814
all	21	11489	886578	0.0129588
all	22	10821	886578	0.0122054
all	23	8938	886578	0.0100815
all	24	7922	886578	0.0089355
all	25	7730	886578	0.0087189
all	26	6639	886578	0.0074883
all	27	6289	886578	0.0070936
all	28	5589	886578	0.0063040
all	29	5175	886578	0.0058370
all	30	4150	886578	0.0046809
all	31	4319	886578	0.0048715
all	32	3317	886578	0.0037414
all	33	3296	886578	0.0037177
all	34	2455	886578	0.0027691
all	35	2549	886578	0.0028751
all	36	2745	886578	0.0030962
all	37	2284	886578	0.0025762
all	38	1972	886578	0.0022243
all	39	1835	886578	0.0020698
all	40	1611	886578	0.0018171
all	41	1557	886578	0.0017562
all	42	1205	886578	0.0013592
all	43	1346	886578	0.0015182
all	44	1002	886578	0.0011302
all	45	997	886578	0.0011245
all	46	997	886578	0.0011245
all	47	848	886578	0.0009565
all	48	887	886578	0.0010005
all	49	910	886578	0.0010264
all	50	863	886578	0.0009734
all	51	911	886578	0.0010275
all	52	725	886578	0.0008178
all	53	731	886578	0.0008245
all	54	681	886578	0.0007681
all	55	627	886578	0.0007072
all	56	642	886578	0.0007241
all	57	548	886578	0.0006181
all	58	591	886578	0.0006666
all	59	588	886578	0.0006632
all	60	591	886578	0.0006666
all	61	393	886578	0.0004433
all	62	463	886578	0.0005222
all	63	484	886578	0.0005459
all	64	369	886578	0.0004162
all	65	428	886578	0.0004828
all	66	403	886578	0.0004546
all	67	368	886578	0.0004151
all	68	290	886578	0.0003271
all	69	295	886578	0.0003327
all	70	277	886578	0.0003124
all	71	331	886578	0.0003733
all	72	292	886578	0.0003294
all	73	238	886578	0.0002684
all	74	300	886578	0.0003384
all	75	230	886578	0.0002594
all	76	284	886578	0.0003203
all	77	241	886578	0.0002718
all	78	197	886578	0.0002222
all	79	192	886578	0.0002166
all	80	177	886578	0.0001996
all	81	217	886578	0.0002448
all	82	243	886578	0.0002741
all	83	215	886578	0.0002425
all	84	286	886578	0.0003226
all	85	189	886578	0.0002132
all	86	204	886578	0.0002301
all	87	161	886578	0.0001816
all	88	172	886578	0.0001940
all	89	178	886578	0.0002008
all	90	244	886578	0.0002752
all	91	259	886578	0.0002921
all	92	223	886578	0.0002515
all	93	203	886578	0.0002290
all	94	128	886578	0.0001444
all	95	194	886578	0.0002188
all	96	155	886578	0.0001748
all	97	180	886578	0.0002030
all	98	174	886578	0.0001963
all	99	176	886578	0.0001985
all	100	185	886578	0.0002087
all	101	163	886578	0.0001839
all	102	141	886578	0.0001590
all	103	119	886578	0.0001342
all	104	117	886578	0.0001320
all	105	106	886578	0.0001196
all	106	144	886578	0.0001624
all	107	139	886578	0.0001568
all	108	165	886578	0.0001861
all	109	96	886578	0.0001083
all	110	160	886578	0.0001805
all	111	85	886578	0.0000959
all	112	140	886578	0.0001579
all	113	142	886578	0.0001602
all	114	92	886578	0.0001038
all	115	105	886578	0.0001184
all	116	133	886578	0.0001500
all	117	149	886578	0.0001681
all	118	133	886578	0.0001500
all	119	90	886578	0.0001015
all	120	104	886578	0.0001173
all	121	145	886578	0.0001636
all	122	95	886578	0.0001072
all	123	100	886578	0.0001128
all	124	134	886578	0.0001511
all	125	101	886578	0.0001139
all	126	73	886578	0.0000823
all	127	98	886578	0.0001105
all	128	63	886578	0.0000711
all	129	70	886578	0.0000790
all	130	72	886578	0.0000812
all	131	85	886578	0.0000959
all	132	66	886578	0.0000744
all	133	80	886578	0.0000902
all	134	90	886578	0.0001015
all	135	82	886578	0.0000925
all	136	114	886578	0.0001286
all	137	91	886578	0.0001026
all	138	52	886578	0.0000587
all	139	73	886578	0.0000823
all	140	65	886578	0.0000733
all	141	65	886578	0.0000733
all	142	51	886578	0.0000575
all	143	71	886578	0.0000801
all	144	38	886578	0.0000429
all	145	54	886578	0.0000609
all	146	76	886578	0.0000857
all	147	78	886578	0.0000880
all	148	100	886578	0.0001128
all	149	97	886578	0.0001094
all	150	59	886578	0.0000665
all	151	64	886578	0.0000722
all	152	72	886578	0.0000812
all	153	64	886578	0.0000722
all	154	73	886578	0.0000823
all	155	80	886578	0.0000902
all	156	46	886578	0.0000519
all	157	54	886578	0.0000609
all	158	37	886578	0.0000417
all	159	43	886578	0.0000485
all	160	36	886578	0.0000406
all	161	40	886578	0.0000451
all	162	47	886578	0.0000530
all	163	71	886578	0.0000801
all	164	54	886578	0.0000609
all	165	42	886578	0.0000474
all	166	45	886578	0.0000508
all	167	65	886578	0.0000733
all	168	40	886578	0.0000451
all	169	59	886578	0.0000665
all	170	70	886578	0.0000790
all	171	37	886578	0.0000417
all	172	41	886578	0.0000462
all	173	28	886578	0.0000316
all	174	23	886578	0.0000259
all	175	55	886578	0.0000620
all	176	39	886578	0.0000440
all	177	47	886578	0.0000530
all	178	47	886578	0.0000530
all	179	70	886578	0.0000790
all	180	58	886578	0.0000654
all	181	46	886578	0.0000519
all	182	49	886578	0.0000553
all	183	30	886578	0.0000338
all	184	70	886578	0.0000790
all	185	42	886578	0.0000474
all	186	45	886578	0.0000508
all	187	39	886578	0.0000440
all	188	48	886578	0.0000541
all	189	50	886578	0.0000564
all	190	43	886578	0.0000485
all	191	48	886578	0.0000541
all	192	46	886578	0.0000519
all	193	39	886578	0.0000440
all	194	60	886578	0.0000677
all	195	30	886578	0.0000338
all	196	46	886578	0.0000519
all	197	75	886578	0.0000846
all	198	76	886578	0.0000857
all	199	50	886578	0.0000564
all	200	36	886578	0.0000406
all	201	40	886578	0.0000451
all	202	47	886578	0.0000530
all	203	28	886578	0.0000316
all	204	31	886578	0.0000350
all	205	47	886578	0.0000530
all	206	55	886578	0.0000620
all	207	67	886578	0.0000756
all	208	44	886578	0.0000496
all	209	56	886578	0.0000632
all	210	32	886578	0.0000361
all	211	38	886578	0.0000429
all	212	46	886578	0.0000519
all	213	43	886578	0.0000485
all	214	53	886578	0.0000598
all	215	42	886578	0.0000474
all	216	32	886578	0.0000361
all	217	42	886578	0.0000474
all	218	34	886578	0.0000383
all	219	57	886578	0.0000643
all	220	40	886578	0.0000451
all	221	66	886578	0.0000744
all	222	59	886578	0.0000665
all	223	71	886578	0.0000801
all	224	72	886578	0.0000812
all	225	35	886578	0.0000395
all	226	35	886578	0.0000395
all	227	30	886578	0.0000338
all	228	39	886578	0.0000440
all	229	68	886578	0.0000767
all	230	29	886578	0.0000327
all	231	30	886578	0.0000338
all	232	31	886578	0.0000350
all	233	50	886578	0.0000564
all	234	34	886578	0.0000383
all	235	32	886578	0.0000361
all	236	26	886578	0.0000293
all	237	24	886578	0.0000271
all	238	23	886578	0.0000259
all	239	30	886578	0.0000338
all	240	31	886578	0.0000350
all	241	28	886578	0.0000316
all	242	27	886578	0.0000305
all	243	22	886578	0.0000248
all	244	16	886578	0.0000180
all	245	31	886578	0.0000350
all	246	43	886578	0.0000485
all	247	37	886578	0.0000417
all	248	35	886578	0.0000395
all	249	33	886578	0.0000372
all	250	26	886578	0.0000293
all	251	32	886578	0.0000361
all	252	37	886578	0.0000417
all	253	35	886578	0.0000395
all	254	39	886578	0.0000440
all	255	41	886578	0.0000462
all	256	26	886578	0.0000293
all	257	46	886578	0.0000519
all	258	27	886578	0.0000305
all	259	27	886578	0.0000305
all	260	27	886578	0.0000305
all	261	35	886578	0.0000395
all	262	23	886578	0.0000259
all	263	23	886578	0.0000259
all	264	24	886578	0.0000271
all	265	37	886578	0.0000417
all	266	42	886578	0.0000474
all	267	36	886578	0.0000406
all	268	21	886578	0.0000237
all	269	27	886578	0.0000305
all	270	41	886578	0.0000462
all	271	35	886578	0.0000395
all	272	33	886578	0.0000372
all	273	35	886578	0.0000395
all	274	33	886578	0.0000372
all	275	42	886578	0.0000474
all	276	30	886578	0.0000338
all	277	18	886578	0.0000203
all	278	16	886578	0.0000180
all	279	23	886578	0.0000259
all	280	29	886578	0.0000327
all	281	34	886578	0.0000383
all	282	13	886578	0.0000147
all	283	28	886578	0.0000316
all	284	15	886578	0.0000169
all	285	20	886578	0.0000226
all	286	28	886578	0.0000316
all	287	25	886578	0.0000282
all	288	19	886578	0.0000214
all	289	19	886578	0.0000214
all	290	32	886578	0.0000361
all	291	35	886578	0.0000395
all	292	38	886578	0.0000429
all	293	28	886578	0.0000316
all	294	27	886578	0.0000305
all	295	33	886578	0.0000372
all	296	39	886578	0.0000440
all	297	26	886578	0.0000293
all	298	32	886578	0.0000361
all	299	30	886578	0.0000338
all	300	23	886578	0.0000259
all	301	23	886578	0.0000259
all	302	32	886578	0.0000361
all	303	17	886578	0.0000192
all	304	22	886578	0.0000248
all	305	12	886578	0.0000135
all	306	11	886578	0.0000124
all	307	21	886578	0.0000237
all	308	25	886578	0.0000282
all	309	31	886578	0.0000350
all	310	19	886578	0.0000214
all	311	32	886578	0.0000361
all	312	17	886578	0.0000192
all	313	18	886578	0.0000203
all	314	13	886578	0.0000147
all	315	15	886578	0.0000169
all	316	15	886578	0.0000169
all	317	28	886578	0.0000316
all	318	17	886578	0.0000192
all	319	19	886578	0.0000214
all	320	21	886578	0.0000237
all	321	27	886578	0.0000305
all	322	26	886578	0.0000293
all	323	25	886578	0.0000282
all	324	21	886578	0.0000237
all	325	16	886578	0.0000180
all	326	38	886578	0.0000429
all	327	27	886578	0.0000305
all	328	31	886578	0.0000350
all	329	33	886578	0.0000372
all	330	25	886578	0.0000282
all	331	25	886578	0.0000282
all	332	34	886578	0.0000383
all	333	30	886578	0.0000338
all	334	20	886578	0.0000226
all	335	35	886578	0.0000395
all	336	29	886578	0.0000327
all	337	39	886578	0.0000440
all	338	25	886578	0.0000282
all	339	28	886578	0.0000316
all	340	16	886578	0.0000180
all	341	18	886578	0.0000203
all	342	24	886578	0.0000271
all	343	19	886578	0.0000214
all	344	18	886578	0.0000203
all	345	11	886578	0.0000124
all	346	24	886578	0.0000271
all	347	22	886578	0.0000248
all	348	27	886578	0.0000305
all	349	17	886578	0.0000192
all	350	20	886578	0.0000226
all	351	15	886578	0.0000169
all	352	22	886578	0.0000248
all	353	11	886578	0.0000124
all	354	25	886578	0.0000282
all	355	19	886578	0.0000214
all	356	27	886578	0.0000305
all	357	28	886578	0.0000316
all	358	20	886578	0.0000226
all	359	28	886578	0.0000316
all	360	24	886578	0.0000271
all	361	26	886578	0.0000293
all	362	31	886578	0.0000350
all	363	31	886578	0.0000350
all	364	21	886578	0.0000237
all	365	37	886578	0.0000417
all	366	25	886578	0.0000282
all	367	41	886578	0.0000462
all	368	27	886578	0.0000305
all	369	38	886578	0.0000429
all	370	64	886578	0.0000722
all	371	33	886578	0.0000372
all	372	26	886578	0.0000293
all	373	17	886578	0.0000192
