filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-ABul_011-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	826571	95.5947	1.25642	890842346	32182576	0.0453894	3.6126
./Sde-ABul_008-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	5400782	96.4742	1.6241	890842346	160420488	0.292464	18.0077
./Sde-ABul_024-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8308555	99.7739	1.81146	890842346	228584027	0.464808	25.6593
./Sde-ABul_006-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8743247	100.809	1.94336	890842346	226954074	0.495097	25.4763
./Sde-ABul_020-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8767772	106.389	2.02473	890842346	231278736	0.525656	25.9618
./Sde-ABul_022-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8944905	102.755	1.98326	890842346	231429343	0.515225	25.9787
./Sde-ABul_032-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	951665	98.0154	1.28377	890842346	37836033	0.0545245	4.24722
./Sde-ABul_018-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	13080697	96.9879	1.91014	890842346	330772505	0.709241	37.1303
./Sde-ABul_029-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	13205707	105.589	3.0549	890842346	228388701	0.783197	25.6374
./Sde-ABul_028-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	14903028	103.06	2.12107	890842346	360201092	0.857628	40.4338
./Sde-ABul_031-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8476106	101.074	1.83239	890842346	232785547	0.478821	26.1309
./Sde-ABul_034-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8025028	97.0192	1.7541	890842346	220383487	0.433943	24.7388
./Sde-ABul_009-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	17381823	102.476	2.32994	890842346	383018238	1.00176	42.9951
./Sde-ABul_003-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	17796517	104.574	2.61899	890842346	356200924	1.0472	39.9847
./Sde-ABul_002-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18510204	102.38	2.53354	890842346	372467693	1.05929	41.8107
./Sde-ABul_007-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19523765	103.285	2.83141	890842346	354469692	1.12663	39.7904
./Sde-ABul_021-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19255334	107.308	3.01762	890842346	343304204	1.1629	38.537
./Sde-ABul_016-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18603591	105.757	2.56501	890842346	383678154	1.10473	43.0691
./Sde-ABul_017-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19267923	108.257	2.98793	890842346	351268931	1.17817	39.4311
./Sde-ABul_001-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18731435	106.372	2.66802	890842346	375110366	1.12343	42.1074
./Sde-ABul_027-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19811658	103.243	2.44852	890842346	416861547	1.14576	46.7941
./Sde-ABul_030-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	16044043	99.744	2.17746	890842346	366307250	0.895354	41.1192
./Sde-ABul_046-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	3911180	96.6153	1.5158	890842346	125139285	0.212929	14.0473
./Sde-ABul_014-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	22863194	101.936	2.51309	890842346	463096270	1.30641	51.9841
./Sde-ABul_004-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	24609756	104.238	2.72629	890842346	470967559	1.44133	52.8677
./Sde-ABul_019-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	27205450	102.525	2.74843	890842346	507299168	1.56512	56.946
./Sde-ABul_035-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18942337	100.439	2.45038	890842346	385940898	1.06158	43.3231
./Sde-ABul_040-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	15215599	109.955	3.38526	890842346	248325197	0.943652	27.8753
./Sde-ABul_057-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	6165264	93.5186	1.70406	890842346	169128713	0.32352	18.9853
./Sde-ABul_039-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	20056720	103.184	2.71696	890842346	379613248	1.15777	42.6128
./Sde-ABul_049-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	9974028	95.1715	2.01948	890842346	232924448	0.528024	26.1465
./Sde-ABul_041-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	17809774	100.721	2.29102	890842346	390741254	1.00489	43.862
./Sde-ABul_062-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	5786871	89.5068	1.48444	890842346	173912713	0.289796	19.5223
./Sde-ABul_050-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	14799670	101.177	2.43323	890842346	305585250	0.83467	34.303
./Sde-ABul_047-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	15295142	98.2637	2.18034	890842346	342592150	0.838496	38.4571
./Sde-ABul_052-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	16365789	104.742	3.07616	890842346	277049318	0.956677	31.0997
./Sde-ABul_043-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18618831	98.8793	2.35399	890842346	388944024	1.02776	43.6603
./Sde-ABul_056-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	16338233	99.4853	2.51536	890842346	321197182	0.906924	36.0554
./Sde-ABul_060-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	13823779	97.7395	2.18709	890842346	306330127	0.752065	34.3866
./Sde-ABul_058-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	16095356	106.481	2.71197	890842346	316149169	0.962445	35.4888
./Sde-ABul_042-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	24681419	104.991	3.18431	890842346	408748452	1.46107	45.8834
./Sde-ABul_065-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	11092187	97.1894	2.03028	890842346	264608216	0.603057	29.7031
./Sde-ABul_053-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	21449651	97.9157	2.53285	890842346	413447199	1.17552	46.4108
./Sde-ABul_051-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	23024272	100.383	2.83981	890842346	403961763	1.28774	45.346
./Sde-ABul_059-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18545068	98.7966	2.53839	890842346	359543392	1.02449	40.3599
./Sde-ABul_055-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	22940726	103.825	2.8021	890842346	425553994	1.33856	47.7698
./Sde-ABul_054-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	25532448	97.4936	2.57125	890842346	482028943	1.39129	54.1093
./Sde-ABul_061-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	21280240	100.677	2.71202	890842346	391897159	1.19307	43.9918
./Sde-ABul_068-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	14602907	97.8645	2.08291	890842346	341388504	0.798213	38.322
./Sde-ABul_067-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	22668935	106.436	3.07257	890842346	393245813	1.35633	44.1431
./Sde-ABul_083-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	5591684	97.6802	1.75745	890842346	154254644	0.304313	17.3156
./Sde-ABul_082-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	6647904	98.3868	1.8363	890842346	176833168	0.364508	19.8501
./Sde-ABul_070-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	17964530	100.986	2.76052	890842346	327149675	1.01376	36.7236
./Sde-ABul_069-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18725611	103.541	3.01318	890842346	322001674	1.08914	36.1458
./Sde-ABul_063-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	26126108	105.666	3.24513	890842346	425407772	1.54966	47.7534
./Sde-ABul_071-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	20989082	102.994	2.82732	890842346	381226294	1.20992	42.7939
./Sde-ABul_074-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	17651989	103.884	2.78425	890842346	327882868	1.02477	36.8059
./Sde-ABul_072-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	20449460	103.241	2.69634	890842346	391260249	1.18424	43.9203
./Sde-ABul_066-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	28979668	109.148	3.60151	890842346	442695173	1.78973	49.694
./Sde-ABul_073-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19885383	102.474	2.65689	890842346	381558348	1.13798	42.8312
./Sde-ABul_085-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	8116122	98.2147	1.74237	890842346	228039872	0.446016	25.5982
./Sde-AGui_002-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	966912	91.4896	1.2805	890842346	34134725	0.0490654	3.83174
./Sde-ABul_081-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	15492234	104.059	2.70864	890842346	297287314	0.903913	33.3715
./Sde-ABul_076-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	19563605	100.945	2.61757	890842346	374377927	1.10004	42.0252
./Sde-AGui_005-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	450403	93.7229	1.27458	890842346	16667612	0.0238473	1.87099
./Sde-AGui_003-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	2010227	95.3198	1.42493	890842346	66887198	0.106988	7.50831
./Sde-AGui_001-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	2950568	89.2042	1.41961	890842346	92040387	0.146672	10.3318
./Sde-ABul_079-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18602085	96.9358	2.51566	890842346	355649868	1.00432	39.9229
./Sde-ABul_080-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	18768532	102.263	2.71539	890842346	352131642	1.07334	39.5279
./Sde-AGui_006-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	1613313	97.4911	1.36853	890842346	57078093	0.0876845	6.4072
./Sde-AGui_004-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	1850525	102.168	1.33656	890842346	73175674	0.109788	8.21421
./Sde-ABul_075-Ex1-cssl.clmp.fp2_repr.Sde.sslfp2min80-RG.bam	22129705	102.691	2.73485	890842346	413848295	1.2705	46.4558
