"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0524457228477496,0.0329376235627924,0.000143805071147633,0.183382086909667,0.550431039958208,-5541.97484251316
"Std.",0.000273408585780718,0.000556441617400234,0.000142093585883556,0.0135522925716369,0.00357932443641538,1.72616886715971
"Acceptance ratio",0.16248,0.16774,0.19074,0.24994,0.16628,0.64472
"0%",0.0512014330435049,0.0309586394825936,1.03111781314614e-08,0.130991958054829,0.536544911324322,-5556.3845650529
"2.5%",0.0519084570215623,0.0318802210882472,4.5376487480302e-06,0.157309604240453,0.543661846584588,-5546.17680918947
"5%",0.0519845276357116,0.0320312212159706,8.39637821170761e-06,0.161534622669492,0.54455061520416,-5545.24041185294
"7.5%",0.0520438267328919,0.0321380340179145,1.19740788879999e-05,0.164064077905269,0.545279588553243,-5544.72837993356
"10%",0.0520829942832631,0.0322203172113373,1.59109726595481e-05,0.166227414441273,0.545824582731943,-5544.3039484437
"12.5%",0.0521188372535361,0.0322935167683057,2.02962887622038e-05,0.167931069858153,0.546301910084305,-5543.96952375602
"15%",0.052157995280518,0.0323550798937253,2.36238302560381e-05,0.16954418406158,0.546711734237341,-5543.69420866021
"17.5%",0.052188183471273,0.0324136323798086,2.88173903234056e-05,0.17096118640437,0.547020877184358,-5543.45552008501
"20%",0.0522155989690034,0.0324709692435891,3.28326244616322e-05,0.172245163539275,0.547429116667416,-5543.25172537546
"22.5%",0.0522412199733051,0.032513070030303,3.69405998714388e-05,0.173270354037643,0.547725100180791,-5543.06711791366
"25%",0.0522641497194808,0.0325566351410193,4.15315725203269e-05,0.174350488229237,0.548057693133878,-5542.90786275612
"27.5%",0.0522872055664787,0.0326051423509613,4.63895101553557e-05,0.175426667014811,0.548312287683724,-5542.75406753744
"30%",0.0523073925176356,0.0326452253479507,5.2835184243352e-05,0.176379315714372,0.548514917727119,-5542.5983749012
"32.5%",0.0523251468261294,0.0326887527442134,5.8241972547028e-05,0.17736650343514,0.548786858383675,-5542.46673103431
"35%",0.0523444999748033,0.0327248109420817,6.34294762982596e-05,0.178160059642087,0.549008717644667,-5542.32815432096
"37.5%",0.0523632759112693,0.0327593525994224,6.93329214220081e-05,0.178995334649796,0.549265800798827,-5542.20446678628
"40%",0.0523822148562556,0.0327970666642097,7.50053836722536e-05,0.179827677321364,0.549513292581353,-5542.08437984748
"42.5%",0.0523988074955548,0.0328284991324696,7.99309912314352e-05,0.180634439009788,0.549725926908897,-5541.97249508217
"45%",0.0524175407124767,0.0328678052414327,8.54728674584644e-05,0.181370493121627,0.549953283384818,-5541.86094478525
"47.5%",0.0524342372272434,0.032900535631681,9.30394766023685e-05,0.182186704330101,0.550169751197268,-5541.75029356201
"50%",0.0524520998205348,0.0329314159815414,0.000100015635573455,0.182996578144151,0.550355273377467,-5541.6552378331
"52.5%",0.0524686341969949,0.0329675286174416,0.000107573539730044,0.18380998456544,0.550571624359197,-5541.56074024169
"55%",0.0524836758598129,0.0330012772814504,0.000114527177032745,0.184661777367075,0.55078026940646,-5541.45782179595
"57.5%",0.0525018178003712,0.033033758189999,0.000122519365400289,0.185496586382811,0.550986760994579,-5541.36453444659
"60%",0.0525181133258492,0.0330650111069638,0.000131790986614152,0.186260585692813,0.551257502609919,-5541.27087889899
"62.5%",0.0525331463564446,0.0331038185278295,0.000141944210856495,0.187115916943232,0.551492136201524,-5541.17282900276
"65%",0.0525502779368013,0.0331385960766576,0.000152932037876664,0.188051466893756,0.551760561912468,-5541.07833537071
"67.5%",0.0525667527674831,0.0331799361348769,0.000163080677549731,0.189030305807105,0.552036111522579,-5540.9742072786
"70%",0.0525865752744565,0.0332151568287374,0.000174377902049665,0.190054162314675,0.55227417841548,-5540.88358789099
"72.5%",0.0526081781749419,0.0332532012448263,0.000186973955193056,0.191116486804066,0.552511580659041,-5540.78912030256
"75%",0.0526279144255782,0.0332938580610086,0.000199999512505731,0.192268867502654,0.552805908249879,-5540.69807985517
"77.5%",0.052653693011636,0.033341700302047,0.000214644283091106,0.193395258976159,0.55311409366284,-5540.60094802161
"80%",0.0526773633524204,0.0333909010625912,0.000231133603627644,0.194706569199707,0.553474606238554,-5540.50628113717
"82.5%",0.0527038127919578,0.0334517665971808,0.000251883060868187,0.195918305167093,0.55380120299642,-5540.40169668392
"85%",0.0527285510442221,0.0335092622890207,0.000273702474666191,0.197372467727902,0.554202609714556,-5540.30344758156
"87.5%",0.0527605607953811,0.033571428714795,0.000298100511231216,0.198871626381967,0.554605618178652,-5540.19920410207
"90%",0.0527951677641613,0.0336595972051302,0.000327463866813136,0.200940549536242,0.55515893134728,-5540.07719283538
"92.5%",0.052840303007946,0.0337484492318544,0.000365069922844209,0.203290309389791,0.555714513206307,-5539.94250002765
"95%",0.0528928924131222,0.0338651885069692,0.000424089874501273,0.205985262351556,0.556394403274887,-5539.78995669011
"97.5%",0.0529794347358201,0.0340851257856852,0.0005318349797478,0.210807668223953,0.557582800221333,-5539.58374805149
"100%",0.053484172676534,0.0351003618379478,0.00137269690642332,0.236676018569661,0.563001296324683,-5539.04425501728
