Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Hte-ATic_001-Ex1-cssl	1183054.0	59692.0	192.0	678.0	5468.0	0.0
Hte-ATic_002-Ex1-cssl	12980296.0	133182.0	2464.0	5778.0	25774.0	0.0
Hte-ATic_003-Ex1-cssl	21068420.0	337030.0	3726.0	10016.0	32270.0	0.0
Hte-ATic_004-Ex1-cssl	24605830.0	459644.0	4366.0	17788.0	66316.0	0.0
Hte-ATic_005-Ex1-cssl	22252462.0	301320.0	3480.0	14706.0	44644.0	0.0
Hte-ATic_006-Ex1-cssl	24920420.0	563800.0	4536.0	17886.0	70414.0	0.0
Hte-ATic_007-Ex1-cssl	18804630.0	212084.0	3100.0	6370.0	30034.0	0.0
Hte-ATic_008-Ex1-cssl	6151542.0	106192.0	928.0	3172.0	14590.0	0.0
Hte-ATic_010-Ex1-cssl	7534864.0	165148.0	1338.0	6384.0	33938.0	0.0
Hte-ATic_011-Ex1-cssl	9688776.0	171296.0	1222.0	7828.0	31094.0	0.0
Hte-ATic_012-Ex1-cssl	10384188.0	184568.0	1714.0	8048.0	25818.0	0.0
Hte-ATic_013-Ex1-cssl	22470174.0	312422.0	3846.0	11702.0	54506.0	0.0
Hte-ATic_014-Ex1-cssl	8705994.0	155230.0	1502.0	4344.0	32266.0	0.0
Hte-ATic_015-Ex1-cssl	19447068.0	276304.0	2908.0	8996.0	38472.0	0.0
Hte-ATic_017-Ex1-cssl	11903216.0	164270.0	1742.0	11248.0	33406.0	0.0
Hte-ATic_019-Ex1-cssl	14774762.0	247024.0	2438.0	10750.0	60630.0	0.0
Hte-ATic_020-Ex1-cssl	18618668.0	303940.0	3032.0	10926.0	62376.0	0.0
Hte-ATic_021-Ex1-cssl	20400688.0	224146.0	2488.0	18236.0	46252.0	0.0
Hte-ATic_022-Ex1-cssl	16496620.0	295460.0	2672.0	14282.0	54210.0	0.0
Hte-ATic_023-Ex1-cssl	16387374.0	287444.0	2714.0	14936.0	65860.0	0.0
Hte-ATic_024-Ex1-cssl	13264864.0	247846.0	2024.0	11040.0	55156.0	0.0
Hte-ATic_025-Ex1-cssl	13370048.0	238668.0	2092.0	7252.0	34110.0	0.0
Hte-ATic_026-Ex1-cssl	203335294.0	3992774.0	33366.0	143380.0	506624.0	0.0
Hte-ATic_027-Ex1-cssl	14135992.0	214038.0	1926.0	10148.0	35464.0	0.0
Hte-ATic_029-Ex1-cssl	23591342.0	379650.0	4268.0	16924.0	70770.0	0.0
Hte-ATic_030-Ex1-cssl	111059078.0	1837564.0	16980.0	85284.0	364146.0	0.0
Hte-ATic_031-Ex1-cssl	16918134.0	448726.0	2928.0	18618.0	85556.0	0.0
Hte-ATic_032-Ex1-cssl	19564850.0	328608.0	3214.0	13808.0	74310.0	0.0
Hte-ATic_033-Ex1-cssl	19377070.0	375310.0	2710.0	12630.0	112644.0	0.0
Hte-ATic_034-Ex1-cssl	10662732.0	205930.0	1630.0	6746.0	49168.0	0.0
Hte-ATic_035-Ex1-cssl	18318952.0	362788.0	2590.0	10878.0	62780.0	0.0
Hte-ATic_036-Ex1-cssl	22600822.0	372698.0	3222.0	18562.0	81116.0	0.0
Hte-ATic_037-Ex1-cssl	13748590.0	211354.0	2066.0	7556.0	39070.0	0.0
Hte-ATic_038-Ex1-cssl	13165220.0	177746.0	1610.0	9502.0	39706.0	0.0
Hte-ATic_039-Ex1-cssl	31063462.0	395714.0	5790.0	6484.0	46740.0	0.0
Hte-ATic_041-Ex1-cssl	149786194.0	2457356.0	19494.0	98494.0	347586.0	0.0
Hte-ATic_044-Ex1-cssl	17399006.0	228174.0	2870.0	11300.0	41384.0	0.0
Hte-ATic_045-Ex1-cssl	20405320.0	259888.0	3654.0	12138.0	44486.0	0.0
Hte-ATic_046-Ex1-cssl	16807622.0	294744.0	2598.0	14392.0	65708.0	0.0
Hte-ATic_047-Ex1-cssl	10367364.0	227390.0	1280.0	12696.0	59862.0	0.0
Hte-ATic_048-Ex1-cssl	13363226.0	153562.0	1926.0	8212.0	24650.0	0.0
Hte-ATic_049-Ex1-cssl	17644002.0	291876.0	2190.0	13362.0	44828.0	0.0
Hte-ATic_050-Ex1-cssl	24283908.0	348502.0	2568.0	19172.0	45614.0	0.0
Hte-ATic_051-Ex1-cssl	114501262.0	2969578.0	13094.0	215868.0	711360.0	0.0
Hte-ATic_054-Ex1-cssl	18220288.0	258874.0	3154.0	11604.0	41602.0	0.0
Hte-ATic_055-Ex1-cssl	21412752.0	390452.0	3414.0	24322.0	83910.0	0.0
Hte-ATic_056-Ex1-cssl	21035064.0	272860.0	3340.0	10250.0	37760.0	0.0
Hte-ATic_057-Ex1-cssl	20445148.0	340186.0	3538.0	9858.0	55396.0	0.0
Hte-ATic_058-Ex1-cssl	16113646.0	280602.0	2290.0	19816.0	63192.0	0.0
Hte-ATic_059-Ex1-cssl	17815822.0	292580.0	2676.0	14660.0	69774.0	0.0
Hte-ATic_060-Ex1-cssl	21786332.0	415908.0	3370.0	20518.0	85078.0	0.0
Hte-ATic_061-Ex1-cssl	23761068.0	298902.0	3434.0	10316.0	40018.0	0.0
Hte-ATic_062-Ex1-cssl	14658854.0	244070.0	2138.0	9718.0	48142.0	0.0
Hte-ATic_063-Ex1-cssl	15480334.0	301006.0	2326.0	12548.0	39550.0	0.0
