Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Sde-CHam_014-Ex1-cssl2.1	3.2037570543431073	2.9125064130391882
Sde-CHam_014-Ex1-cssl2.2	1.1973637475827776	1.0458186984490312
Sde-CHam_077-Ex1-cssl2.1	1.882135647796275	4.448312779398664
Sde-CHam_077-Ex1-cssl2.2	1.091851161726367	1.1114652544519905
Sde-CJol_006-Ex1-cssl.1	0.13383812400927086	0.0
Sde-CJol_006-Ex1-cssl.2	0.1172425871153423	0.0
Sde-CJol_012-Ex1-cssl.1	0.46053620052033223	0.38771209337512164
Sde-CJol_012-Ex1-cssl.2	0.2940971023240979	0.4672314582218555
Sde-CJol_014-Ex1-cssl.1	0.427329824289698	0.36972494090653485
Sde-CJol_014-Ex1-cssl.2	0.2763940953354359	0.4767139590002337
Sde-CJol_015-Ex1-cssl.1	0.46834198982510183	0.43989906251666383
Sde-CJol_015-Ex1-cssl.2	0.31631246908184996	0.6264020992114804
Sde-CJol_020-Ex1-cssl.1	0.32451413811909696	0.20623198045254304
Sde-CJol_020-Ex1-cssl.2	0.23261585433698206	0.1611143758636588
Sde-CJol_022-Ex1-cssl.1	0.14923989592895856	0.0
Sde-CJol_022-Ex1-cssl.2	0.1287296042206891	0.0
Sde-CJol_024-Ex1-cssl.1	0.4733666056632537	0.40651645371016154
Sde-CJol_024-Ex1-cssl.2	0.2844694314579845	0.5084141517101601
Sde-CJol_026-Ex1-cssl.1	0.14583416621618567	0.0
Sde-CJol_026-Ex1-cssl.2	0.12491794293289485	0.0
Sde-CJol_027-Ex1-cssl.1	0.1889393383814273	0.10396970311197384
Sde-CJol_027-Ex1-cssl.2	0.15458105578777862	0.13054482538459009
Sde-CJol_028-Ex1-cssl.1	0.32932051500198517	0.18828630967760912
Sde-CJol_028-Ex1-cssl.2	0.21345504656150677	0.15852234175074625
Sde-CJol_029-Ex1-cssl.1	0.4031260356968376	0.32520672938254824
Sde-CJol_029-Ex1-cssl.2	0.2708560187068387	0.4145834536048261
Sde-CJol_030-Ex1-cssl.1	0.10797873341174291	0.0
Sde-CJol_030-Ex1-cssl.2	0.0	0.0
Sde-CJol_031-Ex1-cssl.1	0.4228071449155441	0.3671285552384302
Sde-CJol_031-Ex1-cssl.2	0.2622763652453694	0.44707641920760305
Sde-CJol_032-Ex1-cssl.1	0.18283591899458163	0.0
Sde-CJol_032-Ex1-cssl.2	0.15770088310798375	0.0
Sde-CJol_033-Ex1-cssl.1	0.20132208420244285	0.0
Sde-CJol_033-Ex1-cssl.2	0.17418703428894064	0.0
Sde-CJol_034-Ex1-cssl.1	0.0	0.0
Sde-CJol_034-Ex1-cssl.2	0.0	0.0
Sde-CJol_035-Ex1-cssl.1	0.42691176611503395	0.5253575048618138
Sde-CJol_035-Ex1-cssl.2	0.3113290250687525	0.6050653075791007
Sde-CJol_038-Ex1-cssl.1	0.18638223391975456	0.0
Sde-CJol_038-Ex1-cssl.2	0.15252029380612456	0.0
Sde-CJol_039-Ex1-cssl.1	0.31792633550707317	0.18195385097735567
Sde-CJol_039-Ex1-cssl.2	0.2026213377254845	0.2545451236450663
Sde-CJol_040-Ex1-cssl.1	0.4297572638621924	0.46389235289252506
Sde-CJol_040-Ex1-cssl.2	0.2964316849611845	0.40522266862164086
Sde-CJol_041-Ex1-cssl.1	0.34523349462893405	0.4480412335642393
Sde-CJol_041-Ex1-cssl.2	0.2109308365901728	0.3201037648818222
Sde-CJol_042-Ex1-cssl.1	0.3187389084561472	0.3172474778899302
Sde-CJol_042-Ex1-cssl.2	0.22670521393250934	0.2707567907086361
Sde-CJol_043-Ex1-cssl.1	0.1546800629593539	0.0
Sde-CJol_043-Ex1-cssl.2	0.15067808915567035	0.13032842990863794
Sde-CJol_044-Ex1-cssl.1	0.21650143304563926	0.0
Sde-CJol_044-Ex1-cssl.2	0.18324780376988717	0.10037296199105852
Sde-CJol_045-Ex1-cssl.1	0.3372511689045473	0.19404827076261122
Sde-CJol_045-Ex1-cssl.2	0.22783688898976906	0.26570140696810507
Sde-CJol_046-Ex1-cssl.1	0.17434801748527237	0.0
Sde-CJol_046-Ex1-cssl.2	0.16018819940388568	0.0
Sde-CJol_047-Ex1-cssl.1	0.16799972598532034	0.0
Sde-CJol_047-Ex1-cssl.2	0.13579195214466205	0.0
Sde-CJol_048-Ex1-cssl.1	0.4405989655764486	0.3864980716264508
Sde-CJol_048-Ex1-cssl.2	0.2873331813795728	0.3699103439342836
