filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	54874	109.403	1.40738	824955147	1975794	0.00337072	0.239503
./Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	60965	104.914	1.38532	824955147	2196573	0.00368863	0.266266
./Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	54623	105.742	1.4759	824955147	1679241	0.00300427	0.203555
./Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	58733	112.38	1.78989	824955147	1609756	0.00349266	0.195133
./Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	48922	113.756	1.69664	824955147	1509214	0.00310392	0.182945
./Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	46662	110.388	1.41323	824955147	1694073	0.00290212	0.205353
./Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	64237	106.893	1.4538	824955147	2159696	0.00380598	0.261796
./Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	31334	107.586	1.43183	824955147	1008516	0.00175043	0.122251
./Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	45528	108.525	1.35051	824955147	1616494	0.00264632	0.195949
./Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	93114	109.04	1.53418	824955147	3214568	0.00597817	0.389666
./Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	198878	115.353	1.69655	824955147	6883161	0.0141555	0.834368
./Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	258048	101.162	1.38369	824955147	9080277	0.0152303	1.1007
./Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	264932	106.997	1.47918	824955147	9661309	0.0173231	1.17113
./Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	296487	101.32	1.85478	824955147	7850171	0.0176499	0.951588
./Sde-AMar_010-SdA02010-L2-clmp-fp2-repr.ssl.Sde-CMat_061-RG.bam	381397	101.337	1.47466	824955147	12656925	0.0226251	1.53426
