"","Position","C.T","G.A"
"1",1,0.366090490280609,0.36946900465799
"2",2,0.39441972724235,0.389756097421541
"3",3,0.41030856067552,0.412339233273295
"4",4,0.429662593818509,0.424150703590714
"5",5,0.456595221329487,0.421928091931191
"6",6,0.478607926914759,0.418891279218744
"7",7,0.490803148918427,0.422931951898539
"8",8,0.494991239835572,0.433555644271224
"9",9,0.496470227295593,0.444753471475005
"10",10,0.49527141132446,0.456755541235798
"11",11,0.491496514592896,0.469529310050911
"12",12,0.486507209628566,0.481682789113236
"13",-12,0.494924249146671,0.473111487916455
"14",-11,0.484577439496971,0.476617499570725
"15",-10,0.474904280195397,0.477836930075652
"16",-9,0.465385754340102,0.47717155892499
"17",-8,0.45421964830529,0.4760157366701
"18",-7,0.439502008240844,0.475542072462005
"19",-6,0.42747387442789,0.469919832910357
"20",-5,0.423487520219776,0.454175516188246
"21",-4,0.422450790123668,0.43108720659576
"22",-3,0.410156877652383,0.412484840976516
"23",-2,0.387746349624562,0.396170019828009
"24",-1,0.364160530466544,0.371304625641155
