"","Position","C.T","G.A"
"1",1,0.863440545950781,0.563448274867763
"2",2,0.829808246607056,0.543945357940194
"3",3,0.792955854807096,0.543616819879247
"4",4,0.755966550739041,0.548159963251871
"5",5,0.722077019140914,0.551853490814591
"6",6,0.695236226093961,0.549915503363169
"7",7,0.676929775761345,0.542597125570643
"8",8,0.664329645788882,0.535347956449294
"9",9,0.653703443860082,0.533040404967722
"10",10,0.644349136495273,0.534482850471612
"11",11,0.638314706591067,0.534447400438845
"12",12,0.634262223140727,0.534155707621659
"13",-12,0.542734777378438,0.628693502308506
"14",-11,0.540113515711056,0.634713875059206
"15",-10,0.539256626226926,0.641401117016713
"16",-9,0.539986595088114,0.64966450407946
"17",-8,0.542803191823606,0.660206100093246
"18",-7,0.548587408931067,0.67374779298788
"19",-6,0.554964791561745,0.692746188246624
"20",-5,0.559005587936211,0.719113018712783
"21",-4,0.561832561418358,0.751633856068019
"22",-3,0.565048925423343,0.788070076445671
"23",-2,0.56990223736202,0.825742942956862
"24",-1,0.588720484786972,0.86063726396455
