Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sde-ABul_001-Ex1-cssl.clmp.r1r2_fastp	13.839199999999998	0.927528	3362232745.0	0.420037	99.11357434600214	1.142876640700721
Sde-ABul_002-Ex1-cssl.clmp.r1r2_fastp	11.6325	0.931712	3094124356.0	0.411195	99.22351662925234	1.1367467824832613
Sde-ABul_003-Ex1-cssl.clmp.r1r2_fastp	16.4435	0.921769	3534204663.0	0.430454	99.04556120136392	1.112395901960347
Sde-ABul_004-Ex1-cssl.clmp.r1r2_fastp	10.1233	0.938925	3737394699.0	0.411969	99.30807839636255	1.180497451495365
Sde-ABul_006-Ex1-cssl.clmp.r1r2_fastp	14.033499999999998	0.92108	1936792761.0	0.445811	99.12707821631999	1.1822015532155499
Sde-ABul_007-Ex1-cssl.clmp.r1r2_fastp	11.3794	0.932571	3309044410.0	0.412541	99.2047229556662	1.1964060913332564
Sde-ABul_008-Ex1-cssl.clmp.r1r2_fastp	9.42615	0.931638	992393573.0	0.444085	99.2213449967303	1.1525485179498258
Sde-ABul_009-Ex1-cssl.clmp.r1r2_fastp	13.8826	0.926879	3215919399.0	0.422134	99.14047835278494	1.1597499525050323
Sde-ABul_011-Ex1-cssl.clmp.r1r2_fastp	6.21415	0.91693	200117540.0	0.452388	98.99152139813204	0.9262898171342256
Sde-ABul_014-Ex1-cssl.clmp.r1r2_fastp	10.0704	0.935027	3359264717.0	0.414299	99.2357395026758	1.226681217370401
Sde-ABul_016-Ex1-cssl.clmp.r1r2_fastp	11.1982	0.932039	3206655537.0	0.411248	99.27179280769691	1.116586365210709
Sde-ABul_017-Ex1-cssl.clmp.r1r2_fastp	17.0562	0.923188	3867889415.0	0.409299	99.13856876964904	1.1752590320930563
Sde-ABul_018-Ex1-cssl.clmp.r1r2_fastp	9.01053	0.933851	1984111412.0	0.420946	99.24723216546907	1.1995164603109205
Sde-ABul_019-Ex1-cssl.clmp.r1r2_fastp	9.66665	0.935158	3984196020.0	0.402836	99.30229588414676	1.1649021345692214
Sde-ABul_020-Ex1-cssl.clmp.r1r2_fastp	11.960600000000001	0.927221	1696457997.0	0.414558	99.14457976889453	1.0357008900878546
Sde-ABul_021-Ex1-cssl.clmp.r1r2_fastp	14.5154	0.925264	3699147753.0	0.413337	99.05809332493354	1.1533248959982716
Sde-ABul_022-Ex1-cssl.clmp.r1r2_fastp	10.6034	0.925961	1644469063.0	0.422068	99.1078095517495	1.0838706716434532
Sde-ABul_024-Ex1-cssl.clmp.r1r2_fastp	15.0983	0.918607	1822036291.0	0.445241	98.92830987037847	1.124406250392233
Sde-ABul_027-Ex1-cssl.clmp.r1r2_fastp	10.5358	0.934522	2972622750.0	0.405991	99.23552572802272	1.2183683859268093
Sde-ABul_028-Ex1-cssl.clmp.r1r2_fastp	8.45036	0.94135	2199591351.0	0.411338	99.36966997803823	1.2045484007922092
Sde-ABul_029-Ex1-cssl.clmp.r1r2_fastp	18.1785	0.921575	2871568915.0	0.418793	99.08725947473326	1.2266673352875903
Sde-ABul_030-Ex1-cssl.clmp.r1r2_fastp	10.6944	0.935504	2428761752.0	0.424405	99.19507573222887	1.1995056338121879
Sde-ABul_031-Ex1-cssl.clmp.r1r2_fastp	8.899849999999999	0.932089	1459067867.0	0.424456	99.2650630021744	1.1796618982905283
Sde-ABul_032-Ex1-cssl.clmp.r1r2_fastp	7.45117	0.91675	245830648.0	0.458583	98.88885951204442	0.9303105488073851
Sde-ABul_034-Ex1-cssl.clmp.r1r2_fastp	9.6865	0.928195	1428241140.0	0.450682	99.13601899623538	1.3579401005960916
Sde-ABul_035-Ex1-cssl.clmp.r1r2_fastp	10.1756	0.934782	2926575592.0	0.412053	99.1956833725159	1.196641393216324
Sde-ABul_039-Ex1-cssl.clmp.r1r2_fastp	11.2311	0.931195	3363503633.0	0.415806	99.14807072038707	1.223725374036147
Sde-ABul_040-Ex1-cssl.clmp.r1r2_fastp	16.85	0.92564	3177373124.0	0.41788	99.1180101729865	1.171199620998587
Sde-ABul_041-Ex1-cssl.clmp.r1r2_fastp	9.70034	0.937898	2726765158.0	0.412283	99.2972704821037	1.2517498866652834
Sde-ABul_042-Ex1-cssl.clmp.r1r2_fastp	14.627399999999998	0.927652	4363707872.0	0.410881	99.10010773070651	1.2389623874926146
Sde-ABul_043-Ex1-cssl.clmp.r1r2_fastp	9.35265	0.93459	2901332563.0	0.417416	99.27358155061432	1.2002380561058537
Sde-ABul_046-Ex1-cssl.clmp.r1r2_fastp	8.86799	0.925901	732546860.0	0.442235	99.15405700574767	1.1902028745227118
Sde-ABul_047-Ex1-cssl.clmp.r1r2_fastp	10.0765	0.932102	2556036773.0	0.419353	99.15276714199825	1.2014920699908707
Sde-ABul_049-Ex1-cssl.clmp.r1r2_fastp	7.90342	0.934681	1657411155.0	0.430339	99.2605916887676	1.1367252690405956
Sde-ABul_050-Ex1-cssl.clmp.r1r2_fastp	9.48677	0.936279	2370357317.0	0.418092	99.25312321772478	1.2232069178983693
Sde-ABul_051-Ex1-cssl.clmp.r1r2_fastp	9.43322	0.93697	3581969769.0	0.420973	99.19563912342376	1.2246072929008738
Sde-ABul_052-Ex1-cssl.clmp.r1r2_fastp	10.5374	0.934714	2965534268.0	0.4134	99.26835407571005	1.1869978482654906
Sde-ABul_053-Ex1-cssl.clmp.r1r2_fastp	9.2672	0.940444	3175002281.0	0.408906	99.31978108932346	1.184093301643569
Sde-ABul_054-Ex1-cssl.clmp.r1r2_fastp	8.93352	0.937893	3632154805.0	0.411687	99.29374733189506	1.1831715990597311
Sde-ABul_055-Ex1-cssl.clmp.r1r2_fastp	11.028699999999999	0.932221	3865134460.0	0.418165	99.24954280171738	1.1296648604609567
Sde-ABul_056-Ex1-cssl.clmp.r1r2_fastp	9.12695	0.937025	2683677619.0	0.414944	99.26654194615816	1.154007916906575
Sde-ABul_057-Ex1-cssl.clmp.r1r2_fastp	7.2704699999999995	0.935491	1012853639.0	0.44184	99.20145305300892	1.1349157326649015
Sde-ABul_058-Ex1-cssl.clmp.r1r2_fastp	13.0387	0.923672	3068530522.0	0.417324	99.07828165374201	1.2062677092667102
Sde-ABul_059-Ex1-cssl.clmp.r1r2_fastp	11.5548	0.930509	3235143092.0	0.426194	99.12233430546179	1.1030029818904017
Sde-ABul_060-Ex1-cssl.clmp.r1r2_fastp	8.98554	0.937046	2171845437.0	0.432936	99.16075177700063	1.167421069338061
Sde-ABul_061-Ex1-cssl.clmp.r1r2_fastp	9.665659999999999	0.936817	3275152717.0	0.414042	99.22549713794055	1.2169649458656946
Sde-ABul_062-Ex1-cssl.clmp.r1r2_fastp	6.645479999999999	0.935351	869748339.0	0.435268	99.33552917931718	1.204596336072678
Sde-ABul_063-Ex1-cssl.clmp.r1r2_fastp	11.7216	0.932337	4201978591.0	0.40521	99.17643166852235	1.195244345918312
Sde-ABul_065-Ex1-cssl.clmp.r1r2_fastp	9.6229	0.931484	2036534465.0	0.430453	99.27797840182204	1.1672111448543285
Sde-ABul_066-Ex1-cssl.clmp.r1r2_fastp	16.433	0.922232	5827930653.0	0.420329	99.10942235078214	1.204186539538734
Sde-ABul_067-Ex1-cssl.clmp.r1r2_fastp	12.5765	0.928816	4086626734.0	0.416351	99.19854360597114	1.187562245746618
Sde-ABul_068-Ex1-cssl.clmp.r1r2_fastp	9.12197	0.93536	2343283729.0	0.426368	99.26132401944987	1.1963554342472864
Sde-ABul_069-Ex1-cssl.clmp.r1r2_fastp	15.618000000000002	0.92618	3487474355.0	0.422281	99.05125539548872	1.2369501807208398
Sde-ABul_070-Ex1-cssl.clmp.r1r2_fastp	14.2017	0.924601	3520620423.0	0.431021	99.0737663470528	1.1173467353205406
Sde-ABul_071-Ex1-cssl.clmp.r1r2_fastp	11.208400000000001	0.931237	3451621652.0	0.410652	99.15930041637759	1.1668043046970467
Sde-ABul_072-Ex1-cssl.clmp.r1r2_fastp	13.418	0.924569	3946551403.0	0.420457	99.11547439985841	1.1074116499404845
