Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Tzo-AMvi_001_Ex1_L4_fastp	91.9431	0.946311	7480825604.0	0.372345	99.09062633907897	74.57386985326741
Tzo-AMvi_002_Ex1_L4_fastp	90.818	0.949352	3190393277.0	0.382805	99.04409898688063	80.86377389418433
Tzo-AMvi_003_Ex1_L4_fastp	92.1065	0.94803	6172002199.0	0.359406	99.15314879929528	78.31633942397274
Tzo-AMvi_004_Ex1_L4_fastp	92.1557	0.948202	5426716204.0	0.370017	99.11816068329085	73.55548133948663
Tzo-AMvi_005_Ex1_L4_fastp	92.62270000000001	0.948092	8250071837.0	0.373726	99.17802966178095	73.38622747953349
Tzo-AMvi_006_Ex1_L4_fastp	92.146	0.948275	4217283976.0	0.400233	98.93534293355039	67.04463207881236
Tzo-AMvi_007_Ex1_L4_fastp	92.6667	0.947127	3938524789.0	0.367781	99.18231787763966	71.2082084719132
Tzo-AMvi_008_Ex1_L4_fastp	92.0637	0.947116	3383590063.0	0.384169	99.06671803528486	69.93131323085504
Tzo-AMvi_009_Ex1_L4_fastp	91.8492	0.946615	4470564764.0	0.365492	99.18952670935978	74.68942168557146
Tzo-AMvi_010_Ex1_L4_fastp	91.7234	0.947941	3782666995.0	0.382557	99.15077359599572	70.65267448758806
Tzo-AMvi_011_Ex1_L4_fastp	91.8744	0.945437	4874827897.0	0.366613	99.1394789050534	75.6714203913005
Tzo-AMvi_012_Ex1_L4_fastp	91.8574	0.946279	9348496841.0	0.375705	99.13761619619056	71.2992332308023
Tzo-AMvi_013_Ex1_L4_fastp	92.2515	0.947309	7196978355.0	0.382359	99.1367563778926	72.96959358815317
Tzo-AMvi_014_Ex1_L4_fastp	92.6841	0.945195	1596181778.0	0.437938	98.82695690263762	58.536764780371755
Tzo-AMvi_015_Ex1_L4_fastp	92.5224	0.947241	5692012173.0	0.380499	99.04870119971262	69.37443716471591
Tzo-AMvi_016_Ex1_L4_fastp	92.758	0.947036	5297442099.0	0.394762	99.00793323448876	68.10864195281087
Tzo-AMvi_017_Ex1_L4_fastp	92.5967	0.946893	4472602287.0	0.377854	99.00722811416583	72.4918162395896
Tzo-AMvi_018_Ex1_L4_fastp	92.9383	0.946993	4485174200.0	0.39522	98.94442035076639	71.4725661526056
Tzo-AMvi_019_Ex1_L4_fastp	92.3058	0.947695	3489996297.0	0.403562	98.99379189653929	66.9301077744886
Tzo-AMvi_020_Ex1_L4_fastp	92.728	0.947092	4147865701.0	0.386574	99.0940194201125	69.41961500673118
Tzo-AMvi_021_Ex1_L4_fastp	92.4909	0.948595	3542779681.0	0.396023	99.10537426263575	71.30772015374647
Tzo-AMvi_022_Ex1_L4_fastp	92.7839	0.945207	3969061440.0	0.393041	99.0186215721082	60.814301662336
Tzo-AMvi_023_Ex1_L4_fastp	92.4493	0.945568	5336408872.0	0.37731	99.11082110809339	69.80243689710139
Tzo-AMvi_024_Ex1_L4_fastp	92.8956	0.944842	6138128896.0	0.380968	99.09597026146106	68.63825539098858
Tzo-AMvi_025_Ex1_L4_fastp	91.8167	0.947964	6730876059.0	0.370796	99.1648697689665	77.80166936949337
Tzo-AMvi_026_Ex1_L4_fastp	91.0882	0.949137	4990664826.0	0.387037	99.11247936425818	78.71392839022896
Tzo-AMvi_027_Ex1_L4_fastp	92.22550000000001	0.948846	6671281686.0	0.381144	99.11566104818435	71.08676352935021
Tzo-AMvi_028_Ex1_L4_fastp	91.83200000000001	0.947348	7320289669.0	0.373843	99.11786447065634	75.02337703755414
Tzo-AMvi_029_Ex1_L4_fastp	92.0598	0.95264	5179476065.0	0.372447	99.22182364396228	82.95630762141153
Tzo-AMvi_030_Ex1_L4_fastp	92.7671	0.946605	6874991595.0	0.369314	99.14298690731485	73.41928288792744
Tzo-AMvi_031_Ex1_L4_fastp	91.65100000000001	0.948657	5395093616.0	0.370268	99.1496877453666	76.80286972407808
Tzo-AMvi_032_Ex1_L4_fastp	90.5428	0.949115	3195237243.0	0.395622	99.04162292502843	80.38977195912159
Tzo-AMvi_033_Ex1_L4_fastp	92.2919	0.947078	3704285788.0	0.392128	99.06797023496972	63.391437956468636
Tzo-AMvi_034_Ex1_L4_fastp	91.4629	0.947427	5966558249.0	0.372752	99.20318765820825	75.18940888090656
Tzo-AMvi_035_Ex1_L4_fastp	92.1182	0.945739	3858042636.0	0.382865	99.02336551288715	70.70444971695942
Tzo-AMvi_036_Ex1_L4_fastp	91.67309999999999	0.947037	3306834188.0	0.408775	99.05138000808829	71.3591957929827
Tzo-AMvi_037_Ex1_L4_fastp	91.6852	0.946612	7049406786.0	0.371748	99.09036098443528	74.55355274229761
