Sample	Passed Filter	Low Quality	Too Many N	Too short
Tzo-AMvi_042_Ex1_L4_fastp	49357176.0	430890.0	7630.0	51252.0
Tzo-AMvi_043_Ex1_L4_fastp	55914080.0	407690.0	8754.0	31446.0
Tzo-AMvi_044_Ex1_L4_fastp	47962658.0	343114.0	7670.0	31278.0
Tzo-AMvi_045_Ex1_L4_fastp	40700194.0	309272.0	6332.0	26504.0
Tzo-AMvi_046_Ex1_L4_fastp	35256684.0	288232.0	5590.0	26642.0
Tzo-AMvi_047_Ex1_L4_fastp	58081188.0	437744.0	9216.0	37324.0
Tzo-AMvi_048_Ex1_L4_fastp	36208784.0	301056.0	5732.0	33950.0
Tzo-CMvi_006-Ex1_L4_fastp	18148810.0	285406.0	3252.0	22630.0
Tzo-CMvi_007-Ex1_L4_fastp	17723656.0	225026.0	3152.0	18014.0
Tzo-CMvi_011-Ex1_L4_fastp	14735302.0	206846.0	2564.0	16164.0
Tzo-CMvi_012-Ex1_L4_fastp	19089880.0	254952.0	3294.0	18064.0
Tzo-CMvi_013-Ex1_L4_fastp	23056998.0	321806.0	4090.0	22086.0
Tzo-CMvi_015-Ex1_L4_fastp	16923656.0	259840.0	2934.0	18292.0
Tzo-CMvi_016-Ex1_L4_fastp	30611386.0	409266.0	5316.0	29464.0
Tzo-CMvi_018-Ex1_L4_fastp	7975552.0	125472.0	1342.0	9396.0
Tzo-CMvi_020-Ex1_L4_fastp	18735808.0	271900.0	3328.0	19638.0
Tzo-CMvi_027-Ex1_L4_fastp	12296430.0	163584.0	2006.0	11040.0
Tzo-CMvi_029-Ex1_L4_fastp	16278430.0	224512.0	2868.0	14392.0
Tzo-CMvi_030-Ex1_L4_fastp	11861040.0	179512.0	2164.0	12290.0
Tzo-CMvi_031-Ex1_L4_fastp	4143916.0	69402.0	738.0	5142.0
Tzo-CMvi_033-Ex1_L4_fastp	10556768.0	162970.0	1830.0	12450.0
Tzo-CMvi_035-Ex1_L4_fastp	28387040.0	401616.0	4868.0	29186.0
Tzo-CMvi_038-Ex1_L4_fastp	21859444.0	324146.0	3768.0	23244.0
Tzo-CMvi_040-Ex1_L4_fastp	21923826.0	268382.0	4002.0	17990.0
Tzo-CMvi_041-Ex1_L4_fastp	21439178.0	291960.0	3530.0	23182.0
Tzo-CMvi_042-Ex1_L4_fastp	12385336.0	171440.0	2232.0	14738.0
Tzo-CMvi_044-Ex1_L4_fastp	10360754.0	128560.0	1776.0	9210.0
Tzo-CMvi_045-Ex1_L4_fastp	8695932.0	130266.0	1528.0	10300.0
Tzo-CMvi_046-Ex1_L4_fastp	21680480.0	315180.0	3782.0	22348.0
Tzo-CMvi_047-Ex1_L4_fastp	24521436.0	342830.0	4336.0	25276.0
Tzo-CMvi_048-Ex1_L4_fastp	29675198.0	421904.0	5148.0	31580.0
Tzo-CMvi_049-Ex1_L4_fastp	15576310.0	213152.0	2566.0	16080.0
Tzo-CMvi_050-Ex1_L4_fastp	12355684.0	182740.0	2146.0	15968.0
Tzo-CMvi_051-Ex1_L4_fastp	32603590.0	481846.0	5688.0	36992.0
Tzo-CMvi_052-Ex1_L4_fastp	28584332.0	357992.0	5068.0	27398.0
Tzo-CMvi_053-Ex1_L4_fastp	4450852.0	67514.0	788.0	5018.0
Tzo-CMvi_054-Ex1_L4_fastp	21471586.0	320010.0	3768.0	30102.0
Tzo-CMvi_057-Ex1_L4_fastp	22762324.0	314454.0	4004.0	22480.0
Tzo-CMvi_058-Ex1_L4_fastp	10745764.0	170346.0	1900.0	17398.0
Tzo-CMvi_061-Ex1_L4_fastp	12818520.0	179428.0	2224.0	12964.0
Tzo-CMvi_063-Ex1_L4_fastp	37448600.0	504788.0	6590.0	37192.0
Tzo-CMvi_064-Ex1_L4_fastp	15638130.0	224240.0	2692.0	14102.0
Tzo-CMvi_065-Ex1_L4_fastp	27390280.0	361980.0	4834.0	27124.0
Tzo-CMvi_066-Ex1_L4_fastp	16430874.0	226798.0	2816.0	16718.0
Tzo-CMvi_067-Ex1_L4_fastp	29021080.0	407470.0	4954.0	31088.0
Tzo-CMvi_068-Ex1_L4_fastp	30200048.0	436226.0	5294.0	30492.0
Tzo-CMvi_069-Ex1_L4_fastp	33125638.0	402978.0	5554.0	36022.0
Tzo-CMvi_070-Ex1_L4_fastp	19271290.0	270260.0	3426.0	20914.0
Tzo-CMvi_075-Ex1_L4_fastp	13053074.0	184824.0	2232.0	12202.0
Tzo-CMvi_076-Ex1_L4_fastp	14792232.0	209798.0	2590.0	16078.0
Tzo-CMvi_077-Ex1_L4_fastp	23298816.0	344858.0	4120.0	27848.0
Tzo-CMvi_078-Ex1_L4_fastp	5395758.0	84426.0	846.0	6224.0
Tzo-CMvi_079-Ex1_L4_fastp	20864056.0	296204.0	3708.0	19814.0
Tzo-CMvi_081-Ex1_L4_fastp	1715924.0	23976.0	308.0	1756.0
Tzo-CMvi_082-Ex1_L4_fastp	24258022.0	351660.0	4402.0	23976.0
Tzo-CMvi_083-Ex1_L4_fastp	38075050.0	467732.0	6684.0	34016.0
Tzo-CMvi_087-Ex1_L4_fastp	11723300.0	172866.0	1940.0	12694.0
Tzo-CMvi_088-Ex1_L4_fastp	16539688.0	225978.0	2852.0	17462.0
Tzo-CMvi_089-Ex1_L4_fastp	8836762.0	119498.0	1508.0	10290.0
Tzo-CMvi_090-Ex1_L4_fastp	29761700.0	403156.0	5006.0	27668.0
Tzo-CMvi_091-Ex1_L4_fastp	17940230.0	248942.0	3212.0	19906.0
Tzo-CMvi_094-Ex1_L4_fastp	14531538.0	191242.0	2630.0	15498.0
