pos	3pG>A
1	0.0185637021674596
2	0.0287961176401801
3	0.0180840785790373
4	0.019514839409134
5	0.0215930902111324
6	0.0285858316282656
7	0.0323862068965517
8	0.0281778498052644
9	0.0297937159528051
10	0.030545329038196
11	0.0236629179176632
12	0.0245879492029181
13	0.0255378135579666
14	0.0268148423202398
15	0.0255314659492536
16	0.0267849982624502
17	0.0259750682146488
18	0.0246527309507755
19	0.0249609984399376
20	0.0255057167985928
21	0.0281514168749003
22	0.0272487626425651
23	0.0253651451166044
24	0.028543835175448
25	0.02669377056196
