pos	3pG>A
1	0.0241877055118988
2	0.0302469632370686
3	0.0192790713461408
4	0.0210748924378327
5	0.0234738205929426
6	0.030921211147699
7	0.0293057153816647
8	0.0281405584818529
9	0.031431165747014
10	0.0337970604417197
11	0.022899690924417
12	0.0235880846475266
13	0.0282006669566478
14	0.0254841264127853
15	0.0267241379310345
16	0.0277471922484034
17	0.0260316521224671
18	0.0265544511354567
19	0.0277595149390021
20	0.0252594904551063
21	0.027553616866594
22	0.0315521247095856
23	0.0267344233318604
24	0.0258413022848383
25	0.0282891782667265
