pos	3pG>A
1	0.0198258079303232
2	0.0310477594822643
3	0.0185068789719953
4	0.019546935373892
5	0.0210893522556093
6	0.030841434797184
7	0.0327450069670228
8	0.0288717796861119
9	0.0284894151417295
10	0.03314332247557
11	0.0222144112478032
12	0.0249896736885584
13	0.0270450999331302
14	0.0275593499588108
15	0.0267890179826833
16	0.0282669488322878
17	0.0247277676950998
18	0.0240133323233088
19	0.0267904711165233
20	0.0246941045606229
21	0.0280219367440463
22	0.0266856032291822
23	0.0262763886809403
24	0.0280818298482675
25	0.0259239664424458
