Sample	Unique Reads	Duplicate Reads
Hte-ATic_001-Ex1-cssl.1	39729.0	584813.0
Hte-ATic_001-Ex1-cssl.2	65799.0	558743.0
Hte-ATic_002-Ex1-cssl.1	293525.0	6280222.0
Hte-ATic_002-Ex1-cssl.2	377011.0	6196736.0
Hte-ATic_003-Ex1-cssl.1	508302.0	10217429.0
Hte-ATic_003-Ex1-cssl.2	678314.0	10047417.0
Hte-ATic_004-Ex1-cssl.1	601821.0	11975151.0
Hte-ATic_004-Ex1-cssl.2	872081.0	11704891.0
Hte-ATic_005-Ex1-cssl.1	587194.0	10721112.0
Hte-ATic_005-Ex1-cssl.2	745779.0	10562527.0
Hte-ATic_006-Ex1-cssl.1	653210.0	12135318.0
Hte-ATic_006-Ex1-cssl.2	977899.0	11810629.0
Hte-ATic_007-Ex1-cssl.1	482971.0	9045138.0
Hte-ATic_007-Ex1-cssl.2	582625.0	8945484.0
Hte-ATic_008-Ex1-cssl.1	155655.0	2982557.0
Hte-ATic_008-Ex1-cssl.2	198936.0	2939276.0
Hte-ATic_010-Ex1-cssl.1	195687.0	3675149.0
Hte-ATic_010-Ex1-cssl.2	299317.0	3571519.0
Hte-ATic_011-Ex1-cssl.1	268328.0	4681780.0
Hte-ATic_011-Ex1-cssl.2	351997.0	4598111.0
Hte-ATic_012-Ex1-cssl.1	262622.0	5039546.0
Hte-ATic_012-Ex1-cssl.2	384772.0	4917396.0
Hte-ATic_013-Ex1-cssl.1	551295.0	10875030.0
Hte-ATic_013-Ex1-cssl.2	743425.0	10682900.0
Hte-ATic_014-Ex1-cssl.1	224826.0	4224842.0
Hte-ATic_014-Ex1-cssl.2	309150.0	4140518.0
Hte-ATic_015-Ex1-cssl.1	494215.0	9392659.0
Hte-ATic_015-Ex1-cssl.2	629376.0	9257498.0
Hte-ATic_017-Ex1-cssl.1	338147.0	5718794.0
Hte-ATic_017-Ex1-cssl.2	419141.0	5637800.0
Hte-ATic_019-Ex1-cssl.1	359144.0	7188658.0
Hte-ATic_019-Ex1-cssl.2	488712.0	7059090.0
Hte-ATic_020-Ex1-cssl.1	501503.0	8997968.0
Hte-ATic_020-Ex1-cssl.2	624033.0	8875438.0
Hte-ATic_021-Ex1-cssl.1	544428.0	9801477.0
Hte-ATic_021-Ex1-cssl.2	636169.0	9709736.0
Hte-ATic_022-Ex1-cssl.1	394235.0	8037387.0
Hte-ATic_022-Ex1-cssl.2	584723.0	7846899.0
